GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2439
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	BOHGMGJN_00001	asd	Cluster_143500
Operon2191	BOHGMGJN_03379	Unknown_Gene	Cluster_150676
Operon2191	BOHGMGJN_03380	Unknown_Gene	Cluster_150676
Operon2192	BOHGMGJN_03381	Unknown_Gene	Cluster_150676
Operon2193	BOHGMGJN_03382	Unknown_Gene	Cluster_14618
Operon2194	BOHGMGJN_03383	Unknown_Gene	Cluster_95870
Operon2195	BOHGMGJN_03384	Unknown_Gene	Cluster_95870
Operon2196	BOHGMGJN_03385	Unknown_Gene	Cluster_141959
Operon2197	BOHGMGJN_03386	accA1	Cluster_28099
Operon2197	BOHGMGJN_03387	paaF_1	Cluster_28099
Operon2197	BOHGMGJN_03388	Unknown_Gene	Cluster_28099
Operon2197	BOHGMGJN_03389	acdA_1	Cluster_28099
Operon2198	BOHGMGJN_03390	fadD3_1	Cluster_28099
Operon2199	BOHGMGJN_03391	Unknown_Gene	Cluster_21492
Operon2200	BOHGMGJN_03392	fadD3_2	Cluster_21492
Operon2201	BOHGMGJN_03393	Unknown_Gene	Cluster_10630
Operon2202	BOHGMGJN_03394	Unknown_Gene	Cluster_87849
Operon2203	BOHGMGJN_03395	glgE2	Cluster_87849
Operon2204	BOHGMGJN_03396	Unknown_Gene	Cluster_72790
Operon2204	BOHGMGJN_03397	glgB_1	Cluster_72790
Operon2205	BOHGMGJN_03398	Unknown_Gene	Cluster_29207
Operon2206	BOHGMGJN_03399	Unknown_Gene	Cluster_101999
Operon2207	BOHGMGJN_03400	glgX	Cluster_91728
Operon2208	BOHGMGJN_03401	Unknown_Gene	Cluster_5501
Operon2208	BOHGMGJN_03402	Unknown_Gene	Cluster_5501
Operon2208	BOHGMGJN_03403	malQ	Cluster_5501
Operon2208	BOHGMGJN_03404	glgB_2	Cluster_5501
Operon2208	BOHGMGJN_03405	glgA	Cluster_5501
Operon2209	BOHGMGJN_03406	Unknown_Gene	Cluster_57997
Operon2210	BOHGMGJN_03407	Unknown_Gene	Cluster_57997
Operon2210	BOHGMGJN_03408	zwf_3	Cluster_57997
Operon2211	BOHGMGJN_03409	Unknown_Gene	Cluster_105894
Operon2212	BOHGMGJN_03410	Unknown_Gene	Cluster_140408
Operon2212	BOHGMGJN_03411	rutR_3	Cluster_140408
Operon2213	BOHGMGJN_03412	Unknown_Gene	Cluster_133293
Operon2213	BOHGMGJN_03413	Unknown_Gene	Cluster_133293
Operon2214	BOHGMGJN_03414	preA	Cluster_92251
Operon2214	BOHGMGJN_03415	gltD_2	Cluster_92251
Operon2215	BOHGMGJN_03416	dht	Cluster_24594
Operon2216	BOHGMGJN_03417	pucI_2	Cluster_24594
Operon2216	BOHGMGJN_03418	hyuC_2	Cluster_24594
Operon2217	BOHGMGJN_03419	rnz	Cluster_125949
Operon2218	BOHGMGJN_03420	blc_2	Cluster_85731
Operon2219	BOHGMGJN_03421	nhaB	Cluster_83379
Operon2220	BOHGMGJN_03422	crt	Cluster_83379
Operon2220	BOHGMGJN_03423	nudC_2	Cluster_83379
Operon2221	BOHGMGJN_03424	Unknown_Gene	Cluster_109114
Operon2222	BOHGMGJN_03425	yfcA_3	Cluster_73815
Operon2223	BOHGMGJN_03426	cpo	Cluster_71423
Operon2224	BOHGMGJN_03427	puuB_5	Cluster_85742
Operon2225	BOHGMGJN_03428	topB_1	Cluster_55879
Operon2226	BOHGMGJN_03429	Unknown_Gene	Cluster_128204
Operon2226	BOHGMGJN_03430	roxA	Cluster_128204
Operon2227	BOHGMGJN_03431	purB	Cluster_74287
Operon2228	BOHGMGJN_03432	hflD	Cluster_146844
Operon2228	BOHGMGJN_03433	mnmA	Cluster_146844
Operon2229	BOHGMGJN_03434	nudJ	Cluster_70090
Operon2230	BOHGMGJN_03435	icd_1	Cluster_16504
Operon2231	BOHGMGJN_03436	icd_2	Cluster_16504
Operon2232	BOHGMGJN_03437	cspD	Cluster_24698
Operon2233	BOHGMGJN_03438	clpS	Cluster_24698
Operon2233	BOHGMGJN_03439	clpA	Cluster_24698
Operon2234	BOHGMGJN_03440	infA	Cluster_114063
Operon2235	BOHGMGJN_03441	bpt	Cluster_148598
Operon2236	BOHGMGJN_03442	aat	Cluster_12025
Operon2237	BOHGMGJN_03443	ftsK	Cluster_12025
Operon2238	BOHGMGJN_03444	lolA	Cluster_144400
Operon2238	BOHGMGJN_03445	rarA	Cluster_144400
Operon2238	BOHGMGJN_03446	crcB_1	Cluster_144400
Operon2238	BOHGMGJN_03447	serS	Cluster_144400
Operon2238	BOHGMGJN_03448	cysG_2	Cluster_144400
Operon2239	BOHGMGJN_03449	yqjG	Cluster_114708
Operon2240	BOHGMGJN_03450	trpD_2	Cluster_120204
Operon2240	BOHGMGJN_03451	tusE	Cluster_120204
Operon2240	BOHGMGJN_03452	tusB	Cluster_120204
Operon2240	BOHGMGJN_03453	dsrF	Cluster_120204
Operon2240	BOHGMGJN_03454	dsrE	Cluster_120204
Operon2241	BOHGMGJN_03455	xanP	Cluster_29713
Operon2242	BOHGMGJN_03456	yccA	Cluster_42306
Operon2243	BOHGMGJN_03457	Unknown_Gene	Cluster_42306
Operon2243	BOHGMGJN_03458	Unknown_Gene	Cluster_42306
Operon2244	BOHGMGJN_03459	Unknown_Gene	Cluster_8832
Operon2245	BOHGMGJN_03460	xerC_2	Cluster_8832
Operon2245	BOHGMGJN_03461	Unknown_Gene	Cluster_8832
Operon2246	BOHGMGJN_03462	Unknown_Gene	Cluster_119260
Operon2247	BOHGMGJN_03463	Unknown_Gene	Cluster_20606
Operon2248	BOHGMGJN_03464	Unknown_Gene	Cluster_20606
Operon2249	BOHGMGJN_03465	Unknown_Gene	Cluster_152893
Operon2250	BOHGMGJN_03466	Unknown_Gene	Cluster_11115
Operon2251	BOHGMGJN_03467	Unknown_Gene	Cluster_2836
Operon2252	BOHGMGJN_03468	Unknown_Gene	Cluster_155136
Operon2253	BOHGMGJN_03469	Unknown_Gene	Cluster_155136
Operon2254	BOHGMGJN_03470	Unknown_Gene	Cluster_56034
Operon2254	BOHGMGJN_03471	Unknown_Gene	Cluster_56034
Operon2255	BOHGMGJN_03472	Unknown_Gene	Cluster_56034
Operon2256	BOHGMGJN_03473	Unknown_Gene	Cluster_86824
Operon2257	BOHGMGJN_03474	benM_2	Cluster_43876
Operon2258	BOHGMGJN_03475	tauD_3	Cluster_43876
Operon2259	BOHGMGJN_03476	oprD_8	Cluster_3804
Operon2260	BOHGMGJN_03477	argP_1	Cluster_17567
Operon2260	BOHGMGJN_03478	nit1_2	Cluster_17567
Operon2260	BOHGMGJN_03479	proA_2	Cluster_17567
Operon2260	BOHGMGJN_03480	proP_2	Cluster_17567
Operon2261	BOHGMGJN_03481	Unknown_Gene	Cluster_6578
Operon2262	BOHGMGJN_03482	hbpA	Cluster_6578
Operon2262	BOHGMGJN_03483	hcnC	Cluster_6578
Operon2262	BOHGMGJN_03484	Unknown_Gene	Cluster_6578
Operon2262	BOHGMGJN_03485	hcnB	Cluster_6578
Operon2262	BOHGMGJN_03486	Unknown_Gene	Cluster_6578
Operon2262	BOHGMGJN_03487	gsiC	Cluster_6578
Operon2262	BOHGMGJN_03488	gsiD	Cluster_6578
Operon2262	BOHGMGJN_03489	gsiA_1	Cluster_6578
Operon2263	BOHGMGJN_03490	odh	Cluster_109749
Operon2264	BOHGMGJN_03491	Unknown_Gene	Cluster_21475
Operon2265	BOHGMGJN_03492	Unknown_Gene	Cluster_23003
Operon2266	BOHGMGJN_03493	Unknown_Gene	Cluster_22296
Operon2267	BOHGMGJN_03494	Unknown_Gene	Cluster_143900
Operon2268	BOHGMGJN_03495	Unknown_Gene	Cluster_6970
Operon2268	BOHGMGJN_03496	Unknown_Gene	Cluster_6970
Operon2269	BOHGMGJN_03497	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2269	BOHGMGJN_03498	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2270	BOHGMGJN_03499	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2271	BOHGMGJN_03500	Unknown_Gene	Cluster_60322
Operon2271	BOHGMGJN_03501	Unknown_Gene	Cluster_60322
Operon2272	BOHGMGJN_03502	suhB_2	Cluster_9131
Operon2273	BOHGMGJN_03503	Unknown_Gene	Cluster_100981
Operon2274	BOHGMGJN_03504	Unknown_Gene	Cluster_143066
Operon2275	BOHGMGJN_03505	Unknown_Gene	Cluster_20335
Operon2276	BOHGMGJN_03506	Unknown_Gene	Cluster_20335
Operon2277	BOHGMGJN_03507	Unknown_Gene	Cluster_49440
Operon2277	BOHGMGJN_03508	Unknown_Gene	Cluster_49440
Operon2278	BOHGMGJN_03509	dmlR_12	NO_CLUSTER_ASSOCIATION_FOUND
Operon2278	BOHGMGJN_03510	aer_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2278	BOHGMGJN_03511	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2279	BOHGMGJN_03512	Unknown_Gene	Cluster_894
Operon2280	BOHGMGJN_03513	Unknown_Gene	Cluster_6617
Operon2281	BOHGMGJN_03514	Unknown_Gene	Cluster_24526
Operon2282	BOHGMGJN_03515	Unknown_Gene	Cluster_22411
Operon2283	BOHGMGJN_03516	Unknown_Gene	Cluster_36384
Operon2284	BOHGMGJN_03517	Unknown_Gene	Cluster_48331
Operon2285	BOHGMGJN_03518	Unknown_Gene	Cluster_114610
Operon2285	BOHGMGJN_03519	Unknown_Gene	Cluster_114610
Operon2286	BOHGMGJN_03520	Unknown_Gene	Cluster_9451
Operon2287	BOHGMGJN_03521	Unknown_Gene	Cluster_9451
Operon2288	BOHGMGJN_03522	yceJ_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2289	BOHGMGJN_03523	iolT	Cluster_25260
Operon2290	BOHGMGJN_03524	oprB_3	Cluster_50943
Operon2290	BOHGMGJN_03525	oprB_4	Cluster_50943
Operon2291	BOHGMGJN_03526	Unknown_Gene	Cluster_146914
Operon2292	BOHGMGJN_03527	chqB	Cluster_79517
Operon2293	BOHGMGJN_03528	dmlR_13	Cluster_79517
Operon2294	BOHGMGJN_03529	tfdF	Cluster_138885
Operon2295	BOHGMGJN_03530	Unknown_Gene	Cluster_113421
Operon2296	BOHGMGJN_03531	dmlR_14	Cluster_28227
Operon2297	BOHGMGJN_03532	Unknown_Gene	Cluster_28227
Operon2297	BOHGMGJN_03533	idhA	Cluster_28227
Operon2298	BOHGMGJN_03534	iolG	Cluster_153115
Operon2299	BOHGMGJN_03535	chvE	Cluster_121776
Operon2300	BOHGMGJN_03536	xylG	Cluster_150156
Operon2300	BOHGMGJN_03537	xylH	Cluster_150156
Operon2301	BOHGMGJN_03538	Unknown_Gene	Cluster_7625
Operon2302	BOHGMGJN_03539	Unknown_Gene	Cluster_32403
Operon2303	BOHGMGJN_03540	cnbH	Cluster_32403
Operon2304	BOHGMGJN_03541	pgdA	Cluster_142769
Operon2305	BOHGMGJN_03542	naiP	Cluster_149347
Operon2305	BOHGMGJN_03543	gdh	Cluster_149347
Operon2305	BOHGMGJN_03544	fabG_4	Cluster_149347
Operon2305	BOHGMGJN_03545	Unknown_Gene	Cluster_149347
Operon2305	BOHGMGJN_03546	yjiA_3	Cluster_149347
Operon2305	BOHGMGJN_03547	Unknown_Gene	Cluster_149347
Operon2306	BOHGMGJN_03548	rraA	Cluster_147309
Operon2306	BOHGMGJN_03549	tdcF	Cluster_147309
Operon2307	BOHGMGJN_03550	nicP_4	Cluster_134357
Operon2308	BOHGMGJN_03551	abaF_2	Cluster_89964
Operon2309	BOHGMGJN_03552	hyuC_3	Cluster_80014
Operon2309	BOHGMGJN_03553	ghrA_2	Cluster_80014
Operon2309	BOHGMGJN_03554	mtnB_1	Cluster_80014
Operon2309	BOHGMGJN_03555	abaF_3	Cluster_80014
Operon2310	BOHGMGJN_03556	argP_2	Cluster_80014
Operon2311	BOHGMGJN_03557	Unknown_Gene	Cluster_113883
Operon2311	BOHGMGJN_03558	cycA_3	Cluster_113883
Operon2312	BOHGMGJN_03559	cycA_4	Cluster_21642
Operon2313	BOHGMGJN_03560	asnC_1	Cluster_67157
Operon2314	BOHGMGJN_03561	ocd_1	Cluster_67157
Operon2315	BOHGMGJN_03562	Unknown_Gene	Cluster_131463
Operon2316	BOHGMGJN_03563	aphB	Cluster_37501
Operon2317	BOHGMGJN_03564	Unknown_Gene	Cluster_116228
Operon2317	BOHGMGJN_03565	Unknown_Gene	Cluster_116228
Operon2318	BOHGMGJN_03566	dmlR_15	Cluster_116228
Operon2319	BOHGMGJN_03567	decR_5	Cluster_91225
Operon2320	BOHGMGJN_03568	Unknown_Gene	Cluster_63021
Operon2321	BOHGMGJN_03569	pcaR_2	Cluster_110451
Operon2322	BOHGMGJN_03570	Unknown_Gene	Cluster_44016
Operon2322	BOHGMGJN_03571	soxA_2	Cluster_44016
Operon2322	BOHGMGJN_03572	soxD_2	Cluster_44016
Operon2322	BOHGMGJN_03573	soxB_2	Cluster_44016
Operon2322	BOHGMGJN_03574	folD_1	Cluster_44016
Operon2322	BOHGMGJN_03575	purU_3	Cluster_44016
Operon2323	BOHGMGJN_03576	puuR_2	Cluster_36203
Operon2324	BOHGMGJN_03577	Unknown_Gene	Cluster_36203
Operon2325	BOHGMGJN_03578	purF_2	Cluster_135811
Operon2325	BOHGMGJN_03579	Unknown_Gene	Cluster_135811
Operon2325	BOHGMGJN_03580	fni	Cluster_135811
Operon2326	BOHGMGJN_03581	amtB_2	Cluster_56916
Operon2327	BOHGMGJN_03582	nhaA_2	Cluster_9194
Operon2328	BOHGMGJN_03583	trkI_2	Cluster_22010
Operon2329	BOHGMGJN_03584	pcaJ	Cluster_20942
Operon2329	BOHGMGJN_03585	pcaI	Cluster_20942
Operon2330	BOHGMGJN_03586	Unknown_Gene	Cluster_20942
Operon2331	BOHGMGJN_03587	nicS_1	Cluster_71900
Operon2332	BOHGMGJN_03588	nicB	Cluster_111
Operon2332	BOHGMGJN_03589	nicA	Cluster_111
Operon2333	BOHGMGJN_03590	nicR	Cluster_138068
Operon2334	BOHGMGJN_03591	nicX	Cluster_28421
Operon2335	BOHGMGJN_03592	nicC	Cluster_28421
Operon2335	BOHGMGJN_03593	nicD	Cluster_28421
Operon2335	BOHGMGJN_03594	maiA	Cluster_28421
Operon2335	BOHGMGJN_03595	nicF	Cluster_28421
Operon2336	BOHGMGJN_03596	nicT_1	Cluster_56464
Operon2337	BOHGMGJN_03597	nicP_5	Cluster_89952
Operon2338	BOHGMGJN_03598	Unknown_Gene	Cluster_751
Operon2339	BOHGMGJN_03599	dmlR_16	Cluster_118207
Operon2340	BOHGMGJN_03600	yfcA_4	Cluster_118207
Operon2341	BOHGMGJN_03601	Unknown_Gene	Cluster_82199
Operon2342	BOHGMGJN_03602	Unknown_Gene	Cluster_98633
Operon2343	BOHGMGJN_03603	Unknown_Gene	Cluster_11093
Operon2344	BOHGMGJN_03604	Unknown_Gene	Cluster_104826
Operon2345	BOHGMGJN_03605	Unknown_Gene	Cluster_104826
Operon2346	BOHGMGJN_03606	Unknown_Gene	Cluster_99695
Operon2347	BOHGMGJN_03607	fabG_5	Cluster_164013
Operon2347	BOHGMGJN_03608	Unknown_Gene	Cluster_164013
Operon2348	BOHGMGJN_03609	Unknown_Gene	Cluster_148501
Operon2349	BOHGMGJN_03610	Unknown_Gene	Cluster_60023
Operon2350	BOHGMGJN_03611	sohB	Cluster_60023
Operon2351	BOHGMGJN_03612	Unknown_Gene	Cluster_81078
Operon2352	BOHGMGJN_03613	Unknown_Gene	Cluster_146066
Operon2352	BOHGMGJN_03614	Unknown_Gene	Cluster_146066
Operon2352	BOHGMGJN_03615	Unknown_Gene	Cluster_146066
Operon2353	BOHGMGJN_03616	Unknown_Gene	Cluster_156779
Operon2353	BOHGMGJN_03617	Unknown_Gene	Cluster_156779
Operon2353	BOHGMGJN_03618	Unknown_Gene	Cluster_156779
Operon2353	BOHGMGJN_03619	Unknown_Gene	Cluster_156779
Operon2353	BOHGMGJN_03620	Unknown_Gene	Cluster_156779
Operon2354	BOHGMGJN_03621	Unknown_Gene	Cluster_58336
Operon2354	BOHGMGJN_03622	Unknown_Gene	Cluster_58336
Operon2355	BOHGMGJN_03623	Unknown_Gene	Cluster_114611
Operon2356	BOHGMGJN_03624	Unknown_Gene	Cluster_114611
Operon2357	BOHGMGJN_03625	Unknown_Gene	Cluster_80985
Operon2357	BOHGMGJN_03626	Unknown_Gene	Cluster_80985
Operon2357	BOHGMGJN_03627	Unknown_Gene	Cluster_80985
Operon2358	BOHGMGJN_03628	Unknown_Gene	Cluster_26978
Operon2359	BOHGMGJN_03629	Unknown_Gene	Cluster_26978
Operon2360	BOHGMGJN_03630	Unknown_Gene	Cluster_125221
Operon2361	BOHGMGJN_03631	Unknown_Gene	Cluster_125221
Operon2362	BOHGMGJN_03632	Unknown_Gene	Cluster_88740
Operon2362	BOHGMGJN_03633	Unknown_Gene	Cluster_88740
Operon2362	BOHGMGJN_03634	ybcO	Cluster_88740
Operon2362	BOHGMGJN_03635	Unknown_Gene	Cluster_88740
Operon2362	BOHGMGJN_03636	Unknown_Gene	Cluster_88740
Operon2363	BOHGMGJN_03637	Unknown_Gene	Cluster_38136
Operon2363	BOHGMGJN_03638	Unknown_Gene	Cluster_38136
Operon2364	BOHGMGJN_03639	Unknown_Gene	Cluster_91628
Operon2365	BOHGMGJN_03640	Unknown_Gene	Cluster_136372
Operon2365	BOHGMGJN_03641	Unknown_Gene	Cluster_136372
Operon2366	BOHGMGJN_03642	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03643	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03644	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03645	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03646	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03647	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03648	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03649	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03650	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03651	Unknown_Gene	Cluster_79325
Operon2366	BOHGMGJN_03652	Unknown_Gene	Cluster_79325
Operon2367	BOHGMGJN_03653	Unknown_Gene	Cluster_150076
Operon2367	BOHGMGJN_03654	Unknown_Gene	Cluster_150076
Operon2368	BOHGMGJN_03655	Unknown_Gene	Cluster_111915
Operon2368	BOHGMGJN_03656	Unknown_Gene	Cluster_111915
Operon2368	BOHGMGJN_03657	Unknown_Gene	Cluster_111915
Operon2368	BOHGMGJN_03658	Unknown_Gene	Cluster_111915
Operon2368	BOHGMGJN_03659	Unknown_Gene	Cluster_111915
Operon2368	BOHGMGJN_03660	Unknown_Gene	Cluster_111915
Operon2368	BOHGMGJN_03661	Unknown_Gene	Cluster_111915
Operon2368	BOHGMGJN_03662	Unknown_Gene	Cluster_111915
Operon2369	BOHGMGJN_03663	Unknown_Gene	Cluster_7755
Operon2370	BOHGMGJN_03664	dapH_2	Cluster_7755
Operon2371	BOHGMGJN_03665	Unknown_Gene	Cluster_125811
Operon2372	BOHGMGJN_03666	Unknown_Gene	Cluster_74658
Operon2372	BOHGMGJN_03667	Unknown_Gene	Cluster_74658
Operon2373	BOHGMGJN_03668	Unknown_Gene	Cluster_68943
Operon2374	BOHGMGJN_03669	Unknown_Gene	Cluster_135810
Operon2374	BOHGMGJN_03670	Unknown_Gene	Cluster_135810
Operon2374	BOHGMGJN_03671	Unknown_Gene	Cluster_135810
Operon2375	BOHGMGJN_03672	Unknown_Gene	Cluster_5475
Operon2376	BOHGMGJN_03673	Unknown_Gene	Cluster_5475
Operon2377	BOHGMGJN_03674	Unknown_Gene	Cluster_91751
Operon2378	BOHGMGJN_03675	Unknown_Gene	Cluster_135157
Operon2379	BOHGMGJN_03676	Unknown_Gene	Cluster_135157
Operon2380	BOHGMGJN_03677	Unknown_Gene	Cluster_36652
Operon2381	BOHGMGJN_03678	Unknown_Gene	Cluster_123118
Operon2382	BOHGMGJN_03679	adhP	Cluster_16028
Operon2383	BOHGMGJN_03680	Unknown_Gene	Cluster_16028
Operon2384	BOHGMGJN_03681	yphA	Cluster_114016
Operon2385	BOHGMGJN_03682	Unknown_Gene	Cluster_13651
Operon2386	BOHGMGJN_03683	Unknown_Gene	Cluster_13651
Operon2386	BOHGMGJN_03684	kaiC	Cluster_13651
Operon2386	BOHGMGJN_03685	walR_1	Cluster_13651
Operon2387	BOHGMGJN_03686	csrA1	Cluster_42311
Operon2388	BOHGMGJN_03687	Unknown_Gene	Cluster_148447
Operon2389	BOHGMGJN_03688	btuD_5	Cluster_129299
Operon2389	BOHGMGJN_03689	cysT_2	Cluster_129299
Operon2389	BOHGMGJN_03690	modA	Cluster_129299
Operon2390	BOHGMGJN_03691	pnoA	Cluster_152483
Operon2391	BOHGMGJN_03692	Unknown_Gene	Cluster_78358
Operon2391	BOHGMGJN_03693	Unknown_Gene	Cluster_78358
Operon2392	BOHGMGJN_03694	Unknown_Gene	Cluster_78358
Operon2393	BOHGMGJN_03695	Unknown_Gene	Cluster_132900
Operon2393	BOHGMGJN_03696	tsdA	Cluster_132900
Operon2394	BOHGMGJN_03697	gtaB	Cluster_47130
Operon2395	BOHGMGJN_03698	gor	Cluster_118484
Operon2396	BOHGMGJN_03699	Unknown_Gene	Cluster_80425
Operon2397	BOHGMGJN_03700	btuD_6	Cluster_27166
Operon2397	BOHGMGJN_03701	Unknown_Gene	Cluster_27166
Operon2397	BOHGMGJN_03702	Unknown_Gene	Cluster_27166
Operon2397	BOHGMGJN_03703	Unknown_Gene	Cluster_27166
Operon2398	BOHGMGJN_03704	ribBA_3	Cluster_132118
Operon2399	BOHGMGJN_03705	Unknown_Gene	Cluster_132118
Operon2400	BOHGMGJN_03706	aes	Cluster_85730
Operon2401	BOHGMGJN_03707	dmlR_17	Cluster_85730
Operon2401	BOHGMGJN_03708	Unknown_Gene	Cluster_85730
Operon2402	BOHGMGJN_03709	mbtH	Cluster_93026
Operon2402	BOHGMGJN_03710	lgrE	Cluster_93026
Operon2403	BOHGMGJN_03711	Unknown_Gene	Cluster_148053
Operon2403	BOHGMGJN_03712	Unknown_Gene	Cluster_148053
Operon2404	BOHGMGJN_03713	Unknown_Gene	Cluster_69551
Operon2404	BOHGMGJN_03714	znuB_2	Cluster_69551
Operon2404	BOHGMGJN_03715	scaC	Cluster_69551
Operon2404	BOHGMGJN_03716	Unknown_Gene	Cluster_69551
Operon2404	BOHGMGJN_03717	Unknown_Gene	Cluster_69551
Operon2404	BOHGMGJN_03718	Unknown_Gene	Cluster_69551
Operon2404	BOHGMGJN_03719	Unknown_Gene	Cluster_69551
Operon2404	BOHGMGJN_03720	Unknown_Gene	Cluster_69551
Operon2405	BOHGMGJN_03721	pvdA	Cluster_70946
Operon2406	BOHGMGJN_03722	Unknown_Gene	Cluster_70946
Operon2407	BOHGMGJN_03723	pbpG	NO_CLUSTER_ASSOCIATION_FOUND
Operon2408	BOHGMGJN_03724	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2409	BOHGMGJN_03725	Unknown_Gene	Cluster_98304
Operon2409	BOHGMGJN_03726	Unknown_Gene	Cluster_98304
Operon2410	BOHGMGJN_03727	Unknown_Gene	Cluster_48734
Operon2411	BOHGMGJN_03728	Unknown_Gene	Cluster_47239
Operon2412	BOHGMGJN_03729	Unknown_Gene	Cluster_47239
Operon2413	BOHGMGJN_03730	Unknown_Gene	Cluster_102954
Operon2414	BOHGMGJN_03731	Unknown_Gene	Cluster_102954
Operon2415	BOHGMGJN_03732	Unknown_Gene	Cluster_121036
Operon2416	BOHGMGJN_03733	Unknown_Gene	Cluster_77307
Operon2417	BOHGMGJN_03734	sdhL	Cluster_77307
Operon2418	BOHGMGJN_03735	Unknown_Gene	Cluster_118927
Operon2419	BOHGMGJN_03736	gloA	Cluster_50541
Operon2420	BOHGMGJN_03737	Unknown_Gene	Cluster_22806
Operon2421	BOHGMGJN_03738	nicP_6	Cluster_22806
Operon2422	BOHGMGJN_03739	Unknown_Gene	Cluster_140317
Operon2423	BOHGMGJN_03740	cckA	Cluster_39150
Operon2424	BOHGMGJN_03741	rcsC_13	Cluster_39150
Operon2424	BOHGMGJN_03742	cheR	Cluster_39150
Operon2424	BOHGMGJN_03743	cheB2	Cluster_39150
Operon2424	BOHGMGJN_03744	rcsC_14	Cluster_39150
Operon2424	BOHGMGJN_03745	cpdR	Cluster_39150
Operon2425	BOHGMGJN_03746	fabR_2	Cluster_66727
Operon2425	BOHGMGJN_03747	mmgB	Cluster_66727
Operon2425	BOHGMGJN_03748	bktB	Cluster_66727
Operon2426	BOHGMGJN_03749	Unknown_Gene	Cluster_66727
Operon2427	BOHGMGJN_03750	Unknown_Gene	Cluster_59194
Operon2428	BOHGMGJN_03751	yycB_2	Cluster_59194
Operon2429	BOHGMGJN_03752	gabR_2	Cluster_123086
Operon2430	BOHGMGJN_03753	Unknown_Gene	Cluster_89945
Operon2431	BOHGMGJN_03754	Unknown_Gene	Cluster_61602
Operon2431	BOHGMGJN_03755	lutA	Cluster_61602
Operon2431	BOHGMGJN_03756	Unknown_Gene	Cluster_61602
Operon2431	BOHGMGJN_03757	Unknown_Gene	Cluster_61602
Operon2432	BOHGMGJN_03758	glcC	Cluster_61602
Operon2433	BOHGMGJN_03759	Unknown_Gene	Cluster_35786
Operon2434	BOHGMGJN_03760	Unknown_Gene	Cluster_35786
Operon2435	BOHGMGJN_03761	mrdA_2	Cluster_8573
Operon2436	BOHGMGJN_03762	pcaK_2	Cluster_8573
Operon2437	BOHGMGJN_03763	nicP_7	Cluster_115320
Operon2438	BOHGMGJN_03764	Unknown_Gene	Cluster_8943
Operon2439	BOHGMGJN_03765	pht2	Cluster_35781
Operon2439	BOHGMGJN_03766	tsaM1	Cluster_35781
Operon2440	BOHGMGJN_03767	Unknown_Gene	Cluster_35781
Operon2440	BOHGMGJN_03768	pal_8	Cluster_35781
Operon2441	BOHGMGJN_03769	Unknown_Gene	Cluster_105593
Operon2442	BOHGMGJN_03770	betI_2	Cluster_105593
Operon2443	BOHGMGJN_03771	arcA_2	Cluster_134302
Operon2443	BOHGMGJN_03772	Unknown_Gene	Cluster_134302
Operon2443	BOHGMGJN_03773	rcsC_15	Cluster_134302
Operon2444	BOHGMGJN_03774	rocE	Cluster_60275
Operon2445	BOHGMGJN_03775	Unknown_Gene	Cluster_46358
Operon2445	BOHGMGJN_03776	acdA_2	Cluster_46358
Operon2445	BOHGMGJN_03777	FCS1	Cluster_46358
Operon2445	BOHGMGJN_03778	aruI_2	Cluster_46358
Operon2445	BOHGMGJN_03779	alr	Cluster_46358
Operon2445	BOHGMGJN_03780	aruH	Cluster_46358
Operon2445	BOHGMGJN_03781	ald	Cluster_46358
Operon2445	BOHGMGJN_03782	kefF	Cluster_46358
Operon2446	BOHGMGJN_03783	spuD_4	Cluster_32806
Operon2446	BOHGMGJN_03784	spuC_2	Cluster_32806
Operon2446	BOHGMGJN_03785	Unknown_Gene	Cluster_32806
Operon2447	BOHGMGJN_03786	benM_3	Cluster_92388
Operon2448	BOHGMGJN_03787	catB	Cluster_92388
Operon2448	BOHGMGJN_03788	catC	Cluster_92388
Operon2448	BOHGMGJN_03789	catA_1	Cluster_92388
Operon2449	BOHGMGJN_03790	Unknown_Gene	Cluster_104862
Operon2450	BOHGMGJN_03791	Unknown_Gene	Cluster_76284
Operon2451	BOHGMGJN_03792	dkgB_1	Cluster_44595
Operon2452	BOHGMGJN_03793	ribN	Cluster_44595
