GCA_901482375.1_43295_G02_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
nuoC	Cluster_131414	215	197	91.628	8.333
nuoE	Cluster_131414	106	89	83.962	9.091
nuoF	Cluster_131414	214	193	90.187	8.333
nuoG	Cluster_89364	210	118	56.19	6.667
nuoH	Cluster_89364	219	120	54.795	5.556
nuoI	Cluster_89364	220	120	54.545	5.556
nuoJ	Cluster_89364	220	120	54.545	5.556
nuoK	Cluster_89364	220	120	54.545	5.556
nuoL	Cluster_89364	215	119	55.349	5.556
nuoM	Cluster_89364	218	119	54.587	4.762
nuoN	Cluster_89364	216	119	55.093	5.556
lasR	Cluster_52290	158	59	37.342	4.545
btuB_4	Cluster_52290	220	15	6.818	0.971
chrR	Cluster_79473	219	59	26.941	3.03
adiA	Cluster_97919	188	10	5.319	2.128
dnaQ	Cluster_153048	217	145	66.82	3.448
rnhA	Cluster_126809	216	108	50.0	4.545
gloB_2	Cluster_126809	160	52	32.5	3.704
mltD	Cluster_116833	185	84	45.405	4.348
sgrR	Cluster_51030	172	27	15.698	2.941
yejB_2	Cluster_51030	213	20	9.39	1.695
yejE_2	Cluster_51030	211	17	8.057	1.667
yejF	Cluster_51030	175	25	14.286	2.941
argD_3	Cluster_54725	140	6	4.286	2.778
yhaJ_2	Cluster_123772	212	8	3.774	1.961
kdpE	Cluster_83972	209	48	22.967	2.174
kdpD	Cluster_83972	206	51	24.757	2.174
kdpC	Cluster_70043	214	19	8.879	2.174
kdpB	Cluster_70043	137	17	12.409	2.703
kdpA	Cluster_70043	215	19	8.837	2.273
ydiK_2	Cluster_110411	197	59	29.949	2.564
menH_3	Cluster_122372	207	17	8.213	1.176
sixA	Cluster_49955	210	21	10.0	2.439
gpsA	Cluster_49955	218	21	9.633	2.222
btuB_5	Cluster_49955	182	4	2.198	1.0
rcsC_11	Cluster_49955	219	2	0.913	0.709
fabA	Cluster_54495	218	167	76.606	6.25
fabB	Cluster_54495	214	164	76.636	6.25
htpG	Cluster_138112	211	55	26.066	3.704
brnQ	Cluster_15364	210	55	26.19	2.564
sucD	Cluster_71437	217	185	85.253	8.333
sucC	Cluster_71437	216	188	87.037	10.0
lpdG	Cluster_121705	217	119	54.839	4.167
sucB	Cluster_159284	218	110	50.459	9.091
sucA	Cluster_159284	216	110	50.926	9.091
sdhB	Cluster_22437	220	197	89.545	12.5
sdhA_1	Cluster_22437	42	15	35.714	6.667
sdhD	Cluster_22437	219	198	90.411	11.111
sdhC	Cluster_22437	211	190	90.047	11.111
gltA	Cluster_22437	219	198	90.411	11.111
hisC_4	Cluster_72233	215	14	6.512	1.471
pal_3	Cluster_133591	220	8	3.636	1.515
etfA	Cluster_8186	153	85	55.556	5.263
etfB	Cluster_8186	159	87	54.717	5.0
mqsA	Cluster_121038	85	45	52.941	7.692
mqsR	Cluster_121038	81	45	55.556	10.0
proP_4	Cluster_136515	212	6	2.83	1.282
fecI_2	Cluster_55078	221	1	0.452	0.84
macA	Cluster_55078	169	19	11.243	3.448
macB	Cluster_55078	152	18	11.842	3.571
ttgI_2	Cluster_129975	191	3	1.571	1.587
cefD	Cluster_80540	149	13	8.725	2.857
egtB	Cluster_80540	150	13	8.667	2.941
yojI	Cluster_80540	214	13	6.075	2.128
fpvA_1	Cluster_125981	190	6	3.158	1.667
lip2	Cluster_157453	75	13	17.333	8.333
grsB	Cluster_157453	45	11	24.444	8.333
lgrB_1	Cluster_80541	149	11	7.383	1.961
tycC	Cluster_80541	94	17	18.085	4.762
dat	Cluster_70514	203	11	5.419	2.083
qseC_3	Cluster_41097	112	14	12.5	3.448
qseB_3	Cluster_41097	183	9	4.918	1.695
pucB_2	Cluster_3609	19	6	31.579	20.0
pucA_2	Cluster_3609	96	6	6.25	3.448
hcrC	Cluster_3609	190	7	3.684	1.961
dsbD_1	Cluster_3609	215	3	1.395	1.37
resA_2	Cluster_3609	216	5	2.315	1.724
dsbG	Cluster_3609	213	7	3.286	1.515
mcbC	Cluster_147634	22	11	50.0	12.5
mcbD	Cluster_147634	23	10	43.478	10.0
tupC	Cluster_147634	26	10	38.462	16.667
lgrB_2	Cluster_31178	149	13	8.725	2.0
dinG_3	Cluster_72336	217	21	9.677	1.724
ppnP	Cluster_134970	220	81	36.818	4.167
ccoN1_1	Cluster_152862	216	81	37.5	2.174
ccoP2_1	Cluster_152862	202	74	36.634	2.564
ccoN1_2	Cluster_14468	216	7	3.241	2.041
ccoP2_2	Cluster_14468	202	7	3.465	2.439
copA_2	Cluster_90025	215	11	5.116	1.562
hemN	Cluster_113301	215	65	30.233	2.439
anr	Cluster_65353	215	120	55.814	3.226
apt	Cluster_149750	218	99	45.413	4.167
recR	Cluster_32798	220	23	10.455	2.0
ybaB	Cluster_141997	220	168	76.364	5.263
ruvB_1	Cluster_100007	169	65	38.462	4.348
cueR_1	Cluster_128024	167	59	35.329	2.857
ligA	Cluster_46875	176	46	26.136	2.632
zipA	Cluster_50292	218	166	76.147	6.667
smc_2	Cluster_38655	91	22	24.176	2.041
rspR_1	Cluster_38655	141	40	28.369	2.703
pucD	Cluster_38655	196	103	52.551	4.545
guaD	Cluster_103436	149	24	16.107	3.333
aqpZ	Cluster_82784	178	71	39.888	4.348
nanR	Cluster_35034	76	27	35.526	4.0
adeP_2	Cluster_35034	176	52	29.545	3.448
pucM	Cluster_18692	217	116	53.456	3.571
pucL	Cluster_18692	101	35	34.653	5.882
allA	Cluster_18692	219	64	29.224	2.632
uacT_2	Cluster_65354	216	30	13.889	1.887
yedI	Cluster_94425	210	130	61.905	4.762
rutR_1	Cluster_94425	220	24	10.909	1.695
gcl	Cluster_41363	198	110	55.556	4.762
hyi	Cluster_150757	204	120	58.824	4.0
glxR	Cluster_75645	196	63	32.143	2.564
ttuD	Cluster_46086	204	52	25.49	2.857
ttuE	Cluster_46086	206	50	24.272	2.564
sbp_1	Cluster_56856	216	8	3.704	1.613
rlmL_2	Cluster_93708	108	15	13.889	3.846
lrpC	Cluster_93708	154	57	37.013	3.704
pucI_1	Cluster_11780	208	31	14.904	1.754
hyuE	Cluster_11780	202	61	30.198	2.857
dadA1_1	Cluster_158190	217	30	13.825	1.493
fbp_1	Cluster_97290	194	33	17.01	1.754
yddE	Cluster_152337	94	53	56.383	5.556
ccmH	Cluster_72791	204	21	10.294	2.174
dsbE	Cluster_72791	205	21	10.244	2.273
ccmF	Cluster_72791	208	21	10.096	2.273
ccmE	Cluster_72791	215	21	9.767	2.083
ccmC	Cluster_72791	215	21	9.767	2.128
ccmB	Cluster_72791	218	21	9.633	2.222
ccmA	Cluster_72791	215	21	9.767	2.273
cheW	Cluster_66257	213	24	11.268	2.5
soj_1	Cluster_66257	218	15	6.881	1.351
motB_2	Cluster_108476	211	18	8.531	3.571
pomA	Cluster_108476	217	51	23.502	3.846
cheB1	Cluster_108476	218	51	23.394	4.0
cheZ	Cluster_108476	214	53	24.766	4.348
cheY	Cluster_108476	201	52	25.871	4.762
fliA	Cluster_17400	213	13	6.103	2.174
ylxH	Cluster_17400	213	13	6.103	2.222
srp54	Cluster_17400	203	12	5.911	1.786
flhA	Cluster_17400	212	12	5.66	1.493
rspR_2	Cluster_17400	141	6	4.255	2.941
ddlA	Cluster_4723	27	9	33.333	10.0
aar	Cluster_4723	23	9	39.13	14.286
iscS_2	Cluster_4723	218	7	3.211	1.887
ddl_1	Cluster_4723	26	7	26.923	10.0
flhB	Cluster_78952	151	10	6.623	2.703
fliR	Cluster_78952	213	11	5.164	1.887
fliQ	Cluster_78952	215	11	5.116	1.887
fliP	Cluster_78952	213	11	5.164	1.961
fliN	Cluster_78952	215	11	5.116	1.852
fliM	Cluster_78952	215	11	5.116	1.852
cheB_3	Cluster_155296	217	13	5.991	1.205
fliJ	Cluster_76250	200	60	30.0	2.326
fliI	Cluster_76250	213	60	28.169	2.128
fliG	Cluster_39714	213	20	9.39	1.852
fliF	Cluster_39714	205	20	9.756	1.923
fliE	Cluster_39714	213	20	9.39	1.818
atoC_1	Cluster_49956	220	3	1.364	1.176
atoS	Cluster_49956	214	9	4.206	1.515
norR_3	Cluster_70847	163	6	3.681	1.667
fliS	Cluster_129301	214	14	6.542	1.852
fliD	Cluster_128672	214	14	6.542	1.961
fabH	Cluster_17241	214	13	6.075	1.389
flgI	Cluster_77792	215	46	21.395	2.439
flgH	Cluster_77792	216	46	21.296	2.439
flgG	Cluster_77792	211	46	21.801	2.703
flgF	Cluster_77792	215	48	22.326	2.564
flgE	Cluster_28583	208	9	4.327	1.961
flgD	Cluster_28583	209	9	4.306	2.0
flgC	Cluster_28583	211	9	4.265	1.961
flgB	Cluster_28583	211	9	4.265	1.887
cheR2	Cluster_149030	219	47	21.461	3.704
cheV_2	Cluster_132405	221	43	19.457	1.408
ycgR	Cluster_129350	218	173	79.358	6.25
ycaD_2	Cluster_93529	218	22	10.092	1.449
ipuC	Cluster_82505	173	27	15.607	2.857
lrp_3	Cluster_59613	220	29	13.182	1.515
bkdA1	Cluster_59613	217	148	68.203	6.25
bkdA2	Cluster_59613	217	147	67.742	6.25
bkdB	Cluster_59613	214	146	68.224	6.667
lpdV	Cluster_59613	214	142	66.355	5.882
gabP_4	Cluster_30048	174	9	5.172	2.326
spuC_4	Cluster_40439	177	6	3.39	1.852
gabD_1	Cluster_40439	107	17	15.888	3.333
doeB	Cluster_58777	73	21	28.767	5.556
decR_1	Cluster_58777	221	5	2.262	1.282
glnQ_2	Cluster_138070	221	8	3.62	1.235
yecS_1	Cluster_138070	162	6	3.704	2.083
yecS_2	Cluster_138070	162	18	11.111	2.174
mltF_3	Cluster_45203	215	4	1.86	1.25
norG_2	Cluster_45203	218	3	1.376	1.587
tdcB_2	Cluster_111897	29	11	37.931	12.5
arcB_1	Cluster_97276	45	4	8.889	5.556
doeA	Cluster_97276	71	11	15.493	5.882
proP_5	Cluster_11368	190	3	1.579	1.562
dadA1_2	Cluster_11843	217	5	2.304	1.471
yabJ_2	Cluster_11843	200	5	2.5	2.174
odh	Cluster_109749	28	12	42.857	9.091
gsiA_2	Cluster_156094	49	5	10.204	3.333
gsiD	Cluster_156094	51	6	11.765	6.25
gsiC	Cluster_156094	86	6	6.977	4.545
hcnB	Cluster_156094	94	6	6.383	5.0
hcnC	Cluster_156094	98	6	6.122	4.762
hbpA	Cluster_156094	88	6	6.818	4.545
proP_6	Cluster_109750	138	2	1.449	2.0
proA_2	Cluster_17567	114	4	3.509	2.778
nit1_1	Cluster_17567	74	4	5.405	4.545
argP_3	Cluster_17567	145	1	0.69	1.587
oprD_2	Cluster_3891	221	1	0.452	1.01
tauD_1	Cluster_43876	198	3	1.515	1.493
benM_3	Cluster_43876	151	2	1.325	2.326
phnN	Cluster_23647	218	142	65.138	4.348
csrA2	Cluster_74267	217	126	58.065	4.0
alaS	Cluster_29535	214	40	18.692	2.5
astE	Cluster_132120	216	140	64.815	3.333
astB	Cluster_132120	216	140	64.815	3.333
astD	Cluster_132120	210	137	65.238	4.0
aruG	Cluster_132120	211	143	67.773	4.167
astA	Cluster_84892	209	51	24.402	3.03
aruC	Cluster_26282	204	17	8.333	1.818
cdhR_1	Cluster_118208	221	15	6.787	1.031
hisP	Cluster_123516	170	123	72.353	14.286
occM_1	Cluster_123516	219	36	16.438	1.961
hisQ_1	Cluster_123516	209	61	29.187	2.0
argT	Cluster_8030	144	54	37.5	5.556
acs	Cluster_18341	171	81	47.368	4.545
tyrR_1	Cluster_41364	218	31	14.22	1.562
phhA	Cluster_41364	219	31	14.155	2.222
yhhS_2	Cluster_20011	197	14	7.107	2.041
gcvA_6	Cluster_82201	220	2	0.909	0.909
aroP_1	Cluster_91730	206	44	21.359	2.857
scpB	NO_CLUSTER_ASSOCIATION_FOUND	216	189	87.5	11.111
scpA	NO_CLUSTER_ASSOCIATION_FOUND	219	192	87.671	11.111
yciO	NO_CLUSTER_ASSOCIATION_FOUND	218	192	88.073	12.5
yciB	NO_CLUSTER_ASSOCIATION_FOUND	218	190	87.156	11.111
yciI	NO_CLUSTER_ASSOCIATION_FOUND	214	188	87.85	11.111
cpxR_2	Cluster_75778	136	5	3.676	3.125
sasA_8	Cluster_142679	220	1	0.455	0.73
ydjA	Cluster_115447	218	148	67.89	4.0
trkI_1	Cluster_115447	118	41	34.746	5.882
lpxH_2	Cluster_93253	197	53	26.904	2.778
rhaR_5	Cluster_93253	191	13	6.806	1.266
slyA_1	Cluster_82785	219	28	12.785	1.449
recQ	Cluster_44268	214	97	45.327	4.348
ybaN_1	Cluster_44268	149	34	22.819	4.762
bepC_1	Cluster_30086	103	24	23.301	4.0
aer_3	Cluster_90556	158	44	27.848	2.5
gbuA	Cluster_50281	176	115	65.341	4.762
opuE	Cluster_89728	207	140	67.633	3.704
gltR_2	Cluster_112603	219	23	10.502	1.471
srmB	Cluster_113536	77	14	18.182	5.882
ybdG_1	Cluster_113536	16	6	37.5	14.286
ybdG_2	Cluster_11640	16	5	31.25	12.5
bioP	Cluster_41563	217	28	12.903	2.083
azoR	Cluster_107923	158	114	72.152	7.143
yhaJ_3	Cluster_155297	168	47	27.976	2.632
catD_1	Cluster_155297	209	38	18.182	2.222
ppiA	Cluster_155297	219	135	61.644	8.333
puuA_3	Cluster_11418	218	6	2.752	1.389
puuB_5	Cluster_11418	218	1	0.459	0.98
fadD_1	Cluster_26844	221	36	16.29	1.786
fadD_2	Cluster_52643	221	67	30.317	2.128
phaJ	Cluster_52643	214	67	31.308	2.857
def_1	Cluster_79492	210	8	3.81	2.326
cvfB	Cluster_95821	217	86	39.631	3.125
aceK	Cluster_57554	207	61	29.469	2.703
cysK_1	Cluster_93725	126	25	19.841	10.0
pxpC_2	Cluster_95360	167	14	8.383	4.0
pxpB	Cluster_95360	193	24	12.435	3.448
pxpA3	Cluster_95360	213	24	11.268	3.571
nanT_2	Cluster_95360	215	8	3.721	1.818
gltR_3	Cluster_95360	205	5	2.439	1.695
yafJ	Cluster_68566	218	35	16.055	2.703
dapb1	Cluster_68566	208	35	16.827	2.857
rutE	Cluster_86331	166	114	68.675	5.263
ghrA	Cluster_69254	125	17	13.6	4.167
ycgL	Cluster_69254	218	21	9.633	2.857
rnd	Cluster_69254	217	21	9.677	2.857
eptA_1	Cluster_43167	142	4	2.817	4.0
metC	Cluster_122373	209	130	62.201	3.226
decR_2	Cluster_122373	221	36	16.29	1.22
ydeP_1	Cluster_51215	184	15	8.152	2.439
moaA_3	Cluster_51215	156	15	9.615	1.887
moaB_2	Cluster_88710	201	58	28.856	2.564
hdfR_6	Cluster_88710	196	17	8.673	1.282
rhaS_5	Cluster_16039	219	3	1.37	0.926
rhaR_6	Cluster_65787	178	5	2.809	1.493
cntO_5	Cluster_70073	111	3	2.703	2.083
fecI_3	Cluster_79437	220	1	0.455	0.862
fecI_4	Cluster_79437	218	2	0.917	0.893
fecR_2	Cluster_79437	220	1	0.455	0.909
fecA_1	Cluster_121040	96	5	5.208	3.333
psiE	Cluster_8180	220	9	4.091	2.128
ldh	Cluster_99997	214	60	28.037	3.846
nagL	Cluster_107137	109	44	40.367	7.143
hmgA	Cluster_107137	212	73	34.434	4.545
kdgR_2	Cluster_107137	164	30	18.293	3.03
apeB	Cluster_72788	214	54	25.234	2.222
rluA	Cluster_82556	217	61	28.111	2.564
minE	Cluster_109763	219	71	32.42	4.0
minD	Cluster_109763	217	71	32.719	4.167
minC	Cluster_109031	217	138	63.594	6.667
lpxL	Cluster_109031	193	136	70.466	8.333
yjcH_3	Cluster_57984	31	3	9.677	5.263
actP_3	Cluster_57984	47	3	6.383	3.571
hcaB_1	Cluster_57248	198	17	8.586	1.19
csrA	Cluster_102694	129	34	26.357	3.226
gshAB	Cluster_95817	207	48	23.188	1.724
asnB	Cluster_95817	104	20	19.231	2.564
mnmC_2	Cluster_91725	208	56	26.923	1.695
yhbE	Cluster_62790	209	9	4.306	2.041
fumC_1	Cluster_80552	204	55	26.961	2.174
bolA	Cluster_80552	220	148	67.273	4.545
yciK	Cluster_79435	219	42	19.178	1.852
mupP	Cluster_109069	187	134	71.658	5.0
ubiG	Cluster_109069	219	141	64.384	3.448
mtnA	Cluster_109069	216	141	65.278	5.0
gyrA	Cluster_22311	217	48	22.12	2.273
serC	Cluster_50591	207	34	16.425	2.273
pheA	Cluster_50591	218	36	16.514	2.174
aroA	Cluster_75774	219	33	15.068	1.923
cmk	Cluster_75774	218	33	15.138	1.923
rpsA	Cluster_99558	219	136	62.1	12.5
ihfB	Cluster_32181	219	9	4.11	1.37
algA_1	Cluster_27672	96	13	13.542	2.326
algC_1	Cluster_94088	78	15	19.231	4.0
btuD_4	Cluster_94088	214	2	0.935	0.971
mshA_6	Cluster_94088	59	2	3.39	3.03
rmlC_1	Cluster_7841	114	5	4.386	1.887
rfbA	Cluster_7841	144	17	11.806	1.389
rfbD	Cluster_7841	181	17	9.392	1.299
rffG	Cluster_7841	75	9	12.0	2.439
mshA_7	Cluster_7841	41	1	2.439	4.348
mhpE	Cluster_86345	52	16	30.769	5.0
prsD_2	Cluster_17566	54	4	7.407	3.846
rhsC	NO_CLUSTER_ASSOCIATION_FOUND	47	18	38.298	4.545
yokJ	Cluster_151661	4	2	50.0	33.333
vgrG1_2	Cluster_156092	131	3	2.29	1.515
vgrG1_3	Cluster_133342	73	7	9.589	2.778
hcpA_2	Cluster_93704	38	15	39.474	5.0
accA1	Cluster_28443	197	23	11.675	2.857
paaF_2	Cluster_28443	82	8	9.756	2.857
acdA_1	Cluster_28443	139	11	7.914	2.941
fadD3_1	Cluster_28443	182	10	5.495	2.041
glgE2	Cluster_87849	217	117	53.917	3.448
glgB_1	Cluster_72790	105	13	12.381	2.632
glgX	Cluster_91728	173	43	24.855	2.5
malQ	Cluster_1023	213	11	5.164	2.326
glgB_2	Cluster_1023	105	6	5.714	2.381
glgA	Cluster_1023	208	11	5.288	2.632
vgrG1_4	Cluster_1023	31	2	6.452	5.263
zwf_1	Cluster_57997	220	43	19.545	3.125
rutR_2	Cluster_118928	220	5	2.273	1.667
preA	Cluster_92251	209	34	16.268	2.564
gltD_1	Cluster_92251	179	22	12.291	3.125
dht	Cluster_24594	208	61	29.327	3.226
pucI_2	Cluster_24594	208	22	10.577	1.887
hyuC_1	Cluster_24594	184	9	4.891	1.754
rnz	Cluster_125949	199	63	31.658	3.03
blc_1	Cluster_85731	192	32	16.667	2.128
nhaB	Cluster_83360	173	32	18.497	5.556
crt	Cluster_83360	187	17	9.091	2.857
nudC_2	Cluster_83360	219	4	1.826	2.041
cpo_1	Cluster_71399	11	1	9.091	9.091
cpo_2	Cluster_71399	11	1	9.091	9.091
puuB_6	Cluster_85742	210	8	3.81	1.01
topB	Cluster_93013	127	9	7.087	2.174
roxA	Cluster_128204	217	164	75.576	7.143
purB	Cluster_91163	219	14	6.393	2.083
hflD	Cluster_145974	218	65	29.817	4.167
mnmA	Cluster_145974	217	66	30.415	4.348
nudJ	Cluster_62794	206	9	4.369	1.818
icd_1	Cluster_16504	211	142	67.299	5.263
icd_2	Cluster_16504	211	142	67.299	5.263
cspD	Cluster_24698	175	103	58.857	14.286
clpS	Cluster_24698	220	54	24.545	9.091
clpA	Cluster_24698	218	54	24.771	8.333
infA	Cluster_114063	220	139	63.182	11.111
bpt	Cluster_148598	220	138	62.727	4.348
aat	Cluster_12025	217	56	25.806	2.222
ftsK	Cluster_12025	213	57	26.761	2.703
lolA	Cluster_144400	220	50	22.727	3.846
rarA	Cluster_144400	190	45	23.684	4.0
crcB	Cluster_144400	181	41	22.652	3.571
serS	Cluster_144400	205	43	20.976	3.571
cysG_2	Cluster_144400	161	14	8.696	3.846
yqjG	Cluster_114708	216	95	43.981	3.226
trpD_1	Cluster_73258	219	3	1.37	1.923
tusE	Cluster_73258	219	9	4.11	2.381
tusB	Cluster_73258	215	9	4.186	2.439
dsrF	Cluster_73258	194	9	4.639	3.03
dsrE	Cluster_73258	218	9	4.128	2.439
xanP	Cluster_73258	213	21	9.859	1.961
yccA	Cluster_92625	218	139	63.761	5.556
haeIIIM	Cluster_42141	20	9	45.0	9.091
mutL_2	Cluster_42141	12	2	16.667	25.0
recF_1	Cluster_42140	91	3	3.297	2.703
hcaB_2	Cluster_167075	198	4	2.02	1.075
cckA_1	Cluster_85080	25	4	16.0	7.692
sasA_9	Cluster_85080	219	1	0.457	0.787
rppH_2	Cluster_54370	183	5	2.732	2.326
clcA	Cluster_90573	59	15	25.424	6.25
nhaA_1	Cluster_31499	140	17	12.143	2.326
trkI_2	Cluster_37825	118	10	8.475	6.25
pcaJ	Cluster_20942	143	43	30.07	3.226
pcaI	Cluster_20942	144	42	29.167	3.125
nicS_1	Cluster_57989	127	2	1.575	3.125
nicB	Cluster_15569	140	12	8.571	3.846
nicA	Cluster_15569	151	12	7.947	2.941
nicR	Cluster_138068	125	106	84.8	20.0
nicX	Cluster_28421	130	51	39.231	6.667
nicC	Cluster_28421	124	49	39.516	6.667
nicD	Cluster_28421	128	50	39.062	6.667
maiA	Cluster_28421	140	49	35.0	5.556
nicF	Cluster_28421	130	49	37.692	6.667
nicT_2	Cluster_56464	165	38	23.03	2.222
nicP_7	Cluster_89952	189	5	2.646	1.02
dmlR_12	Cluster_118207	217	7	3.226	0.719
yfcA_1	Cluster_118207	201	24	11.94	1.429
fabG_6	Cluster_164013	207	5	2.415	0.885
sohB	Cluster_60023	218	128	58.716	3.125
dnaB_2	Cluster_21974	121	2	1.653	1.667
ybcO_2	Cluster_21974	22	5	22.727	9.091
ramA_2	Cluster_102697	178	7	3.933	1.754
spuD_2	Cluster_116165	216	2	0.926	1.613
adhP	Cluster_16028	167	39	23.353	4.762
yphA	Cluster_114016	193	104	53.886	3.333
kaiC	Cluster_127949	210	33	15.714	2.381
tcrX	Cluster_127949	73	31	42.466	11.111
csrA1	Cluster_42311	165	107	64.848	4.348
btuD_5	Cluster_129299	199	8	4.02	1.064
cysT_1	Cluster_129299	199	41	20.603	2.222
modA	Cluster_129299	215	62	28.837	2.128
nmoA	Cluster_152483	110	25	22.727	4.0
tsdA	Cluster_132900	210	96	45.714	4.0
gtaB	Cluster_47130	210	58	27.619	2.941
gor	Cluster_101366	165	13	7.879	4.762
btuD_6	Cluster_27166	173	8	4.624	1.087
potD_1	Cluster_27166	122	22	18.033	3.704
ribBA_1	Cluster_132118	208	45	21.635	2.941
aes	Cluster_85730	121	54	44.628	3.704
dmlR_13	Cluster_85730	217	3	1.382	0.709
mbtH	Cluster_93026	211	59	27.962	2.439
lgrE	Cluster_93026	207	56	27.053	2.273
znuB_1	Cluster_69551	213	17	7.981	2.381
znuC_1	Cluster_69551	79	8	10.127	4.348
pvdA	Cluster_70946	158	70	44.304	4.0
pbpG	Cluster_22530	197	9	4.569	1.961
xerC_5	NO_CLUSTER_ASSOCIATION_FOUND	163	18	11.043	0.935
dapF_1	Cluster_138798	26	7	26.923	7.143
ppsD	Cluster_149303	12	9	75.0	25.0
dapL_2	Cluster_149303	12	6	50.0	20.0
proC_1	Cluster_59173	82	7	8.537	5.0
prmC_2	Cluster_59173	205	7	3.415	1.538
rarD_1	Cluster_59173	220	2	0.909	2.083
soxA_1	Cluster_59173	142	4	2.817	2.381
sdhL	Cluster_77307	216	51	23.611	2.381
gloA	Cluster_50541	186	109	58.602	4.167
nicP_8	Cluster_22806	169	6	3.55	1.19
cckA_2	Cluster_39150	25	6	24.0	7.692
rcsC_12	Cluster_39150	219	2	0.913	0.704
cheR	Cluster_39150	200	33	16.5	2.941
cheB_4	Cluster_39150	214	4	1.869	1.19
rcsC_13	Cluster_39150	218	3	1.376	0.694
cpdR	Cluster_39150	96	21	21.875	5.263
fabR_2	Cluster_66727	128	43	33.594	7.143
hbd	Cluster_66727	99	81	81.818	6.667
bktB	Cluster_66727	196	139	70.918	5.882
yycB_1	Cluster_42922	181	3	1.657	2.041
gabR_1	Cluster_123086	215	27	12.558	1.389
lutA	Cluster_125213	193	1	0.518	2.5
glcC	Cluster_61602	167	57	34.132	3.125
mrdA_2	Cluster_8573	216	16	7.407	1.562
pcaK_2	Cluster_8573	194	9	4.639	1.333
nicP_9	Cluster_115320	152	5	3.289	1.22
pht2	Cluster_35781	128	54	42.188	4.348
tsaM1	Cluster_35781	126	54	42.857	4.348
betI_2	Cluster_105593	194	32	16.495	2.564
arcA_1	Cluster_134302	183	39	21.311	4.0
rcsC_14	Cluster_134302	217	9	4.147	0.725
rocE	Cluster_53319	178	56	31.461	7.692
acdA_2	Cluster_46358	139	29	20.863	3.03
FCS1	Cluster_46358	164	37	22.561	3.226
aruI_2	Cluster_46358	181	27	14.917	2.857
alr	Cluster_46358	175	37	21.143	2.439
aruH	Cluster_46358	178	47	26.404	2.857
kefF	Cluster_118206	82	18	21.951	3.448
spuD_3	Cluster_62249	207	4	1.932	1.667
spuC_5	Cluster_62249	57	1	1.754	3.448
benM_4	Cluster_92388	67	9	13.433	4.167
catB	Cluster_92388	173	30	17.341	4.348
catC	Cluster_92388	174	30	17.241	3.333
catA_2	Cluster_92388	115	11	9.565	3.448
apaH_2	Cluster_12635	211	4	1.896	2.0
uvrD_1	Cluster_30542	20	7	35.0	10.0
dkgB_2	Cluster_44595	176	34	19.318	2.273
ribN	Cluster_44595	145	54	37.241	3.571
leuO_2	Cluster_19013	85	21	24.706	5.263
katG	Cluster_19013	201	56	27.861	2.632
proP_7	Cluster_76765	65	4	6.154	2.5
cdhR_2	Cluster_61187	221	11	4.977	1.01
pssA	Cluster_61187	195	80	41.026	3.704
ppnN	Cluster_56463	220	29	13.182	2.778
cmpR_5	Cluster_108343	214	17	7.944	1.562
genK	Cluster_32398	86	33	38.372	5.0
nbzA	Cluster_76261	27	21	77.778	20.0
nicP_10	Cluster_77790	134	1	0.746	1.471
lrp_4	Cluster_109036	206	1	0.485	1.562
leuE_1	Cluster_140357	124	25	20.161	3.448
rcsC_15	Cluster_82782	217	1	0.461	0.725
nudC_3	Cluster_125223	210	37	17.619	2.326
pdhR_2	Cluster_125223	173	58	33.526	8.333
hsaB_2	Cluster_138873	204	56	27.451	3.226
tgnC	Cluster_138873	204	152	74.51	5.556
tgnD	Cluster_138873	189	142	75.132	6.667
tgnB	Cluster_130720	183	38	20.765	3.704
hsaB_3	Cluster_28761	107	12	11.215	4.762
mtrA	Cluster_114946	162	114	70.37	6.25
nrtD_1	Cluster_117536	120	9	7.5	4.545
argC_1	Cluster_79460	206	26	12.621	3.226
cmpR_6	Cluster_79460	201	4	1.99	1.818
oprD_3	Cluster_31935	221	5	2.262	0.971
betP	Cluster_29420	180	33	18.333	4.545
rhtB_2	Cluster_153809	219	5	2.283	1.042
adhB_2	Cluster_38169	172	27	15.698	2.5
iorB_2	Cluster_38169	30	8	26.667	9.091
iorA_2	Cluster_38169	33	8	24.242	7.143
ycaO	Cluster_38169	180	60	33.333	3.571
cntO_6	Cluster_53666	68	6	8.824	3.571
pcpR_5	Cluster_110410	71	5	7.042	2.564
dmlR_14	Cluster_107672	217	2	0.922	0.752
lutR_3	Cluster_59577	198	15	7.576	1.25
garD_2	Cluster_130388	142	31	21.831	3.125
gudP	Cluster_113339	96	68	70.833	6.667
puuD_2	Cluster_16573	204	7	3.431	2.174
glnQ_3	Cluster_114015	221	5	2.262	1.299
dadA	Cluster_114015	116	9	7.759	4.348
occM_2	Cluster_114015	219	4	1.826	2.0
hisQ_2	Cluster_114015	209	6	2.871	2.703
artJ_1	Cluster_87558	151	65	43.046	4.762
dpkA_2	Cluster_87558	65	33	50.769	11.111
tyrB_2	Cluster_76272	208	20	9.615	2.439
sdaC	Cluster_17355	197	34	17.259	2.326
