GCA_929606395.1_cpe008_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
rnhB	Cluster_106679	215	188	87.442	6.25
lpxB	Cluster_106679	215	188	87.442	6.25
lpxA	Cluster_106679	216	194	89.815	7.692
fabZ	Cluster_106679	218	198	90.826	9.091
lpxD_1	NO_CLUSTER_ASSOCIATION_FOUND	140	28	20.0	3.448
bamA_1	NO_CLUSTER_ASSOCIATION_FOUND	197	47	23.858	3.03
nadB	Cluster_15947	206	69	33.495	4.762
algU	Cluster_15947	210	70	33.333	5.263
mucA	Cluster_15947	219	71	32.42	4.167
mucB	Cluster_15947	218	71	32.569	4.348
degP	Cluster_68723	219	108	49.315	4.0
lepA	Cluster_67361	215	77	35.814	3.704
lepB	Cluster_67361	218	78	35.78	3.571
rnc	Cluster_72944	216	166	76.852	5.882
era	Cluster_72944	201	153	76.119	5.882
recO	Cluster_73219	218	24	11.009	2.703
pdxJ	Cluster_73219	216	23	10.648	2.632
czcS_1	Cluster_30046	43	4	9.302	5.882
czcR_1	Cluster_30046	205	18	8.78	1.724
cmoB	Cluster_124559	218	95	43.578	2.564
cmoA	Cluster_124559	213	94	44.131	2.564
lon_1	Cluster_58424	189	18	9.524	2.174
gcd_1	Cluster_167192	49	9	18.367	5.263
oprB_3	Cluster_167192	183	14	7.65	1.429
hpmA	Cluster_77784	9	2	22.222	14.286
shlB	Cluster_77784	106	59	55.66	4.348
nudC_2	Cluster_100650	219	11	5.023	2.041
nudL	Cluster_100650	218	68	31.193	3.448
yrdA_2	Cluster_100650	220	25	11.364	1.923
purT	Cluster_132956	214	167	78.037	4.762
yhjE	Cluster_37723	199	45	22.613	3.571
ffh	Cluster_38174	213	39	18.31	2.778
rpsP	Cluster_40839	219	54	24.658	5.263
rimM	Cluster_40839	218	53	24.312	5.0
trmD	Cluster_40839	218	53	24.312	5.0
rplS	Cluster_40839	219	53	24.201	5.0
nhaP2_3	Cluster_139617	45	8	17.778	7.143
xerD	Cluster_139617	200	79	39.5	3.03
dsbC	Cluster_81021	203	91	44.828	4.348
hom	Cluster_128660	205	171	83.415	6.25
thrC	Cluster_145149	153	87	56.863	4.348
smtB	Cluster_95140	150	86	57.333	5.556
yaeQ	Cluster_95140	214	124	57.944	3.704
recJ	Cluster_95140	211	121	57.346	3.846
namA_2	Cluster_2361	194	4	2.062	1.852
prr	Cluster_83381	156	31	19.872	3.846
ydcV_3	Cluster_83381	204	4	1.961	1.538
ydcU	Cluster_83381	197	35	17.766	2.778
potA_2	Cluster_83381	220	18	8.182	1.449
ydcS	Cluster_53313	197	111	56.345	4.545
wspC	Cluster_72845	197	14	7.107	2.083
rcsC_16	Cluster_72845	216	2	0.926	0.735
cheB_2	Cluster_72845	219	9	4.11	1.205
cheB_3	Cluster_72845	217	11	5.069	1.205
prfB	Cluster_28053	203	62	30.542	2.273
lysS	Cluster_121698	208	66	31.731	5.556
pal_2	Cluster_153804	221	22	9.955	1.639
ppc	Cluster_40055	210	38	18.095	3.03
adk	Cluster_41362	214	87	40.654	3.448
tsaB	Cluster_37957	211	28	13.27	2.857
rsmJ	Cluster_112268	218	56	25.688	5.0
mdtA_3	Cluster_34284	219	11	5.023	0.98
mdtB_2	Cluster_34284	213	12	5.634	1.351
plsB	Cluster_47936	216	121	56.019	4.348
cspA_1	Cluster_47936	170	31	18.235	3.226
rlmA	Cluster_97317	213	23	10.798	2.326
dapE_1	Cluster_97317	90	13	14.444	4.348
tcdA	Cluster_107670	215	59	27.442	3.448
sufE	Cluster_129966	212	63	29.717	3.846
csdA	Cluster_129966	186	63	33.871	5.882
dapD	Cluster_167127	216	75	34.722	1.923
yffB	Cluster_167127	192	66	34.375	2.273
bbsG	Cluster_89305	160	96	60.0	5.0
pcpR_3	Cluster_89305	205	44	21.463	1.316
iscS_1	Cluster_62036	218	25	11.468	1.887
nfsB	Cluster_114754	194	46	23.711	4.167
dmlR_19	Cluster_114754	184	4	2.174	0.84
rhaS_4	Cluster_114754	220	8	3.636	0.82
rhtB_4	Cluster_153073	188	3	1.596	1.37
sotB_2	Cluster_57420	206	59	28.641	1.852
adhC2	Cluster_67598	178	55	30.899	3.226
rhaS_5	Cluster_67598	219	11	5.023	0.926
thpR	Cluster_78810	214	62	28.972	2.941
fhuA_2	Cluster_13280	210	5	2.381	1.333
hmuU_2	Cluster_25549	211	56	26.54	2.174
fecE	Cluster_25549	181	126	69.613	4.348
bcp_1	Cluster_25549	97	39	40.206	8.333
parA_1	Cluster_78243	84	26	30.952	4.762
proP_4	Cluster_68093	212	6	2.83	1.282
czcA_2	Cluster_39890	201	22	10.945	1.493
czcB	Cluster_39890	69	15	21.739	3.704
czcC	Cluster_39890	66	15	22.727	3.704
aroQ_2	Cluster_39890	115	23	20.0	4.348
aroE_3	Cluster_39890	171	8	4.678	1.923
dipZ	Cluster_51876	184	66	35.87	3.448
ompR_1	Cluster_51876	220	19	8.636	1.25
sasA_9	Cluster_51876	219	6	2.74	0.787
polB	Cluster_141089	213	53	24.883	1.923
nepI_2	Cluster_104604	144	20	13.889	1.923
dmlR_20	Cluster_104604	158	2	1.266	0.962
gcvA_6	Cluster_49304	220	3	1.364	0.909
ygaZ	Cluster_85075	147	60	40.816	3.448
rhaS_6	Cluster_85075	195	3	1.538	1.042
dinB_1	Cluster_10732	33	5	15.152	5.882
speC	Cluster_10732	22	7	31.818	11.111
chuW	Cluster_10732	22	8	36.364	14.286
speH	Cluster_10732	21	8	38.095	20.0
nfuA	Cluster_147626	219	114	52.055	5.556
metH	Cluster_66713	213	88	41.315	3.571
sir_1	Cluster_54397	209	75	35.885	2.381
dkgB_1	Cluster_57986	176	35	19.886	2.273
ydhP_2	Cluster_57986	207	23	11.111	1.351
fsr_1	Cluster_42399	123	7	5.691	2.778
nimR_2	Cluster_42399	196	9	4.592	1.205
fimD_2	Cluster_111167	147	10	6.803	1.754
cph1	Cluster_35886	198	62	31.313	2.632
rcp1	Cluster_35886	189	62	32.804	3.333
rcsC_17	Cluster_35886	215	4	1.86	0.775
zapE_2	Cluster_94420	219	26	11.872	1.316
acs_1	Cluster_6282	50	3	6.0	3.226
xerC_4	NO_CLUSTER_ASSOCIATION_FOUND	190	22	11.579	0.98
lpxD_2	Cluster_64925	140	31	22.143	3.448
decR_4	Cluster_64925	204	18	8.824	1.429
iaaM	Cluster_29912	156	15	9.615	2.326
ramA_2	Cluster_29912	178	5	2.809	1.754
pqqB	Cluster_27644	209	111	53.11	3.846
pqqC	Cluster_76256	209	59	28.23	2.778
pqqD_2	Cluster_76256	112	25	22.321	4.167
pqqE	Cluster_76256	205	59	28.78	2.941
argD_3	Cluster_55414	140	37	26.429	2.778
hdfR_4	Cluster_55414	216	15	6.944	1.042
dmdC_3	Cluster_99994	214	33	15.421	1.408
dmdC_4	Cluster_30881	182	14	7.692	1.613
bioD1	Cluster_124271	216	109	50.463	5.0
bioC	Cluster_124271	217	111	51.152	5.0
bioH	Cluster_124271	215	111	51.628	5.263
bioF_2	Cluster_124271	49	23	46.939	7.692
bioB	Cluster_124271	221	118	53.394	5.0
modE	Cluster_124271	187	49	26.203	3.03
srkA	Cluster_116206	194	36	18.557	2.273
rarD_2	Cluster_142667	220	65	29.545	2.0
glcB_1	Cluster_14635	97	42	43.299	4.0
rssB_2	Cluster_100579	221	49	22.172	1.471
dinG_2	Cluster_100579	220	24	10.909	1.449
fecI_3	Cluster_58438	220	6	2.727	0.862
fecR_2	Cluster_58438	220	15	6.818	0.909
fhuA_3	Cluster_20280	182	8	4.396	1.613
kdkA_1	Cluster_47541	132	28	21.212	7.143
kdkA_2	Cluster_47541	132	28	21.212	7.143
rfaP	Cluster_47541	218	28	12.844	2.703
rfaG	Cluster_47541	217	28	12.903	2.703
rfaC	Cluster_47541	217	29	13.364	2.857
rfaF	Cluster_47541	216	28	12.963	2.857
glnE	Cluster_17665	209	144	68.9	5.882
aceE	Cluster_17665	172	131	76.163	7.692
aceF	Cluster_17665	201	138	68.657	7.692
msrA	Cluster_114804	195	15	7.692	2.703
yibF	Cluster_114804	210	15	7.143	2.5
creD	Cluster_111754	178	54	30.337	3.125
creC	Cluster_85109	168	48	28.571	2.941
creB	Cluster_85109	177	48	27.119	2.941
yihG	Cluster_67135	202	29	14.356	5.556
fdhA_1	Cluster_31700	94	10	10.638	2.5
purU_2	Cluster_135013	219	12	5.479	1.695
soxG	Cluster_135013	210	29	13.81	3.125
soxA_2	Cluster_26006	142	6	4.225	2.439
soxD_2	Cluster_26006	111	6	5.405	3.704
soxB_2	Cluster_26006	151	6	3.974	1.818
glyA_1	Cluster_26006	219	10	4.566	1.471
ltaE	Cluster_26006	206	25	12.136	2.857
mcpH_1	Cluster_11441	157	4	2.548	2.941
hcr	Cluster_30694	204	68	33.333	4.545
fixB	Cluster_68621	213	45	21.127	2.632
stcD	Cluster_132431	137	101	73.723	5.882
cdhR_6	Cluster_84552	218	4	1.835	0.98
kce	Cluster_100698	85	15	17.647	4.167
lcdH_1	Cluster_100698	216	20	9.259	1.786
lcdH_2	Cluster_100698	216	20	9.259	1.818
gntT_2	Cluster_16278	93	4	4.301	4.348
mdh	Cluster_16278	56	13	23.214	3.448
fliY_1	Cluster_103471	221	15	6.787	1.316
mmuM	Cluster_103471	80	44	55.0	7.143
glyA_2	Cluster_30981	219	22	10.046	1.37
ettA	Cluster_31358	210	17	8.095	2.381
gdhA	Cluster_51022	212	49	23.113	2.439
greB_1	Cluster_137619	204	64	31.373	2.222
fklB_1	Cluster_127111	189	85	44.974	2.381
ispB	Cluster_44300	217	199	91.705	12.5
rplU	Cluster_44300	218	112	51.376	10.0
rpmA	Cluster_44300	219	112	51.142	10.0
obg	Cluster_62433	216	187	86.574	10.0
proB	Cluster_125715	215	182	84.651	7.143
rimI	Cluster_46371	216	40	18.519	1.587
trpI_1	Cluster_49952	191	18	9.424	2.564
rhtC_2	Cluster_49952	186	19	10.215	1.786
fsr_2	Cluster_95785	123	23	18.699	2.857
ycaD_4	Cluster_128659	196	18	9.184	1.587
fecR_3	Cluster_72077	217	14	6.452	0.885
fecI_4	Cluster_72077	218	15	6.881	0.893
alkA	Cluster_72077	134	33	24.627	3.448
ada	Cluster_72077	209	33	15.789	1.923
aldA_1	Cluster_121140	55	19	34.545	4.762
ycaC_4	Cluster_55207	117	26	22.222	3.125
kefC_2	Cluster_111154	175	39	22.286	1.887
ydiK_2	Cluster_111154	197	22	11.168	2.564
oprM_2	Cluster_111154	190	39	20.526	1.515
mdtN	Cluster_111154	156	76	48.718	4.348
dmlR_21	Cluster_162659	138	2	1.449	1.042
hchA_1	Cluster_105605	40	2	5.0	4.762
fabG_5	Cluster_105605	218	2	0.917	0.893
nemR	Cluster_19802	29	16	55.172	10.0
curA	Cluster_108341	29	20	68.966	12.5
iorA_2	Cluster_117535	33	10	30.303	7.143
iorB_2	Cluster_117535	30	10	33.333	9.091
pucA_1	Cluster_117535	96	12	12.5	2.632
moaA_2	Cluster_117535	209	10	4.785	1.562
pucB_1	Cluster_35469	19	13	68.421	16.667
ssuD_1	Cluster_141090	127	10	7.874	2.632
nemA_2	Cluster_144392	177	7	3.955	1.429
aldA_2	Cluster_42919	55	11	20.0	4.348
gabD1	Cluster_127060	18	4	22.222	20.0
namA_3	Cluster_19692	98	4	4.082	3.448
frp	Cluster_138792	13	13	100.0	100.0
hchA_2	Cluster_129296	40	2	5.0	4.167
yqhD	Cluster_42818	18	13	72.222	25.0
intA	NO_CLUSTER_ASSOCIATION_FOUND	58	2	3.448	3.03
tauD_1	Cluster_59794	198	41	20.707	1.493
nrtD_2	Cluster_59794	120	33	27.5	3.846
slyA_1	Cluster_56501	219	25	11.416	1.449
aaeB_2	Cluster_56501	218	12	5.505	1.471
aaeA_2	Cluster_56501	220	12	5.455	1.282
oprM_3	Cluster_56501	129	9	6.977	2.0
argH	Cluster_32412	190	55	28.947	5.882
lytR	Cluster_32412	182	51	28.022	7.143
hemC	Cluster_103457	217	62	28.571	2.381
hemD	Cluster_103457	216	61	28.241	2.273
hemX	Cluster_103457	219	61	27.854	2.222
hemY	Cluster_103457	217	61	28.111	2.222
dsbB_1	Cluster_51620	218	39	17.89	1.754
rsd	Cluster_48547	221	148	66.968	4.348
mip	Cluster_49995	218	92	42.202	3.125
yheS_2	Cluster_153801	123	49	39.837	6.25
rhtB_5	Cluster_117529	127	3	2.362	1.754
IMPDH	Cluster_72485	204	65	31.863	2.564
dapE_2	Cluster_76773	90	26	28.889	4.545
davD	Cluster_13113	169	33	19.527	2.857
davT	Cluster_65822	186	151	81.183	8.333
rssB_3	Cluster_89985	216	17	7.87	1.429
metI	Cluster_88148	178	59	33.146	2.778
metN_1	Cluster_88148	212	18	8.491	2.041
metQ_2	Cluster_88148	212	26	12.264	2.041
dmoA_3	Cluster_88148	108	12	11.111	2.778
soxC_2	Cluster_88148	172	24	13.953	2.174
soxC_3	Cluster_28857	87	5	5.747	3.226
tcyC	Cluster_30249	122	37	30.328	3.448
yecS	Cluster_30249	59	45	76.271	10.0
fliY_2	Cluster_30249	221	21	9.502	1.351
betT2	Cluster_37972	188	50	26.596	2.857
tauD_2	Cluster_155285	198	24	12.121	1.852
ssuC_1	Cluster_155285	209	29	13.876	1.786
tauB	Cluster_155285	199	35	17.588	2.273
tauA	Cluster_155285	196	35	17.857	2.703
oprD_4	Cluster_10616	220	3	1.364	1.064
ssuE	Cluster_51728	208	59	28.365	2.273
ssuA_5	Cluster_121429	125	11	8.8	1.786
ssuD_2	Cluster_146824	127	6	4.724	1.961
ssuC_2	Cluster_146824	209	22	10.526	1.493
ssuB_2	Cluster_146824	174	14	8.046	2.128
gshA	Cluster_81151	186	135	72.581	5.882
paaI_2	Cluster_53310	168	68	40.476	2.381
yhgF	Cluster_53310	215	148	68.837	5.263
ompR_2	Cluster_53310	220	27	12.273	1.389
envZ	Cluster_53310	163	111	68.098	4.762
rimK	Cluster_152329	216	115	53.241	4.545
hslR	Cluster_152329	218	116	53.211	4.167
lpxT	Cluster_101421	214	144	67.29	3.226
hslO	Cluster_101421	219	143	65.297	2.941
pckA	Cluster_67761	218	183	83.945	8.333
ydeP_1	Cluster_50804	184	37	20.109	2.439
fdhD	Cluster_50804	215	61	28.372	4.0
kbp	Cluster_50804	216	61	28.241	3.571
yrfG	Cluster_142265	220	202	91.818	9.091
nudE	Cluster_142265	204	189	92.647	12.5
cysQ_1	Cluster_142265	20	8	40.0	8.333
dctD_1	Cluster_36443	220	25	11.364	1.316
dctB_1	Cluster_36443	218	24	11.009	1.333
rmlC_2	Cluster_36443	114	15	13.158	2.174
aguA	Cluster_36443	137	53	38.686	4.348
cntO_4	Cluster_13220	179	4	2.235	1.149
oprD_5	Cluster_13220	219	5	2.283	1.031
acs_2	Cluster_19055	50	5	10.0	3.704
tyrR_1	Cluster_41364	218	31	14.22	1.562
phhA	Cluster_41364	219	31	14.155	2.222
yhhS_2	Cluster_123791	197	15	7.614	2.041
gcvA_7	Cluster_82201	220	6	2.727	0.935
aroP_1	Cluster_91730	206	44	21.359	2.857
scpB	NO_CLUSTER_ASSOCIATION_FOUND	216	189	87.5	11.111
scpA	NO_CLUSTER_ASSOCIATION_FOUND	219	192	87.671	11.111
yciO	NO_CLUSTER_ASSOCIATION_FOUND	218	192	88.073	12.5
yciB	NO_CLUSTER_ASSOCIATION_FOUND	218	190	87.156	11.111
yciI	NO_CLUSTER_ASSOCIATION_FOUND	214	188	87.85	11.111
cpxR_1	Cluster_6157	136	11	8.088	3.333
sasA_10	Cluster_142679	217	4	1.843	0.725
ydjA	Cluster_115447	218	148	67.89	4.0
trkI_2	Cluster_115447	118	51	43.22	6.25
lpxH_2	Cluster_93253	197	53	26.904	2.778
rhaR_5	Cluster_93253	191	13	6.806	1.266
bamA_2	Cluster_139676	197	48	24.365	3.571
slyA_2	Cluster_82785	219	39	17.808	1.695
recQ	Cluster_44268	214	97	45.327	4.348
ybaN_1	Cluster_44268	149	34	22.819	4.762
bepC_1	Cluster_30086	103	24	23.301	4.0
aer_1	Cluster_90556	210	29	13.81	1.389
gbuA	Cluster_50281	176	115	65.341	4.762
opuE	Cluster_89728	207	140	67.633	3.704
gltR_5	Cluster_112603	57	14	24.561	3.571
srmB	Cluster_114752	77	37	48.052	5.882
ybdG	Cluster_114752	203	45	22.167	3.846
bioP	Cluster_38433	217	20	9.217	2.083
azoR	Cluster_107923	158	114	72.152	7.143
yhaJ_2	Cluster_155297	212	35	16.509	1.961
catD_2	Cluster_155297	209	30	14.354	2.128
ppiA	Cluster_155297	219	135	61.644	8.333
puuA_5	Cluster_8063	216	3	1.389	1.449
puuB_7	Cluster_8063	203	9	4.433	1.124
fadD_1	Cluster_26844	221	36	16.29	1.786
fadD_2	Cluster_52643	221	67	30.317	2.128
phaJ	Cluster_52643	214	67	31.308	2.857
def_1	Cluster_77812	210	9	4.286	2.326
cvfB	Cluster_95821	217	86	39.631	3.125
aceK	Cluster_57554	207	61	29.469	2.703
cysK_1	Cluster_93725	126	25	19.841	10.0
pxpC_2	NO_CLUSTER_ASSOCIATION_FOUND	167	52	31.138	4.0
pxpB	NO_CLUSTER_ASSOCIATION_FOUND	193	86	44.56	3.448
pxpA3	NO_CLUSTER_ASSOCIATION_FOUND	213	95	44.601	3.571
nanT_3	NO_CLUSTER_ASSOCIATION_FOUND	186	29	15.591	2.326
hdfR_5	NO_CLUSTER_ASSOCIATION_FOUND	204	15	7.353	1.235
pykA	Cluster_67636	206	138	66.99	3.704
sbcB	Cluster_148445	207	57	27.536	2.778
purU_3	Cluster_35152	125	11	8.8	2.564
pimC	Cluster_69521	139	53	38.129	4.167
mcpG	Cluster_73254	216	61	28.241	4.0
pitA_2	Cluster_33065	192	15	7.812	2.222
pcaR_3	Cluster_12911	48	13	27.083	5.556
pcaK_4	Cluster_28442	102	11	10.784	2.857
pcaF	Cluster_27677	131	9	6.87	3.333
kgtP_1	Cluster_64927	220	24	10.909	1.37
pcaB	Cluster_64927	190	59	31.053	3.448
catD_3	Cluster_64927	184	9	4.891	2.5
nicP_9	Cluster_18266	152	6	3.947	1.22
ttgC	Cluster_41105	135	103	76.296	7.692
ttgB_2	Cluster_41105	81	36	44.444	4.762
ttgA	Cluster_41105	213	137	64.319	4.348
ttgR	Cluster_41105	213	142	66.667	3.846
bmr3	Cluster_20513	144	57	39.583	3.704
dmlR_22	Cluster_160152	117	1	0.855	1.235
gcvA_8	Cluster_106956	217	10	4.608	0.935
aruI_1	Cluster_106956	181	53	29.282	2.564
rhaS_7	Cluster_58447	179	16	8.939	1.031
kgtP_2	Cluster_78946	220	10	4.545	1.429
dctD_2	Cluster_126123	220	9	4.091	1.613
dctB_2	Cluster_126123	218	9	4.128	1.639
xerC_5	Cluster_2366	163	2	1.227	0.935
serS_2	Cluster_116822	15	2	13.333	11.111
pabB_1	Cluster_61591	8	2	25.0	16.667
nqrF_2	Cluster_125943	29	2	6.897	12.5
etfA_1	Cluster_109029	62	2	3.226	6.25
etfB_1	Cluster_109029	59	2	3.39	5.882
folD_2	Cluster_109029	123	2	1.626	4.545
purU_4	Cluster_109029	26	2	7.692	6.25
glpR_1	Cluster_48394	7	2	28.571	16.667
cysQ_2	Cluster_22211	20	2	10.0	11.111
folK_2	Cluster_22211	28	2	7.143	8.333
thiK	Cluster_9746	7	2	28.571	16.667
abo	Cluster_9746	54	2	3.704	7.143
narL	Cluster_118917	54	2	3.704	7.692
cdhR_7	Cluster_11710	205	1	0.488	1.163
cpnA_1	Cluster_11710	7	2	28.571	20.0
gltP_1	Cluster_3296	139	45	32.374	3.03
ivy	Cluster_71880	214	29	13.551	2.439
algB	Cluster_55774	214	113	52.804	3.333
kinB	Cluster_55774	216	110	50.926	3.333
pdeB	Cluster_59834	196	24	12.245	2.703
amiD	Cluster_131276	205	60	29.268	3.125
dsbA	Cluster_81860	218	121	55.505	3.704
cc4	Cluster_166490	217	76	35.023	4.762
engB	Cluster_52579	219	116	52.968	4.545
polA	NO_CLUSTER_ASSOCIATION_FOUND	218	154	70.642	14.286
thrB	Cluster_137622	194	153	78.866	8.333
znuA	Cluster_141086	208	146	70.192	5.263
zur	Cluster_141086	212	145	68.396	4.545
znuC	Cluster_141086	141	99	70.213	7.692
znuB_1	Cluster_141086	213	97	45.54	2.381
katE	Cluster_49683	219	149	68.037	4.762
metN_2	Cluster_49683	212	43	20.283	2.0
metP	Cluster_49683	208	148	71.154	6.25
ctaB	Cluster_152397	211	136	64.455	4.545
ctaA	Cluster_152397	209	137	65.55	5.0
ctaE	Cluster_19331	208	141	67.788	4.348
ctaG	Cluster_19331	211	142	67.299	4.0
ctaD	Cluster_19331	210	142	67.619	4.545
cynT	Cluster_31018	124	61	49.194	4.348
prlC_1	Cluster_100021	139	15	10.791	3.846
prlC_2	Cluster_115441	139	36	25.899	3.226
yrdA_3	Cluster_115441	176	30	17.045	2.381
osmC	Cluster_82196	221	69	31.222	3.226
limB	Cluster_82196	200	67	33.5	4.348
yqjD_1	Cluster_83354	218	45	20.642	2.381
trpI_2	Cluster_109067	191	52	27.225	2.381
trpB	Cluster_109067	210	158	75.238	5.263
trpA	Cluster_109067	211	158	74.882	5.263
gcvA_9	Cluster_110540	215	11	5.116	0.971
betC	Cluster_110540	215	144	66.977	4.167
dauA_1	Cluster_97337	114	12	10.526	2.632
aroE_4	Cluster_92508	137	30	21.898	2.5
hemF	Cluster_92508	220	153	69.545	4.0
qorA_2	Cluster_92508	215	42	19.535	2.041
tsaC	Cluster_159555	218	19	8.716	3.03
def_2	Cluster_57106	210	22	10.476	2.222
fmt	Cluster_144713	207	195	94.203	20.0
rsmB	Cluster_144713	216	198	91.667	12.5
trkA	Cluster_144713	215	195	90.698	12.5
lpxP	Cluster_160335	200	76	38.0	11.111
tag	Cluster_160335	219	77	35.16	7.143
glyQ	Cluster_126047	217	116	53.456	6.667
glyS	Cluster_126047	216	114	52.778	6.667
gmhB	Cluster_126047	218	114	52.294	6.667
nanT_4	Cluster_118221	81	17	20.988	3.226
alkJ	Cluster_47833	173	37	21.387	3.226
gcvA_10	Cluster_47833	213	6	2.817	0.98
norR_3	Cluster_51619	163	15	9.202	1.667
gyrB	Cluster_7288	214	52	24.299	3.448
recF_1	Cluster_7288	91	18	19.78	2.703
dnaN	Cluster_7288	203	47	23.153	3.226
dnaA	Cluster_7288	210	52	24.762	3.333
rpmH	Cluster_7288	207	52	25.121	3.846
rnpA	Cluster_7288	205	52	25.366	3.571
yidC	Cluster_45519	217	191	88.018	8.333
mnmE	Cluster_124059	205	139	67.805	6.25
topB_2	Cluster_35479	93	5	5.376	2.222
yadV_2	Cluster_132191	52	6	11.538	5.882
fadE	Cluster_18485	214	21	9.813	2.128
gstB_2	Cluster_18485	197	11	5.584	1.639
yadG	Cluster_86949	213	122	57.277	4.348
yadH	Cluster_86949	218	126	57.798	4.167
tolQ_2	Cluster_105623	220	21	9.545	1.449
tolR	Cluster_105623	213	39	18.31	1.587
lpxK	Cluster_105623	215	39	18.14	1.562
kdsB_2	Cluster_105623	44	16	36.364	4.762
murB	Cluster_105623	218	39	17.89	1.493
rne	Cluster_2178	205	120	58.537	6.667
rluC	Cluster_2178	219	120	54.795	5.263
ppaX	Cluster_2178	188	118	62.766	5.556
yceF	Cluster_119628	216	147	68.056	6.667
yceD	Cluster_119628	198	95	47.98	6.667
rpmF	Cluster_119628	218	104	47.706	5.556
plsX	Cluster_119628	218	95	43.578	4.762
fabD	Cluster_97916	98	61	62.245	6.667
fabG_6	Cluster_97916	207	6	2.899	0.885
acpP_2	Cluster_58142	102	40	39.216	4.167
fabF_2	Cluster_64647	113	9	7.965	2.5
pabC	Cluster_64647	218	34	15.596	3.03
mltG	Cluster_64647	218	34	15.596	3.03
tmk_1	Cluster_64647	180	19	10.556	1.887
ycfH	Cluster_64647	214	20	9.346	2.222
moaA_3	Cluster_41380	156	10	6.41	1.887
tyrB_2	Cluster_34934	208	25	12.019	2.439
uvrB_1	Cluster_34934	37	2	5.405	7.692
emrB_3	Cluster_87052	129	28	21.705	2.632
emrA_4	Cluster_87052	182	26	14.286	1.429
gltX	Cluster_87052	218	95	43.578	3.125
hisC_4	Cluster_33235	215	5	2.326	1.471
hisD	Cluster_33235	220	57	25.909	11.111
hisG	Cluster_122375	219	121	55.251	3.333
murA	Cluster_103709	219	125	57.078	6.25
mlaC	Cluster_43706	177	79	44.633	4.545
mlaD	Cluster_43706	219	78	35.616	3.846
mlaE	Cluster_43706	220	78	35.455	3.846
mlaF	Cluster_43706	221	79	35.747	3.846
kdsD	Cluster_43706	218	77	35.321	4.0
kdsC	Cluster_43706	219	78	35.616	4.0
lptC	Cluster_43706	221	79	35.747	4.0
lptA	Cluster_43706	219	79	36.073	3.846
lptB_3	Cluster_43706	203	16	7.882	1.852
rpoN	Cluster_59224	216	143	66.204	5.263
hpf	Cluster_131407	220	182	82.727	14.286
ptsN	Cluster_131407	220	181	82.273	12.5
rapZ	Cluster_131407	219	181	82.648	12.5
ptsH	Cluster_131407	191	166	86.911	16.667
zupT_2	Cluster_44208	168	18	10.714	2.326
sodB_1	Cluster_44208	202	19	9.406	2.128
fumC_1	Cluster_44208	204	33	16.176	2.174
pmbA	Cluster_110405	214	194	90.654	12.5
tldD	Cluster_125220	212	54	25.472	3.125
nit1	Cluster_125220	142	43	30.282	3.846
rng	Cluster_148451	218	135	61.927	4.167
yhdE	Cluster_166311	219	22	10.046	3.125
mreD	Cluster_166311	218	21	9.633	3.571
mreB	Cluster_57273	217	170	78.341	9.091
gatC	Cluster_57273	207	171	82.609	9.091
gatA	Cluster_57273	174	135	77.586	10.0
gatB	Cluster_57273	220	165	75.0	8.333
rlpA_1	Cluster_97305	212	36	16.981	1.471
aroP_2	Cluster_148866	206	40	19.417	3.125
acpH	Cluster_83355	220	94	42.727	2.778
nemA_3	Cluster_83355	114	25	21.93	2.128
oleD	Cluster_154523	213	67	31.455	2.439
argO	Cluster_115462	217	63	29.032	2.857
sodB_2	Cluster_37958	202	25	12.376	2.174
otnI	Cluster_62422	44	26	59.091	14.286
gcd_2	Cluster_57268	49	10	20.408	6.25
mdtA_4	Cluster_52534	204	17	8.333	1.087
bepE_2	Cluster_52534	146	19	13.014	3.226
inaA	Cluster_111397	162	62	38.272	3.704
sasA_11	Cluster_66703	215	9	4.186	0.763
czcR_2	Cluster_66703	205	24	11.707	1.786
tphA1II	Cluster_68674	48	22	45.833	14.286
fumA	Cluster_24559	122	22	18.033	4.348
yhbO_2	Cluster_153029	141	24	17.021	2.941
ywiE	Cluster_111141	169	61	36.095	3.125
nylB	Cluster_111141	85	60	70.588	6.25
regA	Cluster_58774	218	162	74.312	4.348
regB	Cluster_58774	216	162	75.0	4.348
dppA_2	Cluster_20766	221	8	3.62	1.389
dppA_3	Cluster_85095	220	17	7.727	1.389
oprD_6	Cluster_46669	213	4	1.878	0.98
dppA_4	Cluster_132189	210	2	0.952	1.613
dppB	Cluster_123079	158	101	63.924	5.0
dppC	Cluster_123079	217	134	61.751	4.348
dppD	Cluster_123079	218	134	61.468	4.348
ddpF	Cluster_123079	72	48	66.667	6.667
bolA	Cluster_80552	220	148	67.273	4.545
fumC_2	Cluster_80552	204	92	45.098	2.083
yhbE	Cluster_33862	209	24	11.483	2.041
mnmC_2	Cluster_91725	208	56	26.923	1.695
purF_3	Cluster_95817	62	6	9.677	4.545
gshAB	Cluster_95817	207	48	23.188	1.724
csrA	Cluster_33797	129	35	27.132	3.226
ecpB_1	Cluster_134349	16	11	68.75	50.0
