This file lists every transcription factor binding IGR proposed to regulate an operon, and statistics for the operon composition for each regulatory occurrence of the IGR
If IGR occurrence isn't associated to an operon, it isnt included when calculating statistics
IGR = ClusterID, AVG_OP_LEN = Average number of genes per operon to 3 D.P,TF = Name of TF(s) IGR binds separated by comma, TOTAL_ASSOC = Number of IGR occurrences associated to operon(s), GENE = Name of gene if known, OCC_IN_OPERON = Number of operons associated to IGR bearing gene
IGR	AVG_OP_LEN	TF	TOTAL_ASSOCS	GENE	OCC_IN_OPERON	PERCENT_OPERONS
Cluster_10210	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_106157	2.0	PvdS	4	yojI	4	100.0
Cluster_106157	2.0	PvdS	4	pvdA_2	2	50.0
Cluster_106157	2.0	PvdS	4	pvdA	2	50.0
Cluster_52441	2.0	PvdS	6	egtB_2	1	16.667
Cluster_52441	2.0	PvdS	6	cefD	3	50.0
Cluster_52441	2.0	PvdS	6	Unknown_Gene	6	100.0
Cluster_52441	2.0	PvdS	6	egtB	2	33.333
Cluster_80236	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_74977	1.0	LexA	4	Unknown_Gene	4	100.0
Cluster_64257	1.0	Zur	2	Unknown_Gene	1	50.0
Cluster_64257	1.0	Zur	2	bdlA_2	1	50.0
Cluster_34236	1.0	ArgR	4	aruC	4	100.0
Cluster_7121	1.0	LasR	1	rarA_1	1	100.0
Cluster_23434	1.0	LexA	6	yedK_2	1	16.667
Cluster_23434	1.0	LexA	6	Unknown_Gene	3	50.0
Cluster_23434	1.0	LexA	6	yedK_1	2	33.333
Cluster_3469	1.0	Zur	1	bdlA_2	1	100.0
Cluster_6140	1.0	Zur	2	bdlA_2	2	100.0
Cluster_13456	2.0	PsrA	4	fadB_2	2	50.0
Cluster_13456	2.0	PsrA	4	fadA	4	100.0
Cluster_13456	2.0	PsrA	4	fadB_1	2	50.0
Cluster_122012	1.5	LexA	2	nucM	1	50.0
Cluster_122012	1.5	LexA	2	Unknown_Gene	1	50.0
Cluster_122012	1.5	LexA	2	fecA_2	1	50.0
Cluster_14690	1.0	AmrZ	1	cycA_1	1	100.0
Cluster_12020	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_28158	1.0	ColR	2	uspE_1	1	50.0
Cluster_28158	1.0	ColR	2	mntP	1	50.0
Cluster_1564	1.0	ColR	2	cntO_3	1	50.0
Cluster_1564	1.0	ColR	2	oprD_6	1	50.0
Cluster_22824	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_14833	1.0	PsrA	1	dmdC_3	1	100.0
Cluster_21193	1.0	ArgR	2	aruC	2	100.0
Cluster_7496	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_45327	3.0	LasR	2	Unknown_Gene	2	100.0
Cluster_8957	3.0	VqsM	1	ydcV_1	1	100.0
Cluster_8957	3.0	VqsM	1	potH_2	1	100.0
Cluster_8957	3.0	VqsM	1	potA_2	1	100.0
Cluster_96899	1.0	LexA	1	mqo_4	1	100.0
Cluster_13934	1.333	NtrC	3	glnK	1	33.333
Cluster_13934	1.333	NtrC	3	ubiK	2	66.667
Cluster_13934	1.333	NtrC	3	Unknown_Gene	1	33.333
Cluster_47083	3.333	PcaR	3	pcaF_2	1	33.333
Cluster_47083	3.333	PcaR	3	Unknown_Gene	1	33.333
Cluster_47083	3.333	PcaR	3	catJ	3	100.0
Cluster_47083	3.333	PcaR	3	catI	3	100.0
Cluster_47083	3.333	PcaR	3	pcaF	2	66.667
Cluster_70263	1.0	LexA	1	lexA_2	1	100.0
Cluster_6848	1.0	PsrA	2	Unknown_Gene	1	50.0
Cluster_6848	1.0	PsrA	2	pinR	1	50.0
Cluster_4504	2.0	Fur	1	efeU	1	100.0
Cluster_4504	2.0	Fur	1	efeO_1	1	100.0
Cluster_124893	1.5	Zur	2	scaC	1	50.0
Cluster_124893	1.5	Zur	2	folE2	1	50.0
Cluster_124893	1.5	Zur	2	amiC_1	1	50.0
Cluster_130347	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_75997	1.0	ArgR	1	Unknown_Gene	1	100.0
Cluster_9132	1.0	PcaR	1	Unknown_Gene	1	100.0
Cluster_95443	1.0	Zur	2	Unknown_Gene	2	100.0
Cluster_5572	1.0	LexA	2	pnl	1	50.0
Cluster_5572	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_84201	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_64264	2.0	ArgR	1	arnT_3	1	100.0
Cluster_64264	2.0	ArgR	1	arnT_4	1	100.0
Cluster_13121	2.0	PsrA	1	etfA	1	100.0
Cluster_13121	2.0	PsrA	1	etfB	1	100.0
Cluster_4427	1.0	ArgR	1	argT_2	1	100.0
Cluster_85360	1.0	CueR	2	Unknown_Gene	2	100.0
Cluster_35671	5.0	PcaR	1	pcaG	1	100.0
Cluster_35671	5.0	PcaR	1	pcaH	1	100.0
Cluster_35671	5.0	PcaR	1	pcaF	1	100.0
Cluster_35671	5.0	PcaR	1	catJ	1	100.0
Cluster_35671	5.0	PcaR	1	catI	1	100.0
Cluster_331	1.0	VqsM	1	braC	1	100.0
Cluster_134661	1.0	ColR	1	dgkA	1	100.0
Cluster_88412	1.0	ArgR	1	argG	1	100.0
Cluster_117186	1.0	Zur	1	rpmE2	1	100.0
Cluster_54526	1.0	Zur	2	Unknown_Gene	2	100.0
Cluster_43845	1.0	LexA	2	psiE	1	50.0
Cluster_43845	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_47655	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_41223	1.0	ArgR	1	dppA_3	1	100.0
Cluster_5547	1.0	PtxS	2	Unknown_Gene	1	50.0
Cluster_5547	1.0	PtxS	2	kdgR_3	1	50.0
Cluster_31922	1.0	ArgR	1	hcr	1	100.0
Cluster_46503	1.0	AmrZ	2	prmB	1	50.0
Cluster_46503	1.0	AmrZ	2	Unknown_Gene	1	50.0
Cluster_40968	1.0	Fur	2	lgrE	1	50.0
Cluster_40968	1.0	Fur	2	Unknown_Gene	1	50.0
Cluster_14131	1.0	ColR	2	Unknown_Gene	2	100.0
Cluster_14132	1.0	ArgR	1	Unknown_Gene	1	100.0
Cluster_88415	2.0	PvdS	2	Unknown_Gene	2	100.0
Cluster_88415	2.0	PvdS	2	cefD_2	1	50.0
Cluster_88415	2.0	PvdS	2	egtB	1	50.0
Cluster_60569	1.0	PvdS	2	purN_2	1	50.0
Cluster_60569	1.0	PvdS	2	yojI	1	50.0
Cluster_18707	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_50095	2.5	LasR	2	Unknown_Gene	2	100.0
Cluster_1935	1.0	PsrA	1	Unknown_Gene	1	100.0
Cluster_86615	1.0	CueR	8	Unknown_Gene	4	50.0
Cluster_86615	1.0	CueR	8	copZ	4	50.0
Cluster_35672	2.5	PcaR	2	aroE_1	1	50.0
Cluster_35672	2.5	PcaR	2	aroQ	1	50.0
Cluster_35672	2.5	PcaR	2	czcC	1	50.0
Cluster_35672	2.5	PcaR	2	czcB_1	1	50.0
Cluster_35672	2.5	PcaR	2	czcA_1	1	50.0
Cluster_26485	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_33515	1.0	AmrZ	8	xanP	8	100.0
Cluster_12141	1.0	Zur	5	Unknown_Gene	5	100.0
Cluster_2775	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_30108	1.5	PvdS	2	Unknown_Gene	2	100.0
Cluster_30108	1.5	PvdS	2	cefD	1	50.0
Cluster_11318	1.0	ArgR	1	argG	1	100.0
Cluster_46507	3.0	PcaR	1	pcaF_2	1	100.0
Cluster_46507	3.0	PcaR	1	catJ	1	100.0
Cluster_46507	3.0	PcaR	1	catI	1	100.0
Cluster_10535	1.125	NtrC	8	ubiK	7	87.5
Cluster_10535	1.125	NtrC	8	glnK	1	12.5
Cluster_10535	1.125	NtrC	8	amtB_2	1	12.5
Cluster_139214	2.0	CueR	1	linX	1	100.0
Cluster_139214	2.0	CueR	1	Unknown_Gene	1	100.0
Cluster_75479	1.5	Zur	2	Unknown_Gene	2	100.0
Cluster_54532	2.0	PcaR	2	Unknown_Gene	2	100.0
Cluster_54532	2.0	PcaR	2	rsuA	1	50.0
Cluster_48855	1.0	PcaR	1	pcaF_1	1	100.0
Cluster_43566	1.0	PcaR	1	pcaK_1	1	100.0
Cluster_9579	1.0	PcaR	2	pcaR_1	1	50.0
Cluster_9579	1.0	PcaR	2	Unknown_Gene	1	50.0
Cluster_27726	1.0	PsrA	1	pitA_1	1	100.0
Cluster_33096	1.0	LexA	1	gdhA	1	100.0
Cluster_39730	1.0	PsrA	1	dmdC_2	1	100.0
Cluster_131057	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_55919	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_20340	1.0	ArgR	1	aruC	1	100.0
Cluster_98999	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_86028	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_12208	2.0	PsrA	1	fadB_1	1	100.0
Cluster_12208	2.0	PsrA	1	fadA	1	100.0
Cluster_53489	2.5	LexA,PsrA	2	sulA	1	50.0
Cluster_53489	2.5	LexA,PsrA	2	lexA_1	1	50.0
Cluster_53489	2.5	LexA,PsrA	2	Unknown_Gene	1	50.0
Cluster_53489	2.5	LexA,PsrA	2	nagZ	1	50.0
Cluster_49140	1.0	LexA	2	grpE	1	50.0
Cluster_49140	1.0	LexA	2	recN	1	50.0
Cluster_263	1.5	ColR	2	Unknown_Gene	2	100.0
Cluster_27108	1.5	AmrZ	2	Unknown_Gene	2	100.0
Cluster_58594	1.0	PvdS	2	yojI	1	50.0
Cluster_58594	1.0	PvdS	2	Unknown_Gene	1	50.0
Cluster_25307	1.0	ArgR	2	Unknown_Gene	1	50.0
Cluster_25307	1.0	ArgR	2	gdhB	1	50.0
Cluster_4054	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_30774	2.0	LexA	1	yedK_2	1	100.0
Cluster_30774	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_72084	1.0	Zur	2	Unknown_Gene	1	50.0
Cluster_72084	1.0	Zur	2	btuB_13	1	50.0
Cluster_116496	1.5	LexA	2	umuC	1	50.0
Cluster_116496	1.5	LexA	2	umuD	1	50.0
Cluster_116496	1.5	LexA	2	yedK_3	1	50.0
Cluster_2323	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_2323	2.0	LexA	1	yedK_4	1	100.0
Cluster_7498	1.0	LexA	1	topB_2	1	100.0
Cluster_62998	1.5	PcaR	2	Unknown_Gene	1	50.0
Cluster_62998	1.5	PcaR	2	ddmC	1	50.0
Cluster_62998	1.5	PcaR	2	ophA1	1	50.0
Cluster_2853	2.5	PcaR	2	leuD	1	50.0
Cluster_2853	2.5	PcaR	2	leuC_3	1	50.0
Cluster_2853	2.5	PcaR	2	dehH1	1	50.0
Cluster_2853	2.5	PcaR	2	pcaI	1	50.0
Cluster_2853	2.5	PcaR	2	pcaJ	1	50.0
Cluster_39477	1.5	LexA	2	Unknown_Gene	2	100.0
Cluster_39477	1.5	LexA	2	yejK_2	1	50.0
Cluster_46193	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_44729	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_44729	1.0	LexA	2	psiE	1	50.0
Cluster_67832	1.5	ColR	2	Unknown_Gene	1	50.0
Cluster_67832	1.5	ColR	2	czcR_5	1	50.0
Cluster_67832	1.5	ColR	2	sasA_15	1	50.0
Cluster_96931	3.0	ColR	1	Unknown_Gene	1	100.0
Cluster_96931	3.0	ColR	1	inaA	1	100.0
Cluster_58211	5.0	Fur	1	Unknown_Gene	1	100.0
Cluster_58211	5.0	Fur	1	fumC_2	1	100.0
Cluster_58211	5.0	Fur	1	sodB_2	1	100.0
Cluster_58211	5.0	Fur	1	zupT_2	1	100.0
Cluster_35028	1.0	Vfr	1	Unknown_Gene	1	100.0
Cluster_90249	2.0	PvdS	2	egtB	1	50.0
Cluster_90249	2.0	PvdS	2	cefD_2	1	50.0
Cluster_90249	2.0	PvdS	2	Unknown_Gene	2	100.0
Cluster_39480	1.0	MexT	2	Unknown_Gene	2	100.0
Cluster_51078	1.0	MexT	2	Unknown_Gene	2	100.0
Cluster_59377	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_28965	1.0	LasR	2	Unknown_Gene	2	100.0
Cluster_7499	1.5	CueR	2	Unknown_Gene	2	100.0
Cluster_12287	1.5	LexA	2	Unknown_Gene	2	100.0
Cluster_83079	2.0	CueR	1	copA_2	1	100.0
Cluster_83079	2.0	CueR	1	hmrR_2	1	100.0
Cluster_73017	1.0	LasR	1	Unknown_Gene	1	100.0
Cluster_32498	1.0	PsrA	4	dmdC_1	1	25.0
Cluster_32498	1.0	PsrA	4	dmdC_6	2	50.0
Cluster_32498	1.0	PsrA	4	dmdC_3	1	25.0
Cluster_95667	2.5	Zur	10	Unknown_Gene	10	100.0
Cluster_63404	1.0	LexA	10	recN	5	50.0
Cluster_63404	1.0	LexA	10	grpE	5	50.0
Cluster_33102	1.0	LexA	10	Unknown_Gene	5	50.0
Cluster_33102	1.0	LexA	10	psiE	5	50.0
Cluster_67928	1.5	ColR	12	Unknown_Gene	6	50.0
Cluster_67928	1.5	ColR	12	czcR_1	3	25.0
Cluster_67928	1.5	ColR	12	sasA_4	1	8.333
Cluster_67928	1.5	ColR	12	sasA_3	1	8.333
Cluster_67928	1.5	ColR	12	sasA_10	2	16.667
Cluster_67928	1.5	ColR	12	czcR_4	1	8.333
Cluster_67928	1.5	ColR	12	sasA_12	1	8.333
Cluster_67928	1.5	ColR	12	czcR_5	1	8.333
Cluster_67928	1.5	ColR	12	czcR_3	1	8.333
Cluster_67928	1.5	ColR	12	sasA_1	1	8.333
Cluster_14346	1.0	PcaR	8	Unknown_Gene	4	50.0
Cluster_14346	1.0	PcaR	8	pcaR_1	1	12.5
Cluster_14346	1.0	PcaR	8	pcaR_2	3	37.5
Cluster_83670	1.0	PcaR	1	pcaF	1	100.0
Cluster_75494	1.5	Zur	8	Unknown_Gene	8	100.0
Cluster_20432	1.5	ArgR	4	btuD_2	1	25.0
Cluster_20432	1.5	ArgR	4	argF	2	50.0
Cluster_20432	1.5	ArgR	4	nasC	1	25.0
Cluster_20432	1.5	ArgR	4	napA_1	1	25.0
Cluster_20432	1.5	ArgR	4	btuD_4	1	25.0
Cluster_47988	1.0	ArgR	1	argG	1	100.0
Cluster_60741	1.0	AmrZ	4	Unknown_Gene	2	50.0
Cluster_60741	1.0	AmrZ	4	garR	2	50.0
Cluster_381	1.444	ColR	9	Unknown_Gene	9	100.0
Cluster_76519	1.0	AmrZ	1	yodB	1	100.0
Cluster_137744	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_13372	2.0	PsrA	5	fadB	2	40.0
Cluster_13372	2.0	PsrA	5	fadA_1	2	40.0
Cluster_13372	2.0	PsrA	5	fadB_2	3	60.0
Cluster_13372	2.0	PsrA	5	fadA_2	2	40.0
Cluster_13372	2.0	PsrA	5	fadA	1	20.0
Cluster_55253	2.5	LexA,PsrA	10	sulA	5	50.0
Cluster_55253	2.5	LexA,PsrA	10	lexA_1	2	20.0
Cluster_55253	2.5	LexA,PsrA	10	Unknown_Gene	5	50.0
Cluster_55253	2.5	LexA,PsrA	10	nagZ	4	40.0
Cluster_55253	2.5	LexA,PsrA	10	lexA_3	2	20.0
Cluster_55253	2.5	LexA,PsrA	10	nagZ_1	1	10.0
Cluster_55253	2.5	LexA,PsrA	10	lexA_4	1	10.0
Cluster_115818	1.0	LexA	8	yedK	2	25.0
Cluster_115818	1.0	LexA	8	umuD	2	25.0
Cluster_115818	1.0	LexA	8	umuD_2	1	12.5
Cluster_115818	1.0	LexA	8	yedK_3	1	12.5
Cluster_115818	1.0	LexA	8	yedK_1	1	12.5
Cluster_115818	1.0	LexA	8	umuD_1	1	12.5
Cluster_91441	1.0	LexA	2	yfcJ	1	50.0
Cluster_91441	1.0	LexA	2	umuC	1	50.0
Cluster_11110	1.0	ColR	8	Unknown_Gene	8	100.0
Cluster_96937	2.0	Zur	1	Unknown_Gene	1	100.0
Cluster_96937	2.0	Zur	1	cntO_2	1	100.0
Cluster_11742	2.0	Zur	2	Unknown_Gene	1	50.0
Cluster_11742	2.0	Zur	2	pyrC_2	1	50.0
Cluster_11742	2.0	Zur	2	thrS_1	1	50.0
Cluster_11742	2.0	Zur	2	folE2_1	1	50.0
Cluster_7590	1.0	Zur	1	yciC_1	1	100.0
Cluster_49800	1.0	ColR	5	gloA	5	100.0
Cluster_28504	1.0	MexT	2	Unknown_Gene	2	100.0
Cluster_59759	2.0	PcaR	1	pcaJ	1	100.0
Cluster_59759	2.0	PcaR	1	pcaI	1	100.0
Cluster_123440	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_37839	5.0	NtrC	6	Unknown_Gene	6	100.0
Cluster_37839	5.0	NtrC	6	ureD	3	50.0
Cluster_37839	5.0	NtrC	6	ureA	3	50.0
Cluster_37839	5.0	NtrC	6	ureB	3	50.0
Cluster_37839	5.0	NtrC	6	ureC	3	50.0
Cluster_37839	5.0	NtrC	6	ureE	3	50.0
Cluster_37839	5.0	NtrC	6	ureF	3	50.0
Cluster_37839	5.0	NtrC	6	ureG	3	50.0
Cluster_31930	1.0	ColR	2	uspE_1	1	50.0
Cluster_31930	1.0	ColR	2	mntP	1	50.0
Cluster_28655	2.0	PtxS	2	Unknown_Gene	2	100.0
Cluster_54909	1.0	PtxS	1	kdgR_2	1	100.0
Cluster_138446	2.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_138446	2.0	PtxS	1	kdgK	1	100.0
Cluster_127647	2.0	LexA	1	dinG_3	1	100.0
Cluster_127647	2.0	LexA	1	fan1	1	100.0
Cluster_27731	3.0	PsrA	1	vgrG1_2	1	100.0
Cluster_27731	3.0	PsrA	1	Unknown_Gene	1	100.0
Cluster_10389	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_122062	2.0	AmrZ	3	menH_4	1	33.333
Cluster_122062	2.0	AmrZ	3	Unknown_Gene	3	100.0
Cluster_122062	2.0	AmrZ	3	rutD_2	1	33.333
Cluster_122062	2.0	AmrZ	3	rutD_1	1	33.333
Cluster_58978	2.0	PvdS	10	Unknown_Gene	10	100.0
Cluster_58978	2.0	PvdS	10	cefD	5	50.0
Cluster_58978	2.0	PvdS	10	egtB	2	20.0
Cluster_58978	2.0	PvdS	10	pkn1	3	30.0
Cluster_10642	1.0	ArgR	1	aruC	1	100.0
Cluster_101027	1.0	AmrZ	1	aer_2	1	100.0
Cluster_3424	1.5	ArgR	8	slyX	4	50.0
Cluster_3424	1.5	ArgR	8	Unknown_Gene	4	50.0
Cluster_3424	1.5	ArgR	8	oprD_4	1	12.5
Cluster_3424	1.5	ArgR	8	oprD_1	1	12.5
Cluster_3424	1.5	ArgR	8	oprD_7	1	12.5
Cluster_3424	1.5	ArgR	8	oprD_2	1	12.5
Cluster_58981	1.0	LexA	2	dinB	1	50.0
Cluster_58981	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_136157	1.0	ColR	2	dgkA	2	100.0
Cluster_134687	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_98280	5.0	Fur	1	zupT_2	1	100.0
Cluster_98280	5.0	Fur	1	sodB_2	1	100.0
Cluster_98280	5.0	Fur	1	Unknown_Gene	1	100.0
Cluster_98280	5.0	Fur	1	fumC_2	1	100.0
Cluster_25759	1.0	MexT	2	Unknown_Gene	2	100.0
Cluster_94072	1.0	AmrZ	5	mcpQ_2	4	80.0
Cluster_94072	1.0	AmrZ	5	mcpQ_4	1	20.0
Cluster_136161	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_108714	2.5	Zur	4	folE2_2	1	25.0
Cluster_108714	2.5	Zur	4	Unknown_Gene	4	100.0
Cluster_108714	2.5	Zur	4	yciC_2	1	25.0
Cluster_108714	2.5	Zur	4	yeiR	2	50.0
Cluster_108714	2.5	Zur	4	folE2	1	25.0
Cluster_108714	2.5	Zur	4	yciC	1	25.0
Cluster_87860	1.0	LexA	1	uvrD	1	100.0
Cluster_14696	3.0	PtxS	2	Unknown_Gene	1	50.0
Cluster_14696	3.0	PtxS	2	dctD_3	1	50.0
Cluster_14696	3.0	PtxS	2	dctB_3	1	50.0
Cluster_14696	3.0	PtxS	2	rmlD_2	1	50.0
Cluster_14696	3.0	PtxS	2	rmlC	1	50.0
Cluster_14696	3.0	PtxS	2	aguA_4	1	50.0
Cluster_139991	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_23840	1.0	LexA	1	groL_1	1	100.0
Cluster_47994	1.0	ColR	1	Unknown_Gene	1	100.0
Cluster_11603	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_8273	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_21311	1.25	LexA	4	Unknown_Gene	4	100.0
Cluster_25612	1.0	ColR	6	Unknown_Gene	6	100.0
Cluster_43867	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_43867	2.0	LexA	2	umuC_2	2	100.0
Cluster_17875	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_1172	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_165944	1.0	LexA	16	aacA4_2	2	12.5
Cluster_165944	1.0	LexA	16	xerC_7	1	6.25
Cluster_165944	1.0	LexA	16	aacA4	4	25.0
Cluster_165944	1.0	LexA	16	xerC_6	1	6.25
Cluster_165944	1.0	LexA	16	xerC_8	3	18.75
Cluster_165944	1.0	LexA	16	xerC_9	1	6.25
Cluster_165944	1.0	LexA	16	xerC_12	2	12.5
Cluster_165944	1.0	LexA	16	Unknown_Gene	2	12.5
Cluster_40986	2.25	ColR	4	Unknown_Gene	4	100.0
Cluster_40986	2.25	ColR	4	arnT_2	1	25.0
Cluster_40986	2.25	ColR	4	arnT	1	25.0
Cluster_7125	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_7125	1.0	LexA	2	psiE	1	50.0
Cluster_81365	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_12951	1.5	LexA	2	Unknown_Gene	2	100.0
Cluster_47677	3.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_63010	1.0	LexA	2	grpE	1	50.0
Cluster_63010	1.0	LexA	2	recN	1	50.0
Cluster_45041	1.0	LexA	1	topB	1	100.0
Cluster_69292	1.5	ColR	2	Unknown_Gene	1	50.0
Cluster_69292	1.5	ColR	2	czcR_1	1	50.0
Cluster_69292	1.5	ColR	2	sasA_6	1	50.0
Cluster_76035	3.0	PcaR	1	catI	1	100.0
Cluster_76035	3.0	PcaR	1	catJ	1	100.0
Cluster_76035	3.0	PcaR	1	pcaF	1	100.0
Cluster_45346	1.0	PsrA	1	dmdC_2	1	100.0
Cluster_61818	1.5	ArgR	2	Unknown_Gene	1	50.0
Cluster_61818	1.5	ArgR	2	occP	1	50.0
Cluster_61818	1.5	ArgR	2	artJ	1	50.0
Cluster_11114	1.0	ColR	2	oprD_2	1	50.0
Cluster_11114	1.0	ColR	2	cntO_1	1	50.0
Cluster_83094	1.5	PvdS	2	leuE	1	50.0
Cluster_83094	1.5	PvdS	2	mbtH	1	50.0
Cluster_83094	1.5	PvdS	2	lgrE	1	50.0
Cluster_62244	1.0	PtxS	8	Unknown_Gene	8	100.0
Cluster_113712	1.5	LexA	2	umuC_1	1	50.0
Cluster_113712	1.5	LexA	2	umuD	1	50.0
Cluster_113712	1.5	LexA	2	yedK_1	1	50.0
Cluster_71651	1.0	LexA	2	dpnM	1	50.0
Cluster_71651	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_136169	1.0	ColR	1	dgkA	1	100.0
Cluster_55261	1.0	LexA	2	Unknown_Gene	1	50.0
Cluster_55261	1.0	LexA	2	dinB	1	50.0
Cluster_130403	2.0	PtxS	1	kdgK	1	100.0
Cluster_130403	2.0	PtxS	1	Unknown_Gene	1	100.0
Cluster_103101	1.0	PtxS	1	kdgR	1	100.0
Cluster_25915	1.0	ArgR	1	aruC	1	100.0
Cluster_47681	1.0	LexA	1	gdhA	1	100.0
Cluster_518	1.0	ColR	2	Unknown_Gene	2	100.0
Cluster_84242	1.0	CueR	2	copZ	1	50.0
Cluster_84242	1.0	CueR	2	Unknown_Gene	1	50.0
Cluster_152012	2.0	CueR	4	copA_2	1	25.0
Cluster_152012	2.0	CueR	4	hmrR	4	100.0
Cluster_152012	2.0	CueR	4	copA_4	3	75.0
Cluster_26347	1.0	ArgR	1	dppA_1	1	100.0
Cluster_88437	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_48257	1.0	ArgR	1	rssB_5	1	100.0
Cluster_6432	1.0	Fur	2	Unknown_Gene	1	50.0
Cluster_6432	1.0	Fur	2	nadE_2	1	50.0
Cluster_9222	1.5	PsrA	2	etfA	1	50.0
Cluster_9222	1.5	PsrA	2	etfB	1	50.0
Cluster_9222	1.5	PsrA	2	Unknown_Gene	1	50.0
Cluster_53511	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_65591	1.5	PsrA	2	Unknown_Gene	1	50.0
Cluster_65591	1.5	PsrA	2	fadH	1	50.0
Cluster_131096	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_107332	1.0	Zur	2	folE2	1	50.0
Cluster_107332	1.0	Zur	2	yciC	1	50.0
Cluster_126999	1.0	LexA	1	uvrD	1	100.0
Cluster_58618	1.0	Zur	1	Unknown_Gene	1	100.0
Cluster_19090	6.0	LexA	1	Unknown_Gene	1	100.0
Cluster_19090	6.0	LexA	1	ufaA1	1	100.0
Cluster_6174	2.0	PsrA	1	fadB_1	1	100.0
Cluster_6174	2.0	PsrA	1	fadA_1	1	100.0
Cluster_79856	1.0	ColR	3	sasA_4	1	33.333
Cluster_79856	1.0	ColR	3	sasA_8	1	33.333
Cluster_79856	1.0	ColR	3	sasA_3	1	33.333
Cluster_19952	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_73529	1.0	LexA	4	Unknown_Gene	4	100.0
Cluster_22706	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_99048	2.0	LexA	1	Unknown_Gene	1	100.0
Cluster_75518	1.0	LexA	3	Unknown_Gene	3	100.0
Cluster_63830	1.0	ColR	1	Unknown_Gene	1	100.0
Cluster_6474	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_75026	1.0	ArgR	1	argG	1	100.0
Cluster_46526	5.0	Fur	1	zupT_2	1	100.0
Cluster_46526	5.0	Fur	1	sodB_2	1	100.0
Cluster_46526	5.0	Fur	1	Unknown_Gene	1	100.0
Cluster_46526	5.0	Fur	1	fumC_2	1	100.0
Cluster_81978	1.5	Zur	2	Unknown_Gene	1	50.0
Cluster_81978	1.5	Zur	2	pyrC_2	1	50.0
Cluster_81978	1.5	Zur	2	dksA_3	1	50.0
Cluster_14269	1.0	PcaR	2	rhaS_8	1	50.0
Cluster_14269	1.0	PcaR	2	Unknown_Gene	1	50.0
Cluster_8344	1.0	ArgR	6	aruC	6	100.0
Cluster_2745	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_47106	1.0	LexA	4	sasA_19	1	25.0
Cluster_47106	1.0	LexA	4	umuD_2	1	25.0
Cluster_47106	1.0	LexA	4	sasA_1	1	25.0
Cluster_47106	1.0	LexA	4	umuD_1	1	25.0
Cluster_7443	1.0	ArgR	2	argG	2	100.0
Cluster_304	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_135442	2.0	LexA	5	Unknown_Gene	5	100.0
Cluster_52814	1.0	ColR	2	Unknown_Gene	2	100.0
Cluster_76544	1.0	MexT	1	Unknown_Gene	1	100.0
Cluster_25615	1.0	AmrZ	1	Unknown_Gene	1	100.0
