GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2523
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	CPKLKDOD_00001	nanT_1	Cluster_140235
Operon2242	CPKLKDOD_03544	dapA_3	Cluster_22665
Operon2243	CPKLKDOD_03545	Unknown_Gene	Cluster_22665
Operon2244	CPKLKDOD_03546	kdgR_2	Cluster_43435
Operon2245	CPKLKDOD_03547	btuD_4	Cluster_43435
Operon2245	CPKLKDOD_03548	potB	Cluster_43435
Operon2245	CPKLKDOD_03549	ydcV_2	Cluster_43435
Operon2245	CPKLKDOD_03550	Unknown_Gene	Cluster_43435
Operon2245	CPKLKDOD_03551	hcnB	Cluster_43435
Operon2245	CPKLKDOD_03552	hcnC	Cluster_43435
Operon2245	CPKLKDOD_03553	Unknown_Gene	Cluster_43435
Operon2246	CPKLKDOD_03554	pcaR_2	Cluster_82303
Operon2247	CPKLKDOD_03555	aroE_4	Cluster_82303
Operon2247	CPKLKDOD_03556	kstD_3	Cluster_82303
Operon2247	CPKLKDOD_03557	Unknown_Gene	Cluster_82303
Operon2247	CPKLKDOD_03558	ksdD	Cluster_82303
Operon2248	CPKLKDOD_03559	Unknown_Gene	Cluster_27288
Operon2248	CPKLKDOD_03560	Unknown_Gene	Cluster_27288
Operon2248	CPKLKDOD_03561	Unknown_Gene	Cluster_27288
Operon2249	CPKLKDOD_03562	Unknown_Gene	Cluster_27288
Operon2249	CPKLKDOD_03563	Unknown_Gene	Cluster_27288
Operon2249	CPKLKDOD_03564	Unknown_Gene	Cluster_27288
Operon2249	CPKLKDOD_03565	Unknown_Gene	Cluster_27288
Operon2249	CPKLKDOD_03566	Unknown_Gene	Cluster_27288
Operon2249	CPKLKDOD_03567	Unknown_Gene	Cluster_27288
Operon2249	CPKLKDOD_03568	Unknown_Gene	Cluster_27288
Operon2250	CPKLKDOD_03569	Unknown_Gene	Cluster_150064
Operon2250	CPKLKDOD_03570	Unknown_Gene	Cluster_150064
Operon2251	CPKLKDOD_03571	hcpA	Cluster_95237
Operon2252	CPKLKDOD_03572	vgrG1_2	Cluster_137490
Operon2252	CPKLKDOD_03573	Unknown_Gene	Cluster_137490
Operon2253	CPKLKDOD_03574	bdcA_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon2254	CPKLKDOD_03575	Unknown_Gene	Cluster_2490
Operon2255	CPKLKDOD_03576	Unknown_Gene	Cluster_5168
Operon2256	CPKLKDOD_03577	Unknown_Gene	Cluster_21647
Operon2257	CPKLKDOD_03578	Unknown_Gene	Cluster_132341
Operon2258	CPKLKDOD_03579	mdh_2	Cluster_84634
Operon2259	CPKLKDOD_03580	Unknown_Gene	Cluster_104165
Operon2260	CPKLKDOD_03581	Unknown_Gene	Cluster_11526
Operon2261	CPKLKDOD_03582	Unknown_Gene	Cluster_44881
Operon2262	CPKLKDOD_03583	glyA_4	Cluster_62406
Operon2263	CPKLKDOD_03584	Unknown_Gene	Cluster_43709
Operon2263	CPKLKDOD_03585	Unknown_Gene	Cluster_43709
Operon2264	CPKLKDOD_03586	Unknown_Gene	Cluster_43709
Operon2265	CPKLKDOD_03587	ettA	Cluster_31717
Operon2266	CPKLKDOD_03588	gdhA	Cluster_51997
Operon2267	CPKLKDOD_03589	greB_2	Cluster_137619
Operon2268	CPKLKDOD_03590	Unknown_Gene	Cluster_123166
Operon2269	CPKLKDOD_03591	Unknown_Gene	Cluster_136045
Operon2270	CPKLKDOD_03592	Unknown_Gene	Cluster_40359
Operon2271	CPKLKDOD_03593	Unknown_Gene	Cluster_40359
Operon2272	CPKLKDOD_03594	Unknown_Gene	Cluster_76760
Operon2273	CPKLKDOD_03595	Unknown_Gene	Cluster_60843
Operon2274	CPKLKDOD_03596	Unknown_Gene	Cluster_97281
Operon2275	CPKLKDOD_03597	fklB_1	Cluster_127111
Operon2276	CPKLKDOD_03598	Unknown_Gene	Cluster_127946
Operon2277	CPKLKDOD_03599	Unknown_Gene	Cluster_74268
Operon2278	CPKLKDOD_03600	ispB	Cluster_44300
Operon2279	CPKLKDOD_03601	rplU	Cluster_44300
Operon2279	CPKLKDOD_03602	rpmA	Cluster_44300
Operon2280	CPKLKDOD_03603	obg	Cluster_62433
Operon2281	CPKLKDOD_03604	proB	Cluster_125715
Operon2281	CPKLKDOD_03605	Unknown_Gene	Cluster_125715
Operon2282	CPKLKDOD_03606	Unknown_Gene	Cluster_46371
Operon2282	CPKLKDOD_03607	Unknown_Gene	Cluster_46371
Operon2282	CPKLKDOD_03608	Unknown_Gene	Cluster_46371
Operon2283	CPKLKDOD_03609	Unknown_Gene	Cluster_46371
Operon2283	CPKLKDOD_03610	rimI	Cluster_46371
Operon2284	CPKLKDOD_03611	Unknown_Gene	Cluster_142015
Operon2285	CPKLKDOD_03612	trpI_2	Cluster_44302
Operon2286	CPKLKDOD_03613	rhtC_2	Cluster_44302
Operon2287	CPKLKDOD_03614	Unknown_Gene	Cluster_120337
Operon2288	CPKLKDOD_03615	Unknown_Gene	Cluster_66259
Operon2289	CPKLKDOD_03616	fsr	Cluster_66259
Operon2290	CPKLKDOD_03617	Unknown_Gene	Cluster_63655
Operon2291	CPKLKDOD_03618	ycaD_3	Cluster_129404
Operon2292	CPKLKDOD_03619	fecR_10	Cluster_72039
Operon2292	CPKLKDOD_03620	fecI_13	Cluster_72039
Operon2293	CPKLKDOD_03621	Unknown_Gene	Cluster_72039
Operon2294	CPKLKDOD_03622	ada	Cluster_118120
Operon2295	CPKLKDOD_03623	Unknown_Gene	Cluster_149352
Operon2296	CPKLKDOD_03624	Unknown_Gene	Cluster_56786
Operon2297	CPKLKDOD_03625	aldA	Cluster_121140
Operon2297	CPKLKDOD_03626	Unknown_Gene	Cluster_121140
Operon2298	CPKLKDOD_03627	Unknown_Gene	Cluster_49055
Operon2299	CPKLKDOD_03628	Unknown_Gene	Cluster_49055
Operon2299	CPKLKDOD_03629	Unknown_Gene	Cluster_49055
Operon2300	CPKLKDOD_03630	ycaC_2	Cluster_43758
Operon2301	CPKLKDOD_03631	Unknown_Gene	Cluster_111154
Operon2301	CPKLKDOD_03632	kefC_2	Cluster_111154
Operon2301	CPKLKDOD_03633	ydiK_2	Cluster_111154
Operon2301	CPKLKDOD_03634	oprM_1	Cluster_111154
Operon2301	CPKLKDOD_03635	mdtN	Cluster_111154
Operon2301	CPKLKDOD_03636	Unknown_Gene	Cluster_111154
Operon2302	CPKLKDOD_03637	Unknown_Gene	Cluster_166972
Operon2302	CPKLKDOD_03638	Unknown_Gene	Cluster_166972
Operon2303	CPKLKDOD_03639	ychF	Cluster_130392
Operon2303	CPKLKDOD_03640	pth	Cluster_130392
Operon2304	CPKLKDOD_03641	rplY	Cluster_101762
Operon2305	CPKLKDOD_03642	prs	Cluster_145990
Operon2306	CPKLKDOD_03643	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2306	CPKLKDOD_03644	ispE	NO_CLUSTER_ASSOCIATION_FOUND
Operon2306	CPKLKDOD_03645	lolB	NO_CLUSTER_ASSOCIATION_FOUND
Operon2306	CPKLKDOD_03646	bepA_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2307	CPKLKDOD_03647	QRSL1	Cluster_88449
Operon2308	CPKLKDOD_03648	yghU	Cluster_59609
Operon2309	CPKLKDOD_03649	Unknown_Gene	Cluster_59609
Operon2310	CPKLKDOD_03650	yhhS	Cluster_65851
Operon2311	CPKLKDOD_03651	ybiT	Cluster_7914
Operon2312	CPKLKDOD_03652	umuD	Cluster_7914
Operon2312	CPKLKDOD_03653	umuC_2	Cluster_7914
Operon2313	CPKLKDOD_03654	Unknown_Gene	Cluster_7834
Operon2314	CPKLKDOD_03655	Unknown_Gene	Cluster_7834
Operon2315	CPKLKDOD_03656	Unknown_Gene	Cluster_33465
Operon2316	CPKLKDOD_03657	Unknown_Gene	Cluster_39193
Operon2317	CPKLKDOD_03658	Unknown_Gene	Cluster_114854
Operon2318	CPKLKDOD_03659	Unknown_Gene	Cluster_31196
Operon2319	CPKLKDOD_03660	Unknown_Gene	Cluster_56585
Operon2320	CPKLKDOD_03661	Unknown_Gene	Cluster_85811
Operon2321	CPKLKDOD_03662	Unknown_Gene	Cluster_106351
Operon2322	CPKLKDOD_03663	Unknown_Gene	Cluster_50315
Operon2323	CPKLKDOD_03664	Unknown_Gene	Cluster_50315
Operon2324	CPKLKDOD_03665	Unknown_Gene	Cluster_149324
Operon2325	CPKLKDOD_03666	Unknown_Gene	Cluster_109442
Operon2326	CPKLKDOD_03667	gapN	Cluster_12860
Operon2327	CPKLKDOD_03668	Unknown_Gene	Cluster_12860
Operon2328	CPKLKDOD_03669	Unknown_Gene	Cluster_135865
Operon2328	CPKLKDOD_03670	rhaR_5	Cluster_135865
Operon2329	CPKLKDOD_03671	eamB_1	Cluster_38074
Operon2330	CPKLKDOD_03672	Unknown_Gene	Cluster_38074
Operon2331	CPKLKDOD_03673	rarD_2	Cluster_166313
Operon2331	CPKLKDOD_03674	pdeG	Cluster_166313
Operon2332	CPKLKDOD_03675	hpd	Cluster_31881
Operon2333	CPKLKDOD_03676	Unknown_Gene	Cluster_93808
Operon2334	CPKLKDOD_03677	Unknown_Gene	Cluster_66322
Operon2335	CPKLKDOD_03678	rcsC_16	Cluster_66322
Operon2336	CPKLKDOD_03679	rcsC_17	Cluster_131457
Operon2337	CPKLKDOD_03680	bepA_3	Cluster_36675
Operon2338	CPKLKDOD_03681	ttgI_1	Cluster_7636
Operon2338	CPKLKDOD_03682	oqxB7	Cluster_7636
Operon2338	CPKLKDOD_03683	bepF_3	Cluster_7636
Operon2339	CPKLKDOD_03684	Unknown_Gene	Cluster_7636
Operon2340	CPKLKDOD_03685	glpE_1	Cluster_31378
Operon2340	CPKLKDOD_03686	Unknown_Gene	Cluster_31378
Operon2341	CPKLKDOD_03687	ssuA_5	Cluster_31378
Operon2342	CPKLKDOD_03688	moxC_1	Cluster_91114
Operon2343	CPKLKDOD_03689	epsF_1	Cluster_65786
Operon2343	CPKLKDOD_03690	xcpT	Cluster_65786
Operon2344	CPKLKDOD_03691	mltF_3	Cluster_65786
Operon2345	CPKLKDOD_03692	sasA_8	Cluster_104241
Operon2346	CPKLKDOD_03693	sasA_9	Cluster_32375
Operon2346	CPKLKDOD_03694	atoC_3	Cluster_32375
Operon2347	CPKLKDOD_03695	Unknown_Gene	Cluster_128055
Operon2348	CPKLKDOD_03696	gntT	Cluster_109153
Operon2349	CPKLKDOD_03697	Unknown_Gene	Cluster_56862
Operon2350	CPKLKDOD_03698	gntR_2	Cluster_56862
Operon2351	CPKLKDOD_03699	bdlA_1	Cluster_96674
Operon2351	CPKLKDOD_03700	bdlA_2	Cluster_96674
Operon2352	CPKLKDOD_03701	rcsC_18	Cluster_45248
Operon2352	CPKLKDOD_03702	bvgA_3	Cluster_45248
Operon2353	CPKLKDOD_03703	Unknown_Gene	Cluster_140644
Operon2354	CPKLKDOD_03704	cobM	Cluster_166379
Operon2354	CPKLKDOD_03705	cbiG	Cluster_166379
Operon2354	CPKLKDOD_03706	Unknown_Gene	Cluster_166379
Operon2354	CPKLKDOD_03707	Unknown_Gene	Cluster_166379
Operon2355	CPKLKDOD_03708	btuB_8	Cluster_78989
Operon2356	CPKLKDOD_03709	msuD_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon2356	CPKLKDOD_03710	moxC_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2357	CPKLKDOD_03711	rseP	Cluster_138175
Operon2358	CPKLKDOD_03712	dxr	Cluster_67110
Operon2358	CPKLKDOD_03713	cdsA	Cluster_67110
Operon2358	CPKLKDOD_03714	ispU	Cluster_67110
Operon2358	CPKLKDOD_03715	frr	Cluster_67110
Operon2358	CPKLKDOD_03716	pyrH	Cluster_67110
Operon2359	CPKLKDOD_03717	tsf	Cluster_65367
Operon2360	CPKLKDOD_03718	rpsB	Cluster_24801
Operon2361	CPKLKDOD_03719	map_1	Cluster_24801
Operon2361	CPKLKDOD_03720	glnD	Cluster_24801
Operon2361	CPKLKDOD_03721	dapL	Cluster_24801
Operon2362	CPKLKDOD_03722	nhaK	Cluster_9557
Operon2363	CPKLKDOD_03723	higA-1	Cluster_9557
Operon2364	CPKLKDOD_03724	yffB	Cluster_100024
Operon2364	CPKLKDOD_03725	dapD	Cluster_100024
Operon2365	CPKLKDOD_03726	csdA	Cluster_132981
Operon2365	CPKLKDOD_03727	sufE	Cluster_132981
Operon2366	CPKLKDOD_03728	tcdA	Cluster_103995
Operon2367	CPKLKDOD_03729	Unknown_Gene	Cluster_103995
Operon2368	CPKLKDOD_03730	dapE	Cluster_59648
Operon2368	CPKLKDOD_03731	rlmA	Cluster_59648
Operon2368	CPKLKDOD_03732	Unknown_Gene	Cluster_59648
Operon2369	CPKLKDOD_03733	cspA_1	Cluster_47936
Operon2370	CPKLKDOD_03734	plsB	Cluster_47936
Operon2371	CPKLKDOD_03735	Unknown_Gene	Cluster_132549
Operon2371	CPKLKDOD_03736	Unknown_Gene	Cluster_132549
Operon2372	CPKLKDOD_03737	mdtB_1	Cluster_8679
Operon2372	CPKLKDOD_03738	mdtA_1	Cluster_8679
Operon2373	CPKLKDOD_03739	Unknown_Gene	Cluster_8679
Operon2374	CPKLKDOD_03740	Unknown_Gene	Cluster_86188
Operon2375	CPKLKDOD_03741	rsmJ	Cluster_114226
Operon2376	CPKLKDOD_03742	Unknown_Gene	Cluster_114226
Operon2377	CPKLKDOD_03743	Unknown_Gene	Cluster_95130
Operon2377	CPKLKDOD_03744	Unknown_Gene	Cluster_95130
Operon2377	CPKLKDOD_03745	Unknown_Gene	Cluster_95130
Operon2377	CPKLKDOD_03746	Unknown_Gene	Cluster_95130
Operon2378	CPKLKDOD_03747	tsaB	Cluster_62845
Operon2379	CPKLKDOD_03748	adk	Cluster_41362
Operon2380	CPKLKDOD_03749	ppc	Cluster_75233
Operon2381	CPKLKDOD_03750	Unknown_Gene	Cluster_75233
Operon2382	CPKLKDOD_03751	Unknown_Gene	Cluster_36888
Operon2383	CPKLKDOD_03752	pal_6	Cluster_153804
Operon2384	CPKLKDOD_03753	Unknown_Gene	Cluster_80209
Operon2384	CPKLKDOD_03754	Unknown_Gene	Cluster_80209
Operon2384	CPKLKDOD_03755	Unknown_Gene	Cluster_80209
Operon2385	CPKLKDOD_03756	Unknown_Gene	Cluster_60450
Operon2385	CPKLKDOD_03757	Unknown_Gene	Cluster_60450
Operon2386	CPKLKDOD_03758	lysS	Cluster_137489
Operon2387	CPKLKDOD_03759	prfB	Cluster_69108
Operon2388	CPKLKDOD_03760	Unknown_Gene	Cluster_167210
Operon2388	CPKLKDOD_03761	cheB_3	Cluster_167210
Operon2389	CPKLKDOD_03762	cheB_4	Cluster_37787
Operon2389	CPKLKDOD_03763	rcsC_19	Cluster_37787
Operon2389	CPKLKDOD_03764	Unknown_Gene	Cluster_37787
Operon2389	CPKLKDOD_03765	wspC	Cluster_37787
Operon2389	CPKLKDOD_03766	Unknown_Gene	Cluster_37787
Operon2389	CPKLKDOD_03767	Unknown_Gene	Cluster_37787
Operon2390	CPKLKDOD_03768	Unknown_Gene	Cluster_53313
Operon2391	CPKLKDOD_03769	ydcS	Cluster_53313
Operon2392	CPKLKDOD_03770	potA_2	Cluster_85189
Operon2392	CPKLKDOD_03771	ydcU	Cluster_85189
Operon2392	CPKLKDOD_03772	ydcV_3	Cluster_85189
Operon2392	CPKLKDOD_03773	prr	Cluster_85189
Operon2393	CPKLKDOD_03774	Unknown_Gene	Cluster_146836
Operon2393	CPKLKDOD_03775	yabJ_4	Cluster_146836
Operon2393	CPKLKDOD_03776	spoT	Cluster_146836
Operon2394	CPKLKDOD_03777	rpoZ	Cluster_45818
Operon2395	CPKLKDOD_03778	hdfR_5	Cluster_56874
Operon2396	CPKLKDOD_03779	puuA_5	Cluster_56874
Operon2396	CPKLKDOD_03780	puuD_2	Cluster_56874
Operon2397	CPKLKDOD_03781	Unknown_Gene	Cluster_103439
Operon2398	CPKLKDOD_03782	gmk	Cluster_49625
Operon2398	CPKLKDOD_03783	Unknown_Gene	Cluster_49625
Operon2399	CPKLKDOD_03784	rph	Cluster_49625
Operon2400	CPKLKDOD_03785	exoA	Cluster_129573
Operon2401	CPKLKDOD_03786	pyrE	Cluster_129573
Operon2402	CPKLKDOD_03787	argB	Cluster_168429
Operon2402	CPKLKDOD_03788	algC_1	Cluster_168429
Operon2403	CPKLKDOD_03789	dut	Cluster_96727
Operon2403	CPKLKDOD_03790	coaBC	Cluster_96727
Operon2404	CPKLKDOD_03791	Unknown_Gene	Cluster_96727
Operon2405	CPKLKDOD_03792	Unknown_Gene	Cluster_14237
Operon2406	CPKLKDOD_03793	Unknown_Gene	Cluster_101288
Operon2407	CPKLKDOD_03794	Unknown_Gene	Cluster_127973
Operon2408	CPKLKDOD_03795	Unknown_Gene	Cluster_127973
Operon2409	CPKLKDOD_03796	Unknown_Gene	Cluster_117564
Operon2410	CPKLKDOD_03797	Unknown_Gene	Cluster_117564
Operon2411	CPKLKDOD_03798	Unknown_Gene	Cluster_70070
Operon2412	CPKLKDOD_03799	Unknown_Gene	Cluster_99386
Operon2413	CPKLKDOD_03800	czcR_2	Cluster_37484
Operon2414	CPKLKDOD_03801	Unknown_Gene	Cluster_37484
Operon2415	CPKLKDOD_03802	oprD_5	Cluster_9156
Operon2416	CPKLKDOD_03803	czcC_2	Cluster_9156
Operon2417	CPKLKDOD_03804	czcB_2	Cluster_139613
Operon2417	CPKLKDOD_03805	czcA_2	Cluster_139613
Operon2418	CPKLKDOD_03806	Unknown_Gene	Cluster_76759
Operon2419	CPKLKDOD_03807	cadA_1	Cluster_58772
Operon2420	CPKLKDOD_03808	Unknown_Gene	Cluster_97003
Operon2421	CPKLKDOD_03809	Unknown_Gene	Cluster_32390
Operon2422	CPKLKDOD_03810	oprP	Cluster_55773
Operon2423	CPKLKDOD_03811	Unknown_Gene	Cluster_5775
Operon2424	CPKLKDOD_03812	Unknown_Gene	Cluster_5775
Operon2424	CPKLKDOD_03813	arnT_1	Cluster_5775
Operon2425	CPKLKDOD_03814	Unknown_Gene	Cluster_39140
Operon2426	CPKLKDOD_03815	Unknown_Gene	Cluster_39140
Operon2427	CPKLKDOD_03816	cusS_2	Cluster_2999
Operon2427	CPKLKDOD_03817	czcR_3	Cluster_2999
Operon2428	CPKLKDOD_03818	Unknown_Gene	Cluster_2999
Operon2429	CPKLKDOD_03819	Unknown_Gene	Cluster_79068
Operon2430	CPKLKDOD_03820	czcD	Cluster_47840
Operon2431	CPKLKDOD_03821	Unknown_Gene	Cluster_47840
Operon2432	CPKLKDOD_03822	eptA_1	Cluster_15652
Operon2433	CPKLKDOD_03823	Unknown_Gene	Cluster_98667
Operon2434	CPKLKDOD_03824	oprD_6	Cluster_22302
Operon2435	CPKLKDOD_03825	Unknown_Gene	Cluster_22302
Operon2436	CPKLKDOD_03826	Unknown_Gene	Cluster_108365
Operon2436	CPKLKDOD_03827	cocE	Cluster_108365
Operon2437	CPKLKDOD_03828	Unknown_Gene	Cluster_206
Operon2438	CPKLKDOD_03829	Unknown_Gene	Cluster_83988
Operon2439	CPKLKDOD_03830	Unknown_Gene	Cluster_128699
Operon2440	CPKLKDOD_03831	Unknown_Gene	Cluster_128699
Operon2441	CPKLKDOD_03832	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2441	CPKLKDOD_03833	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2441	CPKLKDOD_03834	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2441	CPKLKDOD_03835	xerC_7	NO_CLUSTER_ASSOCIATION_FOUND
Operon2442	CPKLKDOD_03836	puuB_5	Cluster_22927
Operon2442	CPKLKDOD_03837	puuA_6	Cluster_22927
Operon2443	CPKLKDOD_03838	Unknown_Gene	Cluster_22927
Operon2443	CPKLKDOD_03839	Unknown_Gene	Cluster_22927
Operon2444	CPKLKDOD_03840	Unknown_Gene	Cluster_70120
Operon2445	CPKLKDOD_03841	Unknown_Gene	Cluster_50956
Operon2446	CPKLKDOD_03842	Unknown_Gene	Cluster_50956
Operon2447	CPKLKDOD_03843	Unknown_Gene	Cluster_143520
Operon2448	CPKLKDOD_03844	ppiA	Cluster_155297
Operon2448	CPKLKDOD_03845	catD_2	Cluster_155297
Operon2448	CPKLKDOD_03846	yhaJ_4	Cluster_155297
Operon2449	CPKLKDOD_03847	Unknown_Gene	Cluster_155297
Operon2450	CPKLKDOD_03848	azoR	Cluster_107923
Operon2451	CPKLKDOD_03849	bioP	Cluster_28388
Operon2451	CPKLKDOD_03850	Unknown_Gene	Cluster_28388
Operon2452	CPKLKDOD_03851	ybdG	Cluster_112974
Operon2453	CPKLKDOD_03852	rhpA	Cluster_112974
Operon2454	CPKLKDOD_03853	Unknown_Gene	Cluster_124662
Operon2455	CPKLKDOD_03854	Unknown_Gene	Cluster_52348
Operon2456	CPKLKDOD_03855	Unknown_Gene	Cluster_52348
Operon2457	CPKLKDOD_03856	Unknown_Gene	Cluster_112669
Operon2458	CPKLKDOD_03857	Unknown_Gene	Cluster_112603
Operon2459	CPKLKDOD_03858	yofA_1	Cluster_112603
Operon2460	CPKLKDOD_03859	Unknown_Gene	Cluster_118959
Operon2461	CPKLKDOD_03860	opuE	Cluster_89728
Operon2462	CPKLKDOD_03861	gbuA_1	Cluster_50281
Operon2463	CPKLKDOD_03862	Unknown_Gene	Cluster_50281
Operon2464	CPKLKDOD_03863	aer_4	Cluster_90556
Operon2465	CPKLKDOD_03864	Unknown_Gene	Cluster_83454
Operon2466	CPKLKDOD_03865	bepC	Cluster_30089
Operon2467	CPKLKDOD_03866	ybaN_1	Cluster_44625
Operon2467	CPKLKDOD_03867	Unknown_Gene	Cluster_44625
Operon2468	CPKLKDOD_03868	recQ	Cluster_44625
Operon2469	CPKLKDOD_03869	slyA_2	Cluster_83439
Operon2470	CPKLKDOD_03870	bamA_1	Cluster_139676
Operon2471	CPKLKDOD_03871	Unknown_Gene	Cluster_139676
Operon2472	CPKLKDOD_03872	Unknown_Gene	Cluster_74337
Operon2473	CPKLKDOD_03873	rhaR_6	Cluster_95155
Operon2474	CPKLKDOD_03874	lpxH_1	Cluster_95155
Operon2475	CPKLKDOD_03875	Unknown_Gene	Cluster_47560
Operon2476	CPKLKDOD_03876	Unknown_Gene	Cluster_47560
Operon2477	CPKLKDOD_03877	trkI_1	Cluster_115447
Operon2478	CPKLKDOD_03878	ydjA	Cluster_115447
Operon2479	CPKLKDOD_03879	sasA_10	Cluster_112708
Operon2479	CPKLKDOD_03880	Unknown_Gene	Cluster_112708
Operon2480	CPKLKDOD_03881	cpxR_1	Cluster_87631
Operon2481	CPKLKDOD_03882	yciI	NO_CLUSTER_ASSOCIATION_FOUND
Operon2481	CPKLKDOD_03883	yciB	NO_CLUSTER_ASSOCIATION_FOUND
Operon2482	CPKLKDOD_03884	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2482	CPKLKDOD_03885	yciO	NO_CLUSTER_ASSOCIATION_FOUND
Operon2482	CPKLKDOD_03886	scpA	NO_CLUSTER_ASSOCIATION_FOUND
Operon2482	CPKLKDOD_03887	scpB	NO_CLUSTER_ASSOCIATION_FOUND
Operon2483	CPKLKDOD_03888	Unknown_Gene	Cluster_62892
Operon2484	CPKLKDOD_03889	aroP_2	Cluster_3331
Operon2485	CPKLKDOD_03890	gcvA_12	Cluster_68617
Operon2486	CPKLKDOD_03891	Unknown_Gene	Cluster_68617
Operon2487	CPKLKDOD_03892	msrC	Cluster_84938
Operon2487	CPKLKDOD_03893	Unknown_Gene	Cluster_84938
Operon2488	CPKLKDOD_03894	rcsC_20	Cluster_84938
Operon2489	CPKLKDOD_03895	gpx1	Cluster_73834
Operon2489	CPKLKDOD_03896	msrB_1	Cluster_73834
Operon2490	CPKLKDOD_03897	alaA	Cluster_73834
Operon2491	CPKLKDOD_03898	htpX	Cluster_36882
Operon2492	CPKLKDOD_03899	tpm	Cluster_109784
Operon2493	CPKLKDOD_03900	ygiD_2	Cluster_109784
Operon2494	CPKLKDOD_03901	deaD	Cluster_13025
Operon2495	CPKLKDOD_03902	speE	Cluster_105595
Operon2496	CPKLKDOD_03903	aroH	Cluster_105595
Operon2497	CPKLKDOD_03904	Unknown_Gene	Cluster_113573
Operon2498	CPKLKDOD_03905	yofA_2	Cluster_113573
Operon2499	CPKLKDOD_03906	Unknown_Gene	Cluster_107779
Operon2500	CPKLKDOD_03907	dmlR_19	Cluster_107779
Operon2501	CPKLKDOD_03908	ohrR	Cluster_147641
Operon2502	CPKLKDOD_03909	ohrA	Cluster_89468
Operon2503	CPKLKDOD_03910	efp	Cluster_155289
Operon2503	CPKLKDOD_03911	Unknown_Gene	Cluster_155289
Operon2504	CPKLKDOD_03912	Unknown_Gene	Cluster_95940
Operon2504	CPKLKDOD_03913	Unknown_Gene	Cluster_95940
Operon2505	CPKLKDOD_03914	dmlR_20	Cluster_104146
Operon2506	CPKLKDOD_03915	bdcA_2	Cluster_104146
Operon2507	CPKLKDOD_03916	Unknown_Gene	Cluster_73312
Operon2508	CPKLKDOD_03917	Unknown_Gene	Cluster_90716
Operon2509	CPKLKDOD_03918	fatA_2	Cluster_126061
Operon2510	CPKLKDOD_03919	Unknown_Gene	Cluster_60115
Operon2511	CPKLKDOD_03920	fadB_2	Cluster_60115
Operon2512	CPKLKDOD_03921	plsC	Cluster_68543
Operon2513	CPKLKDOD_03922	corA_1	Cluster_138859
Operon2514	CPKLKDOD_03923	Unknown_Gene	Cluster_9823
Operon2515	CPKLKDOD_03924	Unknown_Gene	Cluster_9823
Operon2516	CPKLKDOD_03925	Unknown_Gene	Cluster_68174
Operon2517	CPKLKDOD_03926	Unknown_Gene	Cluster_58461
Operon2518	CPKLKDOD_03927	Unknown_Gene	Cluster_46106
Operon2519	CPKLKDOD_03928	Unknown_Gene	Cluster_97869
Operon2520	CPKLKDOD_03929	zupT_1	Cluster_97869
Operon2521	CPKLKDOD_03930	Unknown_Gene	Cluster_145947
Operon2522	CPKLKDOD_03931	Unknown_Gene	Cluster_39194
Operon2523	CPKLKDOD_03932	Unknown_Gene	Cluster_39194
Operon2524	CPKLKDOD_03933	mtnD	Cluster_99443
Operon2524	CPKLKDOD_03934	hcaT	Cluster_99443
Operon2525	CPKLKDOD_03935	aroC	Cluster_48445
Operon2526	CPKLKDOD_03936	Unknown_Gene	Cluster_48445
Operon2527	CPKLKDOD_03937	Unknown_Gene	Cluster_141984
Operon2528	CPKLKDOD_03938	prmB	Cluster_67596
Operon2529	CPKLKDOD_03939	sttH_1	Cluster_67596
Operon2530	CPKLKDOD_03940	Unknown_Gene	Cluster_123730
Operon2531	CPKLKDOD_03941	mutS2	Cluster_71023
Operon2532	CPKLKDOD_03942	folE	Cluster_137635
Operon2533	CPKLKDOD_03943	Unknown_Gene	Cluster_146097
Operon2534	CPKLKDOD_03944	yfcG_2	Cluster_36490
Operon2535	CPKLKDOD_03945	ydcO_3	Cluster_36490
Operon2536	CPKLKDOD_03946	Unknown_Gene	Cluster_104951
Operon2537	CPKLKDOD_03947	norG_1	Cluster_50681
Operon2538	CPKLKDOD_03948	Unknown_Gene	Cluster_50681
Operon2539	CPKLKDOD_03949	linC	Cluster_70122
Operon2540	CPKLKDOD_03950	yfmJ	Cluster_70122
Operon2541	CPKLKDOD_03951	pyrF	Cluster_66763
Operon2542	CPKLKDOD_03952	Unknown_Gene	Cluster_66763
Operon2543	CPKLKDOD_03953	Unknown_Gene	Cluster_12862
Operon2544	CPKLKDOD_03954	wecB	Cluster_12862
Operon2545	CPKLKDOD_03955	pgi_3	NO_CLUSTER_ASSOCIATION_FOUND
