GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2937
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	HFFFMDPO_00001	dctA2_1	Cluster_135791
Operon2421	HFFFMDPO_03797	Unknown_Gene	Cluster_121748
Operon2422	HFFFMDPO_03798	Unknown_Gene	Cluster_48415
Operon2422	HFFFMDPO_03799	Unknown_Gene	Cluster_48415
Operon2423	HFFFMDPO_03800	Unknown_Gene	Cluster_78955
Operon2424	HFFFMDPO_03801	Unknown_Gene	Cluster_58315
Operon2425	HFFFMDPO_03802	Unknown_Gene	Cluster_126004
Operon2426	HFFFMDPO_03803	Unknown_Gene	Cluster_120385
Operon2427	HFFFMDPO_03804	Unknown_Gene	Cluster_114054
Operon2427	HFFFMDPO_03805	Unknown_Gene	Cluster_114054
Operon2428	HFFFMDPO_03806	Unknown_Gene	Cluster_115498
Operon2429	HFFFMDPO_03807	Unknown_Gene	Cluster_118245
Operon2430	HFFFMDPO_03808	ftsH_2	Cluster_112639
Operon2431	HFFFMDPO_03809	Unknown_Gene	Cluster_120866
Operon2432	HFFFMDPO_03810	Unknown_Gene	Cluster_80958
Operon2433	HFFFMDPO_03811	Unknown_Gene	Cluster_80958
Operon2433	HFFFMDPO_03812	Unknown_Gene	Cluster_80958
Operon2434	HFFFMDPO_03813	Unknown_Gene	Cluster_122923
Operon2435	HFFFMDPO_03814	Unknown_Gene	Cluster_87369
Operon2436	HFFFMDPO_03815	Unknown_Gene	Cluster_72821
Operon2437	HFFFMDPO_03816	Unknown_Gene	Cluster_72821
Operon2438	HFFFMDPO_03817	Unknown_Gene	Cluster_70544
Operon2439	HFFFMDPO_03818	yejK_2	Cluster_126511
Operon2440	HFFFMDPO_03819	Unknown_Gene	Cluster_154376
Operon2441	HFFFMDPO_03820	Unknown_Gene	Cluster_118246
Operon2441	HFFFMDPO_03821	Unknown_Gene	Cluster_118246
Operon2442	HFFFMDPO_03822	Unknown_Gene	Cluster_140378
Operon2443	HFFFMDPO_03823	Unknown_Gene	Cluster_75816
Operon2444	HFFFMDPO_03824	Unknown_Gene	Cluster_95894
Operon2445	HFFFMDPO_03825	Unknown_Gene	Cluster_61104
Operon2446	HFFFMDPO_03826	Unknown_Gene	Cluster_61104
Operon2446	HFFFMDPO_03827	Unknown_Gene	Cluster_61104
Operon2446	HFFFMDPO_03828	Unknown_Gene	Cluster_61104
Operon2446	HFFFMDPO_03829	Unknown_Gene	Cluster_61104
Operon2446	HFFFMDPO_03830	Unknown_Gene	Cluster_61104
Operon2447	HFFFMDPO_03831	Unknown_Gene	Cluster_132743
Operon2447	HFFFMDPO_03832	Unknown_Gene	Cluster_132743
Operon2448	HFFFMDPO_03833	Unknown_Gene	Cluster_142506
Operon2448	HFFFMDPO_03834	Unknown_Gene	Cluster_142506
Operon2449	HFFFMDPO_03835	Unknown_Gene	Cluster_121082
Operon2449	HFFFMDPO_03836	Unknown_Gene	Cluster_121082
Operon2450	HFFFMDPO_03837	Unknown_Gene	Cluster_145776
Operon2451	HFFFMDPO_03838	Unknown_Gene	Cluster_136339
Operon2452	HFFFMDPO_03839	Unknown_Gene	Cluster_23101
Operon2452	HFFFMDPO_03840	Unknown_Gene	Cluster_23101
Operon2453	HFFFMDPO_03841	Unknown_Gene	Cluster_23101
Operon2454	HFFFMDPO_03842	sspA_2	Cluster_127815
Operon2454	HFFFMDPO_03843	Unknown_Gene	Cluster_127815
Operon2455	HFFFMDPO_03844	Unknown_Gene	Cluster_34525
Operon2456	HFFFMDPO_03845	Unknown_Gene	Cluster_48147
Operon2457	HFFFMDPO_03846	Unknown_Gene	Cluster_129342
Operon2457	HFFFMDPO_03847	Unknown_Gene	Cluster_129342
Operon2457	HFFFMDPO_03848	Unknown_Gene	Cluster_129342
Operon2458	HFFFMDPO_03849	Unknown_Gene	Cluster_146017
Operon2459	HFFFMDPO_03850	Unknown_Gene	Cluster_104187
Operon2460	HFFFMDPO_03851	Unknown_Gene	Cluster_147700
Operon2460	HFFFMDPO_03852	Unknown_Gene	Cluster_147700
Operon2461	HFFFMDPO_03853	Unknown_Gene	Cluster_73801
Operon2462	HFFFMDPO_03854	Unknown_Gene	Cluster_73801
Operon2462	HFFFMDPO_03855	Unknown_Gene	Cluster_73801
Operon2462	HFFFMDPO_03856	Unknown_Gene	Cluster_73801
Operon2463	HFFFMDPO_03857	Unknown_Gene	Cluster_117584
Operon2464	HFFFMDPO_03858	Unknown_Gene	Cluster_117584
Operon2465	HFFFMDPO_03859	Unknown_Gene	Cluster_126707
Operon2465	HFFFMDPO_03860	Unknown_Gene	Cluster_126707
Operon2466	HFFFMDPO_03861	yiaD_2	Cluster_134338
Operon2467	HFFFMDPO_03862	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2468	HFFFMDPO_03863	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2469	HFFFMDPO_03864	Unknown_Gene	Cluster_9820
Operon2470	HFFFMDPO_03865	Unknown_Gene	Cluster_3341
Operon2470	HFFFMDPO_03866	Unknown_Gene	Cluster_3341
Operon2470	HFFFMDPO_03867	Unknown_Gene	Cluster_3341
Operon2471	HFFFMDPO_03868	Unknown_Gene	Cluster_67158
Operon2472	HFFFMDPO_03869	Unknown_Gene	Cluster_130760
Operon2473	HFFFMDPO_03870	Unknown_Gene	Cluster_49980
Operon2474	HFFFMDPO_03871	Unknown_Gene	Cluster_133630
Operon2475	HFFFMDPO_03872	Unknown_Gene	Cluster_116208
Operon2476	HFFFMDPO_03873	Unknown_Gene	Cluster_96583
Operon2477	HFFFMDPO_03874	Unknown_Gene	Cluster_118949
Operon2478	HFFFMDPO_03875	Unknown_Gene	Cluster_83395
Operon2479	HFFFMDPO_03876	Unknown_Gene	Cluster_83395
Operon2479	HFFFMDPO_03877	Unknown_Gene	Cluster_83395
Operon2480	HFFFMDPO_03878	walR_4	Cluster_116196
Operon2481	HFFFMDPO_03879	Unknown_Gene	Cluster_134312
Operon2482	HFFFMDPO_03880	Unknown_Gene	Cluster_85118
Operon2483	HFFFMDPO_03881	Unknown_Gene	Cluster_95879
Operon2484	HFFFMDPO_03882	Unknown_Gene	Cluster_123119
Operon2485	HFFFMDPO_03883	Unknown_Gene	Cluster_102039
Operon2486	HFFFMDPO_03884	Unknown_Gene	Cluster_106286
Operon2487	HFFFMDPO_03885	Unknown_Gene	Cluster_15041
Operon2488	HFFFMDPO_03886	Unknown_Gene	Cluster_152354
Operon2488	HFFFMDPO_03887	Unknown_Gene	Cluster_152354
Operon2488	HFFFMDPO_03888	Unknown_Gene	Cluster_152354
Operon2489	HFFFMDPO_03889	rdgC_2	Cluster_108372
Operon2489	HFFFMDPO_03890	Unknown_Gene	Cluster_108372
Operon2489	HFFFMDPO_03891	Unknown_Gene	Cluster_108372
Operon2489	HFFFMDPO_03892	Unknown_Gene	Cluster_108372
Operon2490	HFFFMDPO_03893	Unknown_Gene	Cluster_79462
Operon2490	HFFFMDPO_03894	csrA1_2	Cluster_79462
Operon2491	HFFFMDPO_03895	Unknown_Gene	Cluster_79462
Operon2492	HFFFMDPO_03896	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2493	HFFFMDPO_03897	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2494	HFFFMDPO_03898	Unknown_Gene	Cluster_85117
Operon2495	HFFFMDPO_03899	Unknown_Gene	Cluster_51293
Operon2496	HFFFMDPO_03900	Unknown_Gene	Cluster_4843
Operon2497	HFFFMDPO_03901	Unknown_Gene	Cluster_33732
Operon2498	HFFFMDPO_03902	Unknown_Gene	Cluster_33732
Operon2499	HFFFMDPO_03903	Unknown_Gene	Cluster_25649
Operon2500	HFFFMDPO_03904	Unknown_Gene	Cluster_25061
Operon2500	HFFFMDPO_03905	cobB	Cluster_25061
Operon2500	HFFFMDPO_03906	Unknown_Gene	Cluster_25061
Operon2501	HFFFMDPO_03907	Unknown_Gene	Cluster_147432
Operon2502	HFFFMDPO_03908	Unknown_Gene	Cluster_109585
Operon2502	HFFFMDPO_03909	Unknown_Gene	Cluster_109585
Operon2503	HFFFMDPO_03910	Unknown_Gene	Cluster_16329
Operon2504	HFFFMDPO_03911	Unknown_Gene	Cluster_160894
Operon2504	HFFFMDPO_03912	Unknown_Gene	Cluster_160894
Operon2505	HFFFMDPO_03913	Unknown_Gene	Cluster_2008
Operon2506	HFFFMDPO_03914	Unknown_Gene	Cluster_2008
Operon2507	HFFFMDPO_03915	Unknown_Gene	Cluster_13530
Operon2508	HFFFMDPO_03916	hcaB_5	Cluster_13530
Operon2509	HFFFMDPO_03917	hchA	Cluster_113147
Operon2510	HFFFMDPO_03918	Unknown_Gene	Cluster_87400
Operon2511	HFFFMDPO_03919	pgrR_1	Cluster_99825
Operon2512	HFFFMDPO_03920	adhC	Cluster_63958
Operon2512	HFFFMDPO_03921	fldP	Cluster_63958
Operon2513	HFFFMDPO_03922	pgrR_2	Cluster_63958
Operon2514	HFFFMDPO_03923	dmlR_18	Cluster_13678
Operon2515	HFFFMDPO_03924	Unknown_Gene	Cluster_129824
Operon2515	HFFFMDPO_03925	Unknown_Gene	Cluster_129824
Operon2515	HFFFMDPO_03926	Unknown_Gene	Cluster_129824
Operon2516	HFFFMDPO_03927	dmlR_19	Cluster_79312
Operon2517	HFFFMDPO_03928	Unknown_Gene	Cluster_79312
Operon2518	HFFFMDPO_03929	gcd_3	Cluster_5668
Operon2518	HFFFMDPO_03930	cydA_2	Cluster_5668
Operon2518	HFFFMDPO_03931	appB	Cluster_5668
Operon2519	HFFFMDPO_03932	Unknown_Gene	Cluster_143310
Operon2520	HFFFMDPO_03933	Unknown_Gene	Cluster_94258
Operon2521	HFFFMDPO_03934	pgrR_3	Cluster_94258
Operon2522	HFFFMDPO_03935	paoA_1	Cluster_26833
Operon2522	HFFFMDPO_03936	paoB_1	Cluster_26833
Operon2523	HFFFMDPO_03937	paoC_1	Cluster_141736
Operon2524	HFFFMDPO_03938	nepI_3	Cluster_147433
Operon2524	HFFFMDPO_03939	pgrR_4	Cluster_147433
Operon2525	HFFFMDPO_03940	linC_2	Cluster_102573
Operon2526	HFFFMDPO_03941	Unknown_Gene	Cluster_54301
Operon2527	HFFFMDPO_03942	Unknown_Gene	Cluster_34680
Operon2528	HFFFMDPO_03943	bcr_2	Cluster_34680
Operon2529	HFFFMDPO_03944	hcaB_6	Cluster_4066
Operon2530	HFFFMDPO_03945	Unknown_Gene	Cluster_32745
Operon2530	HFFFMDPO_03946	dmlR_20	Cluster_32745
Operon2531	HFFFMDPO_03947	ywrO	Cluster_32745
Operon2532	HFFFMDPO_03948	Unknown_Gene	Cluster_40044
Operon2533	HFFFMDPO_03949	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2534	HFFFMDPO_03950	Unknown_Gene	Cluster_86797
Operon2535	HFFFMDPO_03951	Unknown_Gene	Cluster_168449
Operon2535	HFFFMDPO_03952	Unknown_Gene	Cluster_168449
Operon2536	HFFFMDPO_03953	Unknown_Gene	Cluster_44198
Operon2537	HFFFMDPO_03954	umuC_3	Cluster_1778
Operon2538	HFFFMDPO_03955	Unknown_Gene	Cluster_1778
Operon2539	HFFFMDPO_03956	Unknown_Gene	Cluster_33527
Operon2539	HFFFMDPO_03957	xerC_6	Cluster_33527
Operon2540	HFFFMDPO_03958	umuD_2	Cluster_36797
Operon2541	HFFFMDPO_03959	Unknown_Gene	Cluster_36797
Operon2542	HFFFMDPO_03960	cdhR_5	Cluster_54646
Operon2543	HFFFMDPO_03961	Unknown_Gene	Cluster_125770
Operon2543	HFFFMDPO_03962	mobA_2	Cluster_125770
Operon2543	HFFFMDPO_03963	Unknown_Gene	Cluster_125770
Operon2544	HFFFMDPO_03964	menH_3	Cluster_125770
Operon2545	HFFFMDPO_03965	ubiX_2	Cluster_91604
Operon2545	HFFFMDPO_03966	cynR_4	Cluster_91604
Operon2545	HFFFMDPO_03967	gbsA	Cluster_91604
Operon2546	HFFFMDPO_03968	ubiD_1	Cluster_6925
Operon2547	HFFFMDPO_03969	dctP	Cluster_6925
Operon2548	HFFFMDPO_03970	Unknown_Gene	Cluster_144202
Operon2548	HFFFMDPO_03971	siaT	Cluster_144202
Operon2549	HFFFMDPO_03972	ped	Cluster_144973
Operon2550	HFFFMDPO_03973	ilvB1	Cluster_144203
Operon2551	HFFFMDPO_03974	Unknown_Gene	Cluster_161569
Operon2551	HFFFMDPO_03975	Unknown_Gene	Cluster_161569
Operon2552	HFFFMDPO_03976	Unknown_Gene	Cluster_84365
Operon2553	HFFFMDPO_03977	nicP_9	Cluster_89816
Operon2554	HFFFMDPO_03978	ydcO_3	Cluster_120203
Operon2555	HFFFMDPO_03979	paaF_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2555	HFFFMDPO_03980	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2555	HFFFMDPO_03981	cdhC	NO_CLUSTER_ASSOCIATION_FOUND
Operon2555	HFFFMDPO_03982	cdhB	NO_CLUSTER_ASSOCIATION_FOUND
Operon2555	HFFFMDPO_03983	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2556	HFFFMDPO_03984	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2556	HFFFMDPO_03985	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2556	HFFFMDPO_03986	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2557	HFFFMDPO_03987	hin_1	Cluster_103991
Operon2558	HFFFMDPO_03988	Unknown_Gene	Cluster_4321
Operon2558	HFFFMDPO_03989	Unknown_Gene	Cluster_4321
Operon2558	HFFFMDPO_03990	Unknown_Gene	Cluster_4321
Operon2559	HFFFMDPO_03991	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2560	HFFFMDPO_03992	Unknown_Gene	Cluster_167681
Operon2561	HFFFMDPO_03993	Unknown_Gene	Cluster_167681
Operon2562	HFFFMDPO_03994	Unknown_Gene	Cluster_59478
Operon2563	HFFFMDPO_03995	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_03996	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_03997	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_03998	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_03999	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_04000	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_04001	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_04002	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_04003	Unknown_Gene	Cluster_123620
Operon2563	HFFFMDPO_04004	Unknown_Gene	Cluster_123620
Operon2564	HFFFMDPO_04005	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2564	HFFFMDPO_04006	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2564	HFFFMDPO_04007	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2564	HFFFMDPO_04008	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2564	HFFFMDPO_04009	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2564	HFFFMDPO_04010	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2564	HFFFMDPO_04011	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2564	HFFFMDPO_04012	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2565	HFFFMDPO_04013	rhsC_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon2565	HFFFMDPO_04014	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2566	HFFFMDPO_04015	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2567	HFFFMDPO_04016	mnmC_2	Cluster_142671
Operon2567	HFFFMDPO_04017	Unknown_Gene	Cluster_142671
Operon2568	HFFFMDPO_04018	spuD_3	Cluster_149641
Operon2569	HFFFMDPO_04019	prfC	Cluster_7423
Operon2570	HFFFMDPO_04020	osmY	Cluster_7423
Operon2570	HFFFMDPO_04021	osmX	Cluster_7423
Operon2570	HFFFMDPO_04022	osmW	Cluster_7423
Operon2570	HFFFMDPO_04023	osmV	Cluster_7423
Operon2571	HFFFMDPO_04024	fecA	Cluster_109793
Operon2572	HFFFMDPO_04025	Unknown_Gene	Cluster_11186
Operon2572	HFFFMDPO_04026	fecI_5	Cluster_11186
Operon2573	HFFFMDPO_04027	ldc	Cluster_11186
Operon2574	HFFFMDPO_04028	Unknown_Gene	Cluster_51622
Operon2574	HFFFMDPO_04029	Unknown_Gene	Cluster_51622
Operon2575	HFFFMDPO_04030	bfrD	Cluster_51622
Operon2576	HFFFMDPO_04031	Unknown_Gene	Cluster_42400
Operon2577	HFFFMDPO_04032	yafV	Cluster_82777
Operon2577	HFFFMDPO_04033	ybdL	Cluster_82777
Operon2578	HFFFMDPO_04034	der	Cluster_104851
Operon2579	HFFFMDPO_04035	bamB	Cluster_124198
Operon2579	HFFFMDPO_04036	Unknown_Gene	Cluster_124198
Operon2579	HFFFMDPO_04037	hisS	Cluster_124198
Operon2579	HFFFMDPO_04038	ispG	Cluster_124198
Operon2579	HFFFMDPO_04039	rodZ	Cluster_124198
Operon2579	HFFFMDPO_04040	ycf3	Cluster_124198
Operon2579	HFFFMDPO_04041	rlmN	Cluster_124198
Operon2579	HFFFMDPO_04042	ndk	Cluster_124198
Operon2580	HFFFMDPO_04043	iscX	Cluster_101361
Operon2580	HFFFMDPO_04044	fdx_1	Cluster_101361
Operon2580	HFFFMDPO_04045	hscA	Cluster_101361
Operon2580	HFFFMDPO_04046	hscB	Cluster_101361
Operon2580	HFFFMDPO_04047	iscA	Cluster_101361
Operon2580	HFFFMDPO_04048	iscU	Cluster_101361
Operon2580	HFFFMDPO_04049	iscS_2	Cluster_101361
Operon2580	HFFFMDPO_04050	iscR	Cluster_101361
Operon2581	HFFFMDPO_04051	cysE	Cluster_82776
Operon2581	HFFFMDPO_04052	trmJ	Cluster_82776
Operon2582	HFFFMDPO_04053	suhB	Cluster_82776
Operon2583	HFFFMDPO_04054	Unknown_Gene	Cluster_101403
Operon2584	HFFFMDPO_04055	secF	Cluster_142276
Operon2584	HFFFMDPO_04056	secD	Cluster_142276
Operon2585	HFFFMDPO_04057	yajC	Cluster_158870
Operon2585	HFFFMDPO_04058	tgt	Cluster_158870
Operon2585	HFFFMDPO_04059	queA	Cluster_158870
Operon2586	HFFFMDPO_04060	Unknown_Gene	Cluster_111336
Operon2587	HFFFMDPO_04061	Unknown_Gene	Cluster_49098
Operon2588	HFFFMDPO_04062	Unknown_Gene	Cluster_72799
Operon2589	HFFFMDPO_04063	Unknown_Gene	Cluster_50876
Operon2589	HFFFMDPO_04064	Unknown_Gene	Cluster_50876
Operon2590	HFFFMDPO_04065	Unknown_Gene	Cluster_50876
Operon2591	HFFFMDPO_04066	phnE_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon2591	HFFFMDPO_04067	phnE_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon2591	HFFFMDPO_04068	metN_3	NO_CLUSTER_ASSOCIATION_FOUND
Operon2591	HFFFMDPO_04069	phnD1	NO_CLUSTER_ASSOCIATION_FOUND
Operon2592	HFFFMDPO_04070	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2593	HFFFMDPO_04071	Unknown_Gene	Cluster_12503
Operon2594	HFFFMDPO_04072	Unknown_Gene	Cluster_134465
Operon2595	HFFFMDPO_04073	Unknown_Gene	Cluster_26735
Operon2596	HFFFMDPO_04074	Unknown_Gene	Cluster_136594
Operon2597	HFFFMDPO_04075	Unknown_Gene	Cluster_124380
Operon2597	HFFFMDPO_04076	Unknown_Gene	Cluster_124380
Operon2598	HFFFMDPO_04077	Unknown_Gene	Cluster_23789
Operon2598	HFFFMDPO_04078	Unknown_Gene	Cluster_23789
Operon2599	HFFFMDPO_04079	Unknown_Gene	Cluster_47517
Operon2600	HFFFMDPO_04080	brnQ	Cluster_15364
Operon2601	HFFFMDPO_04081	sucD	Cluster_71437
Operon2601	HFFFMDPO_04082	sucC	Cluster_71437
Operon2602	HFFFMDPO_04083	lpdG	Cluster_121705
Operon2603	HFFFMDPO_04084	sucB	Cluster_159284
Operon2603	HFFFMDPO_04085	sucA	Cluster_159284
Operon2604	HFFFMDPO_04086	sdhB	Cluster_22437
Operon2604	HFFFMDPO_04087	sdhA	Cluster_22437
Operon2604	HFFFMDPO_04088	sdhD	Cluster_22437
Operon2604	HFFFMDPO_04089	sdhC	Cluster_22437
Operon2605	HFFFMDPO_04090	gltA	Cluster_22437
Operon2606	HFFFMDPO_04091	Unknown_Gene	Cluster_168598
Operon2606	HFFFMDPO_04092	Unknown_Gene	Cluster_168598
Operon2607	HFFFMDPO_04093	Unknown_Gene	Cluster_142678
Operon2608	HFFFMDPO_04094	hisC_6	Cluster_72233
Operon2609	HFFFMDPO_04095	pal_3	Cluster_133591
Operon2609	HFFFMDPO_04096	Unknown_Gene	Cluster_133591
Operon2609	HFFFMDPO_04097	Unknown_Gene	Cluster_133591
Operon2610	HFFFMDPO_04098	etfA_1	Cluster_8186
Operon2610	HFFFMDPO_04099	etfB_1	Cluster_8186
Operon2611	HFFFMDPO_04100	Unknown_Gene	Cluster_8186
Operon2612	HFFFMDPO_04101	mqsA	Cluster_121049
Operon2612	HFFFMDPO_04102	mqsR	Cluster_121049
Operon2613	HFFFMDPO_04103	proP_5	Cluster_136515
Operon2614	HFFFMDPO_04104	Unknown_Gene	Cluster_73776
Operon2615	HFFFMDPO_04105	fecI_6	Cluster_101796
Operon2616	HFFFMDPO_04106	Unknown_Gene	Cluster_67150
Operon2617	HFFFMDPO_04107	Unknown_Gene	Cluster_67150
Operon2617	HFFFMDPO_04108	cefD	Cluster_67150
Operon2618	HFFFMDPO_04109	Unknown_Gene	Cluster_142719
Operon2619	HFFFMDPO_04110	dat	Cluster_19687
Operon2620	HFFFMDPO_04111	qseC_4	NO_CLUSTER_ASSOCIATION_FOUND
Operon2620	HFFFMDPO_04112	qseB_4	NO_CLUSTER_ASSOCIATION_FOUND
Operon2621	HFFFMDPO_04113	Unknown_Gene	Cluster_5335
Operon2622	HFFFMDPO_04114	Unknown_Gene	Cluster_5335
Operon2622	HFFFMDPO_04115	Unknown_Gene	Cluster_5335
Operon2623	HFFFMDPO_04116	Unknown_Gene	Cluster_150834
Operon2624	HFFFMDPO_04117	rimO	Cluster_47522
Operon2625	HFFFMDPO_04118	kup	Cluster_47522
Operon2626	HFFFMDPO_04119	Unknown_Gene	Cluster_40354
Operon2626	HFFFMDPO_04120	Unknown_Gene	Cluster_40354
Operon2627	HFFFMDPO_04121	Unknown_Gene	Cluster_92237
Operon2628	HFFFMDPO_04122	Unknown_Gene	Cluster_53435
Operon2629	HFFFMDPO_04123	dinB	Cluster_53435
Operon2630	HFFFMDPO_04124	Unknown_Gene	Cluster_76846
Operon2630	HFFFMDPO_04125	proS	Cluster_76846
Operon2631	HFFFMDPO_04126	oprD_6	Cluster_4421
Operon2632	HFFFMDPO_04127	Unknown_Gene	Cluster_4421
Operon2632	HFFFMDPO_04128	slyX	Cluster_4421
Operon2633	HFFFMDPO_04129	Unknown_Gene	Cluster_35779
Operon2634	HFFFMDPO_04130	dps	Cluster_35779
Operon2635	HFFFMDPO_04131	Unknown_Gene	Cluster_20014
Operon2636	HFFFMDPO_04132	Unknown_Gene	Cluster_119441
Operon2637	HFFFMDPO_04133	aspS	Cluster_120361
Operon2638	HFFFMDPO_04134	pmpR	Cluster_106935
Operon2639	HFFFMDPO_04135	ruvC	Cluster_65511
Operon2640	HFFFMDPO_04136	ruvA	Cluster_110407
Operon2640	HFFFMDPO_04137	ruvB_1	Cluster_110407
Operon2641	HFFFMDPO_04138	ybgC	Cluster_99361
Operon2641	HFFFMDPO_04139	tolQ_3	Cluster_99361
Operon2641	HFFFMDPO_04140	exbD_2	Cluster_99361
Operon2641	HFFFMDPO_04141	Unknown_Gene	Cluster_99361
Operon2641	HFFFMDPO_04142	tolB	Cluster_99361
Operon2642	HFFFMDPO_04143	pal_4	Cluster_150153
Operon2642	HFFFMDPO_04144	cpoB	Cluster_150153
Operon2643	HFFFMDPO_04145	queE	Cluster_71029
Operon2643	HFFFMDPO_04146	queC	Cluster_71029
Operon2644	HFFFMDPO_04147	Unknown_Gene	Cluster_144674
Operon2645	HFFFMDPO_04148	Unknown_Gene	Cluster_88158
Operon2646	HFFFMDPO_04149	mcpU_2	Cluster_137438
Operon2647	HFFFMDPO_04150	puuP_2	Cluster_26628
Operon2648	HFFFMDPO_04151	ydgA	Cluster_26628
Operon2649	HFFFMDPO_04152	nadA	Cluster_37265
Operon2650	HFFFMDPO_04153	bepA_3	Cluster_100806
Operon2651	HFFFMDPO_04154	tusA_2	Cluster_100806
Operon2651	HFFFMDPO_04155	Unknown_Gene	Cluster_100806
Operon2652	HFFFMDPO_04156	bcp	Cluster_40670
Operon2652	HFFFMDPO_04157	gcvR	Cluster_40670
Operon2653	HFFFMDPO_04158	dapA_3	Cluster_40670
Operon2653	HFFFMDPO_04159	bamC	Cluster_40670
Operon2653	HFFFMDPO_04160	yycJ	Cluster_40670
Operon2653	HFFFMDPO_04161	purC	Cluster_40670
Operon2654	HFFFMDPO_04162	Unknown_Gene	Cluster_121087
Operon2655	HFFFMDPO_04163	Unknown_Gene	Cluster_20047
Operon2656	HFFFMDPO_04164	Unknown_Gene	Cluster_91718
Operon2657	HFFFMDPO_04165	Unknown_Gene	Cluster_5650
Operon2658	HFFFMDPO_04166	Unknown_Gene	Cluster_5650
Operon2659	HFFFMDPO_04167	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon2660	HFFFMDPO_04168	Unknown_Gene	Cluster_3014
Operon2660	HFFFMDPO_04169	ytfF	Cluster_3014
Operon2661	HFFFMDPO_04170	rob	Cluster_7170
Operon2662	HFFFMDPO_04171	fabG_7	Cluster_117534
Operon2663	HFFFMDPO_04172	gcvA_11	Cluster_69524
Operon2664	HFFFMDPO_04173	Unknown_Gene	Cluster_69524
Operon2664	HFFFMDPO_04174	puuA_2	Cluster_69524
Operon2665	HFFFMDPO_04175	puuD_3	Cluster_127947
Operon2666	HFFFMDPO_04176	spuC_3	Cluster_138325
Operon2667	HFFFMDPO_04177	Unknown_Gene	Cluster_66706
Operon2668	HFFFMDPO_04178	proQ	Cluster_100653
Operon2669	HFFFMDPO_04179	nuoE_2	Cluster_18665
Operon2669	HFFFMDPO_04180	Unknown_Gene	Cluster_18665
Operon2669	HFFFMDPO_04181	Unknown_Gene	Cluster_18665
Operon2669	HFFFMDPO_04182	Unknown_Gene	Cluster_18665
Operon2670	HFFFMDPO_04183	uspE_1	Cluster_81075
Operon2671	HFFFMDPO_04184	Unknown_Gene	Cluster_81075
Operon2672	HFFFMDPO_04185	Unknown_Gene	Cluster_95872
Operon2673	HFFFMDPO_04186	Unknown_Gene	Cluster_95872
Operon2674	HFFFMDPO_04187	Unknown_Gene	Cluster_85724
Operon2675	HFFFMDPO_04188	Unknown_Gene	Cluster_85724
Operon2676	HFFFMDPO_04189	iutA	Cluster_52649
Operon2677	HFFFMDPO_04190	Unknown_Gene	Cluster_115444
Operon2678	HFFFMDPO_04191	spuD_4	Cluster_115444
Operon2678	HFFFMDPO_04192	speB	Cluster_115444
Operon2679	HFFFMDPO_04193	Unknown_Gene	Cluster_80407
Operon2679	HFFFMDPO_04194	yliI	Cluster_80407
Operon2679	HFFFMDPO_04195	zapE_3	Cluster_80407
Operon2679	HFFFMDPO_04196	Unknown_Gene	Cluster_80407
