GENES WITH MULTIPLE OCCURRENCES(Gene -> Occurrence)
Unknown_Gene	2243
*****************************************************
LOCUS TAG TO GENE LIST
Operon1	NMOILELG_00001	htpX	Cluster_43325
Operon1824	NMOILELG_02869	mdtB_2	Cluster_50790
Operon1824	NMOILELG_02870	mdtA_3	Cluster_50790
Operon1825	NMOILELG_02871	aer_2	Cluster_50790
Operon1826	NMOILELG_02872	Unknown_Gene	Cluster_124669
Operon1826	NMOILELG_02873	Unknown_Gene	Cluster_124669
Operon1827	NMOILELG_02874	cheV_2	Cluster_50476
Operon1828	NMOILELG_02875	norR2	Cluster_79787
Operon1829	NMOILELG_02876	hmp_1	Cluster_79787
Operon1830	NMOILELG_02877	dsbB_1	Cluster_10269
Operon1831	NMOILELG_02878	cyoA	Cluster_8764
Operon1831	NMOILELG_02879	cyoB	Cluster_8764
Operon1831	NMOILELG_02880	cyoC	Cluster_8764
Operon1831	NMOILELG_02881	cyoD	Cluster_8764
Operon1831	NMOILELG_02882	cyoE	Cluster_8764
Operon1832	NMOILELG_02883	alaC	Cluster_27445
Operon1833	NMOILELG_02884	Unknown_Gene	Cluster_84285
Operon1834	NMOILELG_02885	Unknown_Gene	Cluster_111601
Operon1835	NMOILELG_02886	Unknown_Gene	Cluster_123893
Operon1836	NMOILELG_02887	pcpR_3	Cluster_123893
Operon1837	NMOILELG_02888	selU	Cluster_101041
Operon1837	NMOILELG_02889	selD	Cluster_101041
Operon1838	NMOILELG_02890	phnD1	Cluster_101041
Operon1838	NMOILELG_02891	metN_2	Cluster_101041
Operon1838	NMOILELG_02892	Unknown_Gene	Cluster_101041
Operon1838	NMOILELG_02893	phnE	Cluster_101041
Operon1839	NMOILELG_02894	Unknown_Gene	Cluster_33337
Operon1840	NMOILELG_02895	Unknown_Gene	Cluster_111255
Operon1841	NMOILELG_02896	queA	Cluster_111255
Operon1841	NMOILELG_02897	tgt	Cluster_111255
Operon1841	NMOILELG_02898	yajC	Cluster_111255
Operon1842	NMOILELG_02899	secD	Cluster_142276
Operon1842	NMOILELG_02900	secF	Cluster_142276
Operon1843	NMOILELG_02901	Unknown_Gene	Cluster_102323
Operon1844	NMOILELG_02902	tyrS	Cluster_54404
Operon1845	NMOILELG_02903	mepM	Cluster_54404
Operon1845	NMOILELG_02904	anmK	Cluster_54404
Operon1846	NMOILELG_02905	erpA	Cluster_86097
Operon1847	NMOILELG_02906	argC_1	Cluster_88792
Operon1848	NMOILELG_02907	Unknown_Gene	Cluster_88792
Operon1849	NMOILELG_02908	acr1	Cluster_101781
Operon1850	NMOILELG_02909	Unknown_Gene	Cluster_142816
Operon1851	NMOILELG_02910	coq7	Cluster_142029
Operon1851	NMOILELG_02911	Unknown_Gene	Cluster_142029
Operon1852	NMOILELG_02912	yhfA	Cluster_63455
Operon1853	NMOILELG_02913	vfr	Cluster_63455
Operon1854	NMOILELG_02914	Unknown_Gene	Cluster_113757
Operon1855	NMOILELG_02915	trpC	Cluster_21259
Operon1855	NMOILELG_02916	trpD_1	Cluster_21259
Operon1855	NMOILELG_02917	trpG	Cluster_21259
Operon1856	NMOILELG_02918	estP	Cluster_21259
Operon1857	NMOILELG_02919	trpE	Cluster_138165
Operon1858	NMOILELG_02920	gph	Cluster_82552
Operon1858	NMOILELG_02921	rpe	Cluster_82552
Operon1859	NMOILELG_02922	ydcV_2	Cluster_141201
Operon1859	NMOILELG_02923	Unknown_Gene	Cluster_141201
Operon1860	NMOILELG_02924	potD	Cluster_161022
Operon1860	NMOILELG_02925	potA_2	Cluster_161022
Operon1861	NMOILELG_02926	uvrY	Cluster_120023
Operon1861	NMOILELG_02927	Unknown_Gene	Cluster_120023
Operon1862	NMOILELG_02928	Unknown_Gene	Cluster_120023
Operon1863	NMOILELG_02929	djlA	Cluster_95408
Operon1863	NMOILELG_02930	murU	Cluster_95408
Operon1863	NMOILELG_02931	amgK	Cluster_95408
Operon1864	NMOILELG_02932	lptD	Cluster_95408
Operon1864	NMOILELG_02933	surA	Cluster_95408
Operon1864	NMOILELG_02934	pdxA	Cluster_95408
Operon1864	NMOILELG_02935	rsmA	Cluster_95408
Operon1865	NMOILELG_02936	apaG	Cluster_80872
Operon1865	NMOILELG_02937	apaH_2	Cluster_80872
Operon1865	NMOILELG_02938	glpE	Cluster_80872
Operon1866	NMOILELG_02939	Unknown_Gene	Cluster_34769
Operon1867	NMOILELG_02940	Unknown_Gene	Cluster_89713
Operon1867	NMOILELG_02941	Unknown_Gene	Cluster_89713
Operon1868	NMOILELG_02942	cca	Cluster_149792
Operon1869	NMOILELG_02943	Unknown_Gene	Cluster_134634
Operon1869	NMOILELG_02944	folB	Cluster_134634
Operon1870	NMOILELG_02945	plsY	Cluster_134634
Operon1871	NMOILELG_02946	tsaD	Cluster_57307
Operon1872	NMOILELG_02947	rpsU	Cluster_57307
Operon1873	NMOILELG_02948	dnaG	Cluster_35057
Operon1874	NMOILELG_02949	rpoD	Cluster_140056
Operon1875	NMOILELG_02950	mltF_5	Cluster_99102
Operon1875	NMOILELG_02951	Unknown_Gene	Cluster_99102
Operon1876	NMOILELG_02952	Unknown_Gene	Cluster_113758
Operon1877	NMOILELG_02953	lpxD_1	NO_CLUSTER_ASSOCIATION_FOUND
Operon1878	NMOILELG_02954	hin_2	NO_CLUSTER_ASSOCIATION_FOUND
Operon1879	NMOILELG_02955	neo	Cluster_14976
Operon1880	NMOILELG_02956	Unknown_Gene	Cluster_121789
Operon1881	NMOILELG_02957	Unknown_Gene	Cluster_25466
Operon1881	NMOILELG_02958	dksA_2	Cluster_25466
Operon1881	NMOILELG_02959	yjiK_2	Cluster_25466
Operon1882	NMOILELG_02960	hpcD	Cluster_42904
Operon1882	NMOILELG_02961	hpcG	Cluster_42904
Operon1882	NMOILELG_02962	hpcH	Cluster_42904
Operon1883	NMOILELG_02963	puuB_3	Cluster_86092
Operon1883	NMOILELG_02964	Unknown_Gene	Cluster_86092
Operon1884	NMOILELG_02965	Unknown_Gene	Cluster_20543
Operon1885	NMOILELG_02966	Unknown_Gene	Cluster_120066
Operon1885	NMOILELG_02967	Unknown_Gene	Cluster_120066
Operon1885	NMOILELG_02968	Unknown_Gene	Cluster_120066
Operon1886	NMOILELG_02969	feaR	Cluster_106004
Operon1887	NMOILELG_02970	Unknown_Gene	Cluster_68372
Operon1887	NMOILELG_02971	steT_2	Cluster_68372
Operon1888	NMOILELG_02972	C1-hpah	Cluster_90931
Operon1889	NMOILELG_02973	C2-hpah	Cluster_31111
Operon1890	NMOILELG_02974	feaB	Cluster_31111
Operon1890	NMOILELG_02975	malT_3	Cluster_31111
Operon1891	NMOILELG_02976	moaF	Cluster_134006
Operon1891	NMOILELG_02977	ucpA_1	Cluster_134006
Operon1891	NMOILELG_02978	ucpA_2	Cluster_134006
Operon1892	NMOILELG_02979	Unknown_Gene	Cluster_86696
Operon1893	NMOILELG_02980	yfeX_2	Cluster_82549
Operon1894	NMOILELG_02981	panS_1	Cluster_82549
Operon1895	NMOILELG_02982	menB_1	Cluster_68373
Operon1895	NMOILELG_02983	mmgC_3	Cluster_68373
Operon1896	NMOILELG_02984	Unknown_Gene	Cluster_58638
Operon1897	NMOILELG_02985	aroF_2	Cluster_26071
Operon1898	NMOILELG_02986	ppiC_1	Cluster_132607
Operon1899	NMOILELG_02987	Unknown_Gene	Cluster_96280
Operon1899	NMOILELG_02988	yejB_2	Cluster_96280
Operon1899	NMOILELG_02989	yejE_2	Cluster_96280
Operon1900	NMOILELG_02990	norR_3	Cluster_99093
Operon1901	NMOILELG_02991	Unknown_Gene	Cluster_42806
Operon1901	NMOILELG_02992	bdhA	Cluster_42806
Operon1902	NMOILELG_02993	eco	Cluster_149420
Operon1903	NMOILELG_02994	acsA_3	Cluster_112328
Operon1903	NMOILELG_02995	ppiC_2	Cluster_112328
Operon1904	NMOILELG_02996	rhtB_1	Cluster_94143
Operon1905	NMOILELG_02997	rhaR_2	Cluster_94143
Operon1906	NMOILELG_02998	rhtC_2	Cluster_38786
Operon1907	NMOILELG_02999	pphB	Cluster_111595
Operon1908	NMOILELG_03000	Unknown_Gene	Cluster_111595
Operon1909	NMOILELG_03001	nadE_2	Cluster_149785
Operon1909	NMOILELG_03002	Unknown_Gene	Cluster_149785
Operon1910	NMOILELG_03003	ogt	Cluster_51476
Operon1911	NMOILELG_03004	Unknown_Gene	Cluster_51476
Operon1912	NMOILELG_03005	Unknown_Gene	Cluster_96664
Operon1913	NMOILELG_03006	Unknown_Gene	Cluster_83740
Operon1914	NMOILELG_03007	Unknown_Gene	Cluster_20171
Operon1915	NMOILELG_03008	Unknown_Gene	Cluster_20171
Operon1916	NMOILELG_03009	Unknown_Gene	Cluster_7291
Operon1917	NMOILELG_03010	Unknown_Gene	Cluster_7291
Operon1918	NMOILELG_03011	nrsf	Cluster_69332
Operon1918	NMOILELG_03012	sigF	Cluster_69332
Operon1919	NMOILELG_03013	Unknown_Gene	Cluster_69332
Operon1919	NMOILELG_03014	Unknown_Gene	Cluster_69332
Operon1919	NMOILELG_03015	Unknown_Gene	Cluster_69332
Operon1919	NMOILELG_03016	Unknown_Gene	Cluster_69332
Operon1920	NMOILELG_03017	Unknown_Gene	Cluster_23856
Operon1921	NMOILELG_03018	Unknown_Gene	Cluster_8145
Operon1922	NMOILELG_03019	Unknown_Gene	Cluster_8145
Operon1923	NMOILELG_03020	Unknown_Gene	Cluster_48981
Operon1924	NMOILELG_03021	Unknown_Gene	Cluster_958
Operon1925	NMOILELG_03022	Unknown_Gene	Cluster_6054
Operon1925	NMOILELG_03023	Unknown_Gene	Cluster_6054
Operon1926	NMOILELG_03024	Unknown_Gene	Cluster_6054
Operon1926	NMOILELG_03025	Unknown_Gene	Cluster_6054
Operon1927	NMOILELG_03026	Unknown_Gene	Cluster_40089
Operon1928	NMOILELG_03027	Unknown_Gene	Cluster_28371
Operon1929	NMOILELG_03028	Unknown_Gene	Cluster_75473
Operon1929	NMOILELG_03029	intS	Cluster_75473
Operon1930	NMOILELG_03030	Unknown_Gene	Cluster_129392
Operon1931	NMOILELG_03031	pilA	Cluster_53017
Operon1932	NMOILELG_03032	epsF_2	Cluster_53017
Operon1932	NMOILELG_03033	outO	Cluster_53017
Operon1932	NMOILELG_03034	coaE	Cluster_53017
Operon1932	NMOILELG_03035	yacG	Cluster_53017
Operon1933	NMOILELG_03036	Unknown_Gene	Cluster_41811
Operon1933	NMOILELG_03037	hcp1_1	Cluster_41811
Operon1934	NMOILELG_03038	Unknown_Gene	Cluster_95954
Operon1935	NMOILELG_03039	Unknown_Gene	Cluster_95954
Operon1936	NMOILELG_03040	Unknown_Gene	Cluster_93797
Operon1937	NMOILELG_03041	ndh	Cluster_128044
Operon1938	NMOILELG_03042	Unknown_Gene	Cluster_22041
Operon1938	NMOILELG_03043	Unknown_Gene	Cluster_22041
Operon1938	NMOILELG_03044	Unknown_Gene	Cluster_22041
Operon1939	NMOILELG_03045	clpB	Cluster_32716
Operon1940	NMOILELG_03046	yfiH	Cluster_84555
Operon1940	NMOILELG_03047	rluD	Cluster_84555
Operon1941	NMOILELG_03048	bamD	Cluster_84555
Operon1942	NMOILELG_03049	Unknown_Gene	Cluster_121799
Operon1943	NMOILELG_03050	thiO	Cluster_165658
Operon1943	NMOILELG_03051	Unknown_Gene	Cluster_165658
Operon1943	NMOILELG_03052	Unknown_Gene	Cluster_165658
Operon1943	NMOILELG_03053	Unknown_Gene	Cluster_165658
Operon1943	NMOILELG_03054	Unknown_Gene	Cluster_165658
Operon1944	NMOILELG_03055	Unknown_Gene	Cluster_91049
Operon1945	NMOILELG_03056	ispH	Cluster_104116
Operon1945	NMOILELG_03057	fkpB	Cluster_104116
Operon1945	NMOILELG_03058	lspA_1	Cluster_104116
Operon1945	NMOILELG_03059	ileS	Cluster_104116
Operon1945	NMOILELG_03060	ribF	Cluster_104116
Operon1946	NMOILELG_03061	murJ	Cluster_43047
Operon1947	NMOILELG_03062	rpsT	Cluster_43047
Operon1948	NMOILELG_03063	yebT	Cluster_67411
Operon1948	NMOILELG_03064	pqiA_1	Cluster_67411
Operon1948	NMOILELG_03065	pqiA_2	Cluster_67411
Operon1949	NMOILELG_03066	Unknown_Gene	NO_CLUSTER_ASSOCIATION_FOUND
Operon1950	NMOILELG_03067	Unknown_Gene	Cluster_121798
Operon1951	NMOILELG_03068	Unknown_Gene	Cluster_36110
Operon1952	NMOILELG_03069	metE	Cluster_36110
Operon1953	NMOILELG_03070	Unknown_Gene	Cluster_86699
Operon1954	NMOILELG_03071	Unknown_Gene	Cluster_19410
Operon1955	NMOILELG_03072	thlA_2	Cluster_52493
Operon1956	NMOILELG_03073	Unknown_Gene	Cluster_52493
Operon1956	NMOILELG_03074	Unknown_Gene	Cluster_52493
Operon1957	NMOILELG_03075	aguA_1	Cluster_93288
Operon1957	NMOILELG_03076	spuE_4	Cluster_93288
Operon1957	NMOILELG_03077	Unknown_Gene	Cluster_93288
Operon1957	NMOILELG_03078	aguA_2	Cluster_93288
Operon1958	NMOILELG_03079	gcvA_9	Cluster_93288
Operon1959	NMOILELG_03080	fabV	Cluster_43067
Operon1960	NMOILELG_03081	Unknown_Gene	Cluster_69331
Operon1961	NMOILELG_03082	Unknown_Gene	Cluster_49829
Operon1961	NMOILELG_03083	Unknown_Gene	Cluster_49829
Operon1961	NMOILELG_03084	folM	Cluster_49829
Operon1962	NMOILELG_03085	Unknown_Gene	Cluster_49829
Operon1963	NMOILELG_03086	Unknown_Gene	Cluster_146949
Operon1964	NMOILELG_03087	pfyP_2	Cluster_113409
Operon1965	NMOILELG_03088	Unknown_Gene	Cluster_113409
Operon1966	NMOILELG_03089	gltC_3	Cluster_117927
Operon1967	NMOILELG_03090	cidA_1	Cluster_117927
Operon1967	NMOILELG_03091	yohK_1	Cluster_117927
Operon1968	NMOILELG_03092	oleB	Cluster_70116
Operon1969	NMOILELG_03093	Unknown_Gene	Cluster_23855
Operon1970	NMOILELG_03094	kipR	Cluster_60443
Operon1971	NMOILELG_03095	hmgA	Cluster_60443
Operon1971	NMOILELG_03096	Unknown_Gene	Cluster_60443
Operon1971	NMOILELG_03097	nagL_1	Cluster_60443
Operon1972	NMOILELG_03098	Unknown_Gene	Cluster_54940
Operon1973	NMOILELG_03099	Unknown_Gene	Cluster_100100
Operon1974	NMOILELG_03100	ldh	Cluster_100100
Operon1975	NMOILELG_03101	Unknown_Gene	Cluster_46238
Operon1976	NMOILELG_03102	psiE	Cluster_46238
Operon1977	NMOILELG_03103	Unknown_Gene	Cluster_99097
Operon1978	NMOILELG_03104	Unknown_Gene	Cluster_61046
Operon1979	NMOILELG_03105	rhaS_4	Cluster_68375
Operon1980	NMOILELG_03106	Unknown_Gene	Cluster_68375
Operon1981	NMOILELG_03107	ghrB_2	Cluster_64763
Operon1982	NMOILELG_03108	dmlR_10	Cluster_67847
Operon1983	NMOILELG_03109	cusC_2	Cluster_67847
Operon1983	NMOILELG_03110	aaeB_2	Cluster_67847
Operon1983	NMOILELG_03111	Unknown_Gene	Cluster_67847
Operon1983	NMOILELG_03112	aaeA_2	Cluster_67847
Operon1984	NMOILELG_03113	Unknown_Gene	Cluster_73564
Operon1985	NMOILELG_03114	pcpR_4	Cluster_73564
Operon1986	NMOILELG_03115	Unknown_Gene	Cluster_42280
Operon1986	NMOILELG_03116	rhsA	Cluster_42280
Operon1986	NMOILELG_03117	Unknown_Gene	Cluster_42280
Operon1986	NMOILELG_03118	Unknown_Gene	Cluster_42280
Operon1986	NMOILELG_03119	vgrG1_2	Cluster_42280
Operon1987	NMOILELG_03120	Unknown_Gene	Cluster_42280
Operon1987	NMOILELG_03121	Unknown_Gene	Cluster_42280
Operon1988	NMOILELG_03122	Unknown_Gene	Cluster_79220
Operon1989	NMOILELG_03123	Unknown_Gene	Cluster_118660
Operon1989	NMOILELG_03124	Unknown_Gene	Cluster_118660
Operon1990	NMOILELG_03125	Unknown_Gene	Cluster_118660
Operon1991	NMOILELG_03126	Unknown_Gene	Cluster_15170
Operon1992	NMOILELG_03127	Unknown_Gene	Cluster_15937
Operon1993	NMOILELG_03128	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03129	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03130	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03131	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03132	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03133	clpV1_1	Cluster_142676
Operon1993	NMOILELG_03134	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03135	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03136	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03137	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03138	Unknown_Gene	Cluster_142676
Operon1993	NMOILELG_03139	ompA_2	Cluster_142676
Operon1994	NMOILELG_03140	hcp1_2	Cluster_87909
Operon1995	NMOILELG_03141	Unknown_Gene	Cluster_124264
Operon1996	NMOILELG_03142	mdh_2	Cluster_107387
Operon1997	NMOILELG_03143	glpT	Cluster_108435
Operon1998	NMOILELG_03144	cmpR_4	Cluster_153921
Operon1999	NMOILELG_03145	phnX_4	Cluster_134740
Operon2000	NMOILELG_03146	cysC	Cluster_109475
Operon2001	NMOILELG_03147	Unknown_Gene	Cluster_152054
Operon2002	NMOILELG_03148	Unknown_Gene	Cluster_157193
Operon2002	NMOILELG_03149	Unknown_Gene	Cluster_157193
Operon2003	NMOILELG_03150	Unknown_Gene	Cluster_144035
Operon2004	NMOILELG_03151	Unknown_Gene	Cluster_99091
Operon2004	NMOILELG_03152	Unknown_Gene	Cluster_99091
Operon2005	NMOILELG_03153	Unknown_Gene	Cluster_67892
Operon2005	NMOILELG_03154	Unknown_Gene	Cluster_67892
Operon2005	NMOILELG_03155	Unknown_Gene	Cluster_67892
Operon2005	NMOILELG_03156	Unknown_Gene	Cluster_67892
Operon2005	NMOILELG_03157	aaeA_3	Cluster_67892
Operon2006	NMOILELG_03158	Unknown_Gene	Cluster_84280
Operon2007	NMOILELG_03159	spuC_4	Cluster_137025
Operon2008	NMOILELG_03160	puuD_3	Cluster_131841
Operon2009	NMOILELG_03161	puuA_6	Cluster_32513
Operon2009	NMOILELG_03162	Unknown_Gene	Cluster_32513
Operon2010	NMOILELG_03163	glaR	Cluster_84279
Operon2011	NMOILELG_03164	glaH	Cluster_84279
Operon2012	NMOILELG_03165	lhgD_2	Cluster_150519
Operon2013	NMOILELG_03166	copA_3	Cluster_14636
Operon2013	NMOILELG_03167	Unknown_Gene	Cluster_14636
Operon2013	NMOILELG_03168	copB_2	Cluster_14636
Operon2014	NMOILELG_03169	Unknown_Gene	Cluster_56832
Operon2015	NMOILELG_03170	Unknown_Gene	Cluster_41004
Operon2016	NMOILELG_03171	yeaW	Cluster_41004
Operon2016	NMOILELG_03172	betA_3	Cluster_41004
Operon2017	NMOILELG_03173	cdhR_3	Cluster_134290
Operon2018	NMOILELG_03174	Unknown_Gene	Cluster_149783
Operon2019	NMOILELG_03175	novR	Cluster_58261
Operon2020	NMOILELG_03176	gbsA_1	Cluster_58261
Operon2021	NMOILELG_03177	Unknown_Gene	Cluster_112324
Operon2022	NMOILELG_03178	gbsA_2	Cluster_95546
Operon2023	NMOILELG_03179	aruH_2	Cluster_158609
Operon2023	NMOILELG_03180	occM_2	Cluster_158609
Operon2023	NMOILELG_03181	occQ_1	Cluster_158609
Operon2023	NMOILELG_03182	artI	Cluster_158609
Operon2024	NMOILELG_03183	occP_1	Cluster_132605
Operon2025	NMOILELG_03184	aruI_3	Cluster_17210
Operon2026	NMOILELG_03185	yciC_2	Cluster_120754
Operon2026	NMOILELG_03186	nfdA_2	Cluster_120754
Operon2027	NMOILELG_03187	abgB	Cluster_84857
Operon2028	NMOILELG_03188	gcvA_10	Cluster_84857
Operon2029	NMOILELG_03189	Unknown_Gene	Cluster_108096
Operon2029	NMOILELG_03190	Unknown_Gene	Cluster_108096
Operon2030	NMOILELG_03191	Unknown_Gene	Cluster_38306
Operon2030	NMOILELG_03192	Unknown_Gene	Cluster_38306
Operon2031	NMOILELG_03193	Unknown_Gene	Cluster_103158
Operon2032	NMOILELG_03194	Unknown_Gene	Cluster_29144
Operon2033	NMOILELG_03195	nicA	Cluster_29144
Operon2033	NMOILELG_03196	iorB	Cluster_29144
Operon2033	NMOILELG_03197	Unknown_Gene	Cluster_29144
Operon2034	NMOILELG_03198	arsR1_2	Cluster_115179
Operon2035	NMOILELG_03199	gap3	Cluster_74066
Operon2035	NMOILELG_03200	Unknown_Gene	Cluster_74066
Operon2036	NMOILELG_03201	pyrR_2	Cluster_28184
Operon2037	NMOILELG_03202	uspE_2	Cluster_76572
Operon2038	NMOILELG_03203	Unknown_Gene	Cluster_76572
Operon2039	NMOILELG_03204	Unknown_Gene	Cluster_79782
Operon2040	NMOILELG_03205	prs2	Cluster_79782
Operon2041	NMOILELG_03206	kdpB_2	Cluster_45952
Operon2041	NMOILELG_03207	Unknown_Gene	Cluster_45952
Operon2042	NMOILELG_03208	ftsH4	Cluster_45952
Operon2042	NMOILELG_03209	Unknown_Gene	Cluster_45952
Operon2043	NMOILELG_03210	xfp	Cluster_148150
Operon2043	NMOILELG_03211	Unknown_Gene	Cluster_148150
Operon2044	NMOILELG_03212	Unknown_Gene	Cluster_64325
Operon2045	NMOILELG_03213	Unknown_Gene	Cluster_64325
Operon2046	NMOILELG_03214	fnr_1	Cluster_28183
Operon2047	NMOILELG_03215	patZ_1	Cluster_28183
Operon2048	NMOILELG_03216	Unknown_Gene	Cluster_145633
Operon2049	NMOILELG_03217	Unknown_Gene	Cluster_148149
Operon2050	NMOILELG_03218	Unknown_Gene	Cluster_150518
Operon2051	NMOILELG_03219	Unknown_Gene	Cluster_66517
Operon2051	NMOILELG_03220	Unknown_Gene	Cluster_66517
Operon2052	NMOILELG_03221	patZ_2	Cluster_66517
Operon2053	NMOILELG_03222	uspE_3	Cluster_31603
Operon2054	NMOILELG_03223	Unknown_Gene	Cluster_31603
Operon2054	NMOILELG_03224	fnr_2	Cluster_31603
Operon2054	NMOILELG_03225	Unknown_Gene	Cluster_31603
Operon2055	NMOILELG_03226	Unknown_Gene	Cluster_122465
Operon2055	NMOILELG_03227	Unknown_Gene	Cluster_122465
Operon2056	NMOILELG_03228	cpo	Cluster_122465
Operon2057	NMOILELG_03229	Unknown_Gene	Cluster_52830
Operon2058	NMOILELG_03230	puuB_4	Cluster_90929
Operon2058	NMOILELG_03231	Unknown_Gene	Cluster_90929
Operon2058	NMOILELG_03232	mtr	Cluster_90929
Operon2059	NMOILELG_03233	Unknown_Gene	Cluster_145632
Operon2060	NMOILELG_03234	Unknown_Gene	Cluster_134340
Operon2061	NMOILELG_03235	Unknown_Gene	Cluster_134340
Operon2062	NMOILELG_03236	Unknown_Gene	Cluster_94140
Operon2062	NMOILELG_03237	Unknown_Gene	Cluster_94140
Operon2063	NMOILELG_03238	nicP_6	Cluster_145631
Operon2064	NMOILELG_03239	citN_2	Cluster_101082
Operon2065	NMOILELG_03240	dctA2_1	Cluster_143607
Operon2066	NMOILELG_03241	ybhH	Cluster_85230
Operon2067	NMOILELG_03242	cynR_3	Cluster_85230
Operon2068	NMOILELG_03243	Unknown_Gene	Cluster_84856
Operon2068	NMOILELG_03244	ifcA	Cluster_84856
Operon2069	NMOILELG_03245	cynR_4	Cluster_7207
Operon2070	NMOILELG_03246	mdtD	Cluster_7207
Operon2071	NMOILELG_03247	Unknown_Gene	Cluster_66041
Operon2072	NMOILELG_03248	trkI_2	Cluster_66041
Operon2073	NMOILELG_03249	Unknown_Gene	Cluster_31110
Operon2074	NMOILELG_03250	nhaA_1	Cluster_31110
Operon2075	NMOILELG_03251	clcA	Cluster_90928
Operon2076	NMOILELG_03252	Unknown_Gene	Cluster_58842
Operon2077	NMOILELG_03253	puuB_5	Cluster_58842
Operon2078	NMOILELG_03254	Unknown_Gene	Cluster_54423
Operon2079	NMOILELG_03255	Unknown_Gene	Cluster_54423
Operon2080	NMOILELG_03256	Unknown_Gene	Cluster_92139
Operon2080	NMOILELG_03257	Unknown_Gene	Cluster_92139
Operon2081	NMOILELG_03258	nhaR	Cluster_92139
Operon2082	NMOILELG_03259	sstT	Cluster_97687
Operon2083	NMOILELG_03260	Unknown_Gene	Cluster_92138
Operon2084	NMOILELG_03261	Unknown_Gene	Cluster_62650
Operon2085	NMOILELG_03262	ahpF	Cluster_64760
Operon2086	NMOILELG_03263	ahpC_2	Cluster_90629
Operon2087	NMOILELG_03264	yehB	Cluster_147302
Operon2087	NMOILELG_03265	yadV	Cluster_147302
Operon2088	NMOILELG_03266	smf-1	Cluster_60621
Operon2089	NMOILELG_03267	garB	Cluster_117883
Operon2090	NMOILELG_03268	gtaB	Cluster_155401
Operon2090	NMOILELG_03269	rkpK	Cluster_155401
Operon2091	NMOILELG_03270	tsdA	Cluster_87908
Operon2091	NMOILELG_03271	Unknown_Gene	Cluster_87908
Operon2092	NMOILELG_03272	Unknown_Gene	Cluster_79509
Operon2093	NMOILELG_03273	Unknown_Gene	Cluster_79509
Operon2093	NMOILELG_03274	Unknown_Gene	Cluster_79509
Operon2093	NMOILELG_03275	nmoA	Cluster_79509
Operon2094	NMOILELG_03276	modA	Cluster_92772
Operon2094	NMOILELG_03277	cysT_2	Cluster_92772
Operon2094	NMOILELG_03278	btuD_3	Cluster_92772
Operon2095	NMOILELG_03279	Unknown_Gene	Cluster_148558
Operon2096	NMOILELG_03280	csrA1_1	Cluster_40139
Operon2097	NMOILELG_03281	rssB_5	Cluster_55629
Operon2097	NMOILELG_03282	kaiC	Cluster_55629
Operon2097	NMOILELG_03283	Unknown_Gene	Cluster_55629
Operon2098	NMOILELG_03284	Unknown_Gene	Cluster_55629
Operon2099	NMOILELG_03285	Unknown_Gene	Cluster_112323
Operon2100	NMOILELG_03286	yphA	Cluster_115882
Operon2101	NMOILELG_03287	Unknown_Gene	Cluster_42047
Operon2102	NMOILELG_03288	Unknown_Gene	Cluster_42047
Operon2103	NMOILELG_03289	Unknown_Gene	Cluster_33495
Operon2104	NMOILELG_03290	Unknown_Gene	Cluster_34269
Operon2105	NMOILELG_03291	Unknown_Gene	Cluster_81552
Operon2106	NMOILELG_03292	sohB	Cluster_61409
Operon2107	NMOILELG_03293	Unknown_Gene	Cluster_61409
Operon2108	NMOILELG_03294	Unknown_Gene	Cluster_150192
Operon2109	NMOILELG_03295	Unknown_Gene	Cluster_61042
Operon2109	NMOILELG_03296	fabG_4	Cluster_61042
Operon2110	NMOILELG_03297	Unknown_Gene	Cluster_86695
Operon2110	NMOILELG_03298	Unknown_Gene	Cluster_86695
Operon2111	NMOILELG_03299	Unknown_Gene	Cluster_54938
Operon2112	NMOILELG_03300	Unknown_Gene	Cluster_54938
Operon2113	NMOILELG_03301	Unknown_Gene	Cluster_131522
Operon2114	NMOILELG_03302	Unknown_Gene	Cluster_87306
Operon2115	NMOILELG_03303	Unknown_Gene	Cluster_77589
Operon2116	NMOILELG_03304	yfcA_1	Cluster_116559
Operon2117	NMOILELG_03305	dmlR_11	Cluster_116559
Operon2118	NMOILELG_03306	Unknown_Gene	Cluster_13130
Operon2119	NMOILELG_03307	Unknown_Gene	Cluster_13130
Operon2120	NMOILELG_03308	Unknown_Gene	Cluster_121446
Operon2121	NMOILELG_03309	Unknown_Gene	Cluster_87305
Operon2121	NMOILELG_03310	Unknown_Gene	Cluster_87305
Operon2122	NMOILELG_03311	Unknown_Gene	Cluster_13379
Operon2123	NMOILELG_03312	ylmA	Cluster_38086
Operon2124	NMOILELG_03313	Unknown_Gene	Cluster_38086
Operon2125	NMOILELG_03314	ttgF_2	Cluster_105287
Operon2125	NMOILELG_03315	ybhR	Cluster_105287
